,sentiment,wordCount
Did you just assume my gender?,0.0,7
First i must have money,0.0,5
Herro,0.0,1
Hi,0.0,1
Hwo would dis like this,0.3612,5
I would give her a facial for free ;),0.6369,9
I'm first boy,0.0,3
I'm too cheap to get a facial.,0.0,8
Looks like slime to me,0.3612,5
Not me,0.0,2
OF COURSE IT IS IN NYC,0.0,6
"Pro Player 1⃣  Nah boy,can I not say the word boy without assuming someone's gender",-0.1027,18
Pro Player 1⃣  Yeah me too that's why I said nah boy cause I was assuming your gender but sarcastically,-0.3071,21
Roses are red violets are blue 0:03 creepy how bout u ??????,0.594,14
That place must be smell nice..,0.0,7
This isn't new.,0.0,4
What dose rose taste like? I'm underage,0.3612,8
"_rosé_






*;)*",0.0,4
dragon girl260 Why do you think? ;),0.2263,9
i'm the second one.,0.0,5
"melina valencia 
Cool",0.3182,3
"melina valencia 
I was being sarcastic but ok",0.3182,8
"oh
*O H*",0.0,5
seungmin's hola EYYYYYYYYYYYYY,0.0,3
that looks so relaxing! I would love to try it one day,0.8712,13
