,sentiment,wordCount
"""I accept my plea"" or ""I've set my plea""",0.3818,13
"""I came to this country stateless, i was naturalised..."" Someone should show that other disgusting human being Trump this video. These are the kinds of people who make your country so great. God bless the judge!",0.8213,43
"""It stops now."" So powerful. Thank you for giving this disgusting piece of a human what he deserves.",0.3962,23
"""Now they are seeking the media attention and financial reward."" 10:38

Ooooh. As she has made it very clear that she has no dog in this fight and refuses to appease the media unless a victim accompanies her, as ""this is not about me,"" the burning stare and the dismissive tossing of his ""apology"" is the calmest reaction I would've had!",0.1494,72
"""Unheard of and unacceptable""? LMAO you clearly haven't witnessed many court proceedings...",0.8091,16
"""the worst piece of garbage the human race has (ever) created""
""woman judge"" (6 times)
""she"" ""her""....???
Very easy to see the bias in your comment, your thinking, your feelings.  May you never be in a position to 'judge' any  'woman' where the consequence has real impact.  Your words expose your ""lack of neutrality""..",-0.5785,81
#damndaniel #savageaf,0.0,2
+Sadie M amen!,0.0,5
"10:45 The way she flipped those pages, looked up, and tossed the letter. Iconic.",0.0,18
10:51 that toss LOL,0.5473,4
1981lashlarue   the Michigan human rights commission,0.0,6
1981lashlarue post the link then!  Or stfu.,0.0,9
20 child molesters disliked this video,-0.7096,6
"25 yrs ago when I was picked on really, really hard in school, they told me to toughen up. I did. Made me stronger. Nowadays if a kid is bullied they arrest the bullying kid. 25 yrs ago when I turned up pregnant after a 1st date gone badly...if that happened today, my daughter's father would be serving 8-10 in prison instead of being a participant in a good ole shotgun wedding. Interesting how times have changed.",-0.8111,88
"5nikki50 I'm not sure if they meant general population like actual society or in jail. There is general population in jail too...which would still solve itself lol. He will probably have a single cell and be more protected though. Either way, there's going to be a time and many more where he's attacked and assaulted. Some deserved justice.",0.6209,66
7:51 ....medical..... he is expressing sorry in his letter to his judge.,-0.0772,15
8:31 that girl in the back is exactly my reaction,0.0,11
@itstimetostop sexual assault is such a broad term thanks for your useless response.,-0.5719,14
A little too late to worry about stress!!!!!,-0.6209,11
