,sentiment,wordCount
"""...Do you regret campaigning with him tough?"" NOT ANSWERED! 🤮 Joy's face 🤣 the eyes of a dead goat and the intellect to match",-0.6588,29
*I am a Democrat and I hate this lady.*,-0.5719,12
"6:22 These two questions shoots a thousands holes in this senator's credibility. But she dodges them like a true politician.

By dodge, I mean ignores. Like she ignored Bill's infidelities for years.",0.5267,37
A former comedian does a prank and gets served.  The guy was not a womanizer and it didn't go through proper ethics committee analysis.  Franken got railroaded.,0.3818,30
AL Franken never got a fair hearing. Her hate for him was over the top. Yeah she took photos with harvey weinstein . How sad.,-0.6968,28
"Al Franken literally did nothing wrong.

We won't vote for someone just for being a woman. Haven't you establishment nutjobs learned anything? You have to be right on the issues. Franken, did not deserve to be rallied against. You failed on Franken. And you just said you don't want to be teaching your kids how to be proper human beings. That makes no sense. I already dislike you.",-0.6973,78
Al Franken. Former Giant Pervert Of the Senate. Glad he’s gone.,-0.0772,16
Al Franklin isn't going to step down!!! he never intended to!!,0.0,16
"Al admitted the allegations were true.  Why hold a hearing when it is admitted abuse.  Joy, Joy, Joy.  Just admit that you are a divisive b*tch that hates anyone that isn't a Dem.",0.8658,41
Al was a Jew. That’s why Joy wants to protect him.. Joy dose not care what he did!!,0.8464,24
All the bleeding is sickening.,-0.5267,6
All the view does is spread propaganda for the democrats!,-0.3164,11
"Am I the only one to think it is WAY TOO CONVENIENT for Kristen Gellibrand ""not to know all the details"" about the 2008 Sexual Harassment case where Hillary Clinton played a Key Role?  5:06",-0.2732,38
Are we all just gonna ignore the fact that her neck is fluorescent pink?,-0.3612,15
At this point everyone is getting sexually  assulted,0.0,8
CUNTS ALL!!!!,-0.7243,5
"Cackling whores complaining after they sucked their way to the top? she literally said what Clinton did was ok because it was ""so long ago"" what a joke I guess getting male prostitutes and smoking crack is ok? She's a butt hurt chump",-0.7319,47
Can this “show” please retire already omg how even??,0.3939,13
Can’t stand any of these people,0.0,8
Communist Democrat Proganda is what the View is. Showing hatred for our Great President and country. Shame on you! Trump 2020 #Maga 🇺🇸🇺🇸🇺🇸,-0.5411,31
DO NOY YOU   EVER  BELIEVE   WHAT  GILLIBRAND IS TELLING YOU   IN REGARD  HER  SLANTED IDEA FOR  HER  NON PRESIDNETAIL HOPES  SHE  WIL NEVER  WIN BEATING  ANY GREAT INCUMBNET TRUMP  WHOM  WE WILL DOUBE EFFEORTS FOR HIS  WINING AND  GIVE HER    A  LANDSLIDE THAT  SHE  WILL BE NEVER THE SQAME AS   WOMAN  WITH permanent    depression till  she   70 years  with 24  hrs psycho-therapy,0.7555,62
DaPootisJedi it’s All I can look at!!!!,0.0,12
DaPootisJedi 😂😂😂,0.0,4
Did the Clintons give any of Weinstien's money back?,0.0,10
Didn't he already resign though?,0.2584,6
Didnt al franken get arrested already?,-0.4767,7
Does this show realize they are hated more than liked?  Not loved....  Liked.,0.1725,16
"Donald Trump will need slave labor or serf labor rather than union labor two build his namesake wall that will curse the US for a thousand years.  Unfortunately he has to find slave labor somewhere now that he has kicked out all the immigrants.  So, who's left?  The dreamers.  Just think they will be offered jobs to build the abominable wall and if they refuse or slack off, the ICE will be quick to deport them for violation of their probation.  Trump is no dummy.  He's not a public servant either.  He is an opportunist self servant in everything he does with no regard for human decency.",-0.926,117
"Even though I despise The View, this video, in particular, shows the real difference between when a Republican senator and a Democrat senator are accused of sexual assault at the same time.

Al Franken, Democrat senator from Minnesota, accused of sexually assaulting a woman.
-Liberals end his career immediately

Roy Moore, Republican candidate for the Alabama Senate seat, accused of sexually assaulting multiple underage women
-Conservatives defend him using a Bible passage

There is a fucking difference. Liberals don't defend child molesters.",-0.941,95
Everybody's raping everyone in Hollywood these days,-0.7003,7
Fake,-0.4767,1
Fake news,-0.4767,2
"For Gillebrand, it's not ""Me too."" It's ""Me, Me, Me."" 

http://cdn.washingtonexaminer.biz/cache/1060x600-9e955a8418985851dd60c5d68f38957e.jpg",0.0,20
"Franken admitted to wrong doing and then resigned because of it.  Trump has not admitted to any of it.  So should any person resign if they feel they didn't do anything wrong?  The difference is if Trump were found guilty, or admitted it himself that he did in fact do it, THEN he he should resign.  Innocent until proven guilty.",-0.9186,67
Franken did nothing wrong. Nothing.,0.3724,7
Franken is finally gone.  He wasn't funny as a comedian either.,-0.5559,13
GOP is morally bankrupt..kids are watching the dirty old men misbehave,-0.7003,13
Gillibrand 2020!,0.0,3
"Gillibrand didn't learn anything from supporting ""mattress girl"" or inviting her to Obama's State of the Union while smearing the reputation of an innocent man. If anybody should be cautious about automatically believing allegations, it's her.
She is a phony opportunist of the highest order.",0.7506,51
Gillibrand is a flake. We hate her here in New York.,-0.5719,13
Gillibrand lost all credibility after the Emma Sulckowitz scandal.,-0.6369,10
"Gillibrand needs to come out with a serious announcement about her plan for open borders, and the large gas tax increase to cover college tuition, expanded welfare programs and healthcare for all immigrants and increased taxes on businesses to fund global warming research.",0.5719,46
"Gillibrand never said anything about giving Franken a hearing a per the system in place, until after he left office.  She is all about political expediency.  She's simply Hillary with a phony and insincere populist vein.",-0.1027,40
Gillibrand should not have asked for Franken to resign - she should have insisted for hearings - like she is insisting for Trump.,0.0258,24
"Gillibrand, you're a complete sellout. Saw the piece on 60 minutes you've been corrupted, so what else is new.",0.0,23
Hang on tight Senator! Your secrets are coming out soon! I am so enjoying watching your parties downfall. Truly a #MAGA moment!,0.8966,26
"Hay guys sub my channel
and comment `Done` 
and I will also sub you",0.0,16
"Hello, my school is ending the Japanese Course I'm taking. I just signed the petition Save The Japanese Language Program at iPetitions.com and I'd really like you to join me in supporting this important cause. Please visit the following link to sign the petiton and help​ me make this cause success: https://www.ipetitions.com/petition/save-the-japanese-language-program  Thanks for your support!",0.9719,62
Hillary Spirtual Advisor? Between Buddha & Muslim?  So P.C. Talk here. Weinsteinville at that campaign.,0.0,22
Hollywood is a bunch of fags,0.0,6
How is this show still in the air?  The ratings are abysmal and no one watches,-0.296,17
How is this trash on trending? A Google company you say? Oh.,0.0,15
Hypocrite,0.0,1
"I agree Gillibrand is a fuckin hypocrite, when it was Al Franken just the accusations were enough ""its NOT ok""  ""it's NOT ok"" when it came to HilLIARy ""err, errr, errrrr, I don't know the details"" (which is not true) and then completely evaded the question, but to be honest it was probably as much about her fear of the Clintons as about hypocrisy!",0.4102,78
"I am a hard-core Republican, conservative and I usually completely disagree with the view, but I actually agree with the points this Senator made… We should hold our elected leaders to the highest standards and maybe Trump allegations should result in a hearing",0.319,46
"I call it a warning, Men, stay as far away from woman as possible.",-0.34,17
I can't stand this show since the new year... I don't feel that the ladies are speaking freely or bringing up topics that they normal would... It sucks,0.1027,30
