,sentiment,wordCount
"""Delivering payloads to space"" I think it is a great idea.",0.6249,14
"""The goal is to use the airplane as a platform for lifting rockets into the stratosphere before launching them into space ... the plane is capable of carrying payloads up to 550,000 pounds [in theory].""
-*The Verge* article",0.3818,46
"'
that cooool design of the plane...
but need 4 jetmotors are better use this plane...
not 6 jetmotors...
need one lane support the plane as two lanes...
not one lane",0.8126,35
*you're,0.0,2
"+Aaron canterbury I'm confused. What are you comparing to with ""than""?  High altitudes as opposed to dropping a rocket with cargo?  Your Pokeball compared to a completely unnecessary abbreviation of Low Earth Orbit?",-0.6046,40
"+AmnScottNN The fact that he added ""for example"" to Area 51 was pretty hilarious.  OH GOSH AREA 51 WHAT A CONCRETE EXAMPLE I NEVER THOUGHT OF THAT ONE.  Mammals exist:  Human beings, for example!  WHOA!!!",0.7946,46
"........Somewhere I thought I saw ""Launch"".  I'm a pilot and know the difference. After digging a little I have a better handle on what this aircraft is intended to do. I like having an aircraft designed as a launch platform. Everything until this giant has been adapted for launch/transport.  It will reduce fuel loads on some lifters to reach escape velocity and reach LEO.",0.7203,75
"......Lol, I don't know about the brains so much. This big guy will be a beast. I'm not sure I want something this big, most of my time was in former TAC fast movers. I would love to sit on the flight deck for a flight or two. I don't see launch and flight management to be all that bad. Lining up for landing, now that could be interesting. I'm pretty sure there will be some computer assist in sitting this beast down, WOW she is big!!  Take care, amigo!!",0.9239,106
2 cockpits? Whose stupid a** idea was this?,-0.5803,12
99.99% chance this thing will break apart at takeoff. Lol.,0.5859,13
@KKKIKEGLADIETOR      STRATOLAUNCH 🚁 EL AVIÓN 🛬 más GRANDE DEL MUNDO 🎈 . PASTÉLITO 🍰 PELÍCULA DE BRUCE WILLYS      https://www.youtube.com/watch?v=JUF83m8j-XU&t=242s,0.0,19
A taxi test means they just test it on the ground and this plane is to launch rockets off of the middle,0.0,22
All the Russian trolls need to fuck off. Your country's economy is less than half the size of California. One state could beat you in a war easily.,-0.7184,31
"Amazing!!
https://www.nasaspaceflight.com/2018/02/stratolaunch-high-speed-taxi-tests-carrier-aircraft/",0.658,4
Amen,0.0,1
AmnScottNN just seems like you would want to be able to move from one side to the next,0.4215,18
An arial katamaran!,0.0,4
An overwrought engineering disaster on the clock,-0.6249,7
"And damn, why two cockpits?  In case it splits in two?",-0.4696,14
"And if it breaks in the middle, they both fly?",0.0,12
And that pointless second cockpit is a lot of dead weight to haul around.,-0.6486,15
And this drivel is relevant to this video in what way?,0.0,12
"Any sensible reason NOT to join the tails?  The torsion stresses on the wing between the two fuselages are going to be enormous. Yet would be non-existent if they simply had a one piece horizontal stabiliser, a-la P-82.  If something looks sensible, it usually is, for a reason.  I can only see this ending in tears.",-0.4019,65
Anyone else worried about it snapping in the middle while in flight?,-0.296,13
