,sentiment,wordCount
Bravo,0.0,1
Bravo!!!,0.0,4
"Coming here before it goes viral! Amazing!, this is the type of content i wan't to see on youtube trending page.",0.0,25
Gave me the chills. Bravo!,0.0,7
He is serenading his lover during his post coital bliss,0.8176,10
Hey! Shut the f**k up-ah! I'm trying to get some sleep-ah!,0.0,17
"Hey, George from LADbible here. We love this video, could we please post onto our page? We will fully credit you, thanks!",0.9161,28
"Hi Marcos, i'm a producer with ABC News. Did you shoot this video yourself? If so can we use it on all ABC platforms and partners with credit to you? Please email me fergal.p.gallagher@abc.com. I'd love to get more details.",0.7941,46
Instant classic.,0.0,3
Is Luciano Pavarotti back from the dead? Wow that guy has some pipes!,-0.2003,15
Man that was beautiful,0.5994,4
Patio-rotti,0.0,1
Reminds me of just cause 3 for some reason,0.0,9
"Rio de Janeiro, Brazil",0.0,5
What city is that?,0.0,5
inb4 viral,0.0,3
where is this?,0.0,4
