,sentiment,wordCount
"""Let me show you how it's done.""",0.0,10
*A E S T H E T I C*,0.0,11
*I love it*,0.6369,5
*R E L A X I N G*,0.0,10
"...wut


-_-",0.0,5
00:54 ƜЄЯЄ ƆΔИ Ɩ βƲƳ ƬĦѲƧЄ Ǥ˩ΔƧƧЄƧ?,0.0,10
0:14 😍,0.0,2
0:36 is that a Gundam reference?,0.0,7
0:41 Bass drop+ Pride flag + Anna Akana dancing = L e g i t n e s s,0.34,20
560,0.0,1
9K pls,0.0772,2
">Anna Akana

AANNNNDDDDDDDDDD it won't go viral.",0.0,9
Adventure Time up in here!,0.3802,6
Adventure time,0.3182,2
All I hear is Jake the Dog dancing with his badself,0.0,11
Ana Akkana is Mike Diva's waifu,0.0,6
Anna Akana is everywhere,0.0,4
Anna is like super serious and Mike is just holding his laughter,0.8519,12
Annaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!!!,0.0,4
At first i was like what the fuuuuuuuuuuuuuuuuuuuuuu. Now I CAN'T stop seeing this,0.0772,15
B A E S T H E T I C,0.0,10
"Best 1 minute 12 seconds I've had in a long time...(Please don't make a ""that's what she said"" joke)",0.6369,25
But shaking is all I know...,-0.1779,7
By ears died at 0:02,-0.5574,5
C O O L S O N G  : D,0.0,10
DUBSTEP SOLVES EVERYTHING,0.2732,3
Dafuq,0.0,1
"Damm, been a while since ive heard some of the good ol' renard!",0.4926,16
Dan Casey in the back?,0.0,6
Dat sub basa,0.0,3
Dude. This is awesome,0.6249,5
Estabilizador de movimiento ae,0.0,4
Está mierda es adictiva,0.0,4
Evan Sinclair I knew it!!!,0.0,8
Everytime I hear this I drop everything and start dancing,-0.3346,10
Finally ur uploading more Jesus fucking Christ,0.0,7
"Gorblox needs you to finish your Cosmic-Birthday Greeting--srsly tho that song is stuck in my head, ""Cuz you were never really born at all""",-0.25,27
Gundamooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo,0.0,1
"HEY MAN, YOU'RE DOING IT ALL WRONG.
LET ME SHOW YOU
HOW
ITS
DONE",-0.4767,16
He low-key looks like Markiplier!,0.4199,6
"Hey, I'm visiting Tokyo in May, where is the robot (Gundam?) at 0:35",0.0,18
He’s actually one of the most attractive people I’ve ever seen.,0.4927,16
Holy shit where has this channel been all my life. This is art.,-0.5574,15
How does he make all his videos look so Mike Diva?,0.0,12
I adore this,0.5574,3
I am a lightswitch,0.0,4
I automaticly start dancing,0.0,4
I did a really loud one of these in roblox and everyone kept killing me lmfao,-0.2263,16
I dig it.,0.0,4
"I don't know what did I see, but like it owo",0.5023,12
I enjoy this video gn,0.6597,5
I expected an actually good dance ok,0.6249,7
I feel terribly amused,-0.2023,4
I felt it was worth it watching the full video when I saw the puppy. Thanks for the content.,0.5859,21
I found myself to the weird part of YouTube again... Back to Hitler videos!,-0.2481,16
I frigging hate that Anna has a ponytail in the beginning - _-*,-0.6115,15
I have Ascended,0.0,3
I have never seen anything as majestic as this.,0.0,10
I hope this blows up and becomes the next big fad,0.5859,11
I just love the quality of this shitpost,0.6369,8
"I kinda realised that I rewatched this many times over the past few days. As a video, it just works well. Something reminiscent of the ‘Old YouTube’ maybe that’s why I liked it so much. It wasn’t over the top Mike Diva edits and such, it was simple editing that anyone can do. And some fancy dance moves to boot as well...",0.6908,75
"I know I'm a lil late. But, does anyone know where the hell he got that fake Nike ""death"" shirt?",-0.8271,25
I know the song is booty bounce but what god damn remix or did he make it?,-0.2263,18
I like it !,0.4199,4
I like you mike but I hate your cringy attempt at an internet craze,-0.7351,14
I liked it and all but it look kinda dumb,-0.4785,10
I love death grips,0.0772,4
I love that face tracking ❤️📹,0.6369,8
I love this video a tremendous amount,0.6369,7
I now dance around my house like this.,0.3612,9
I really want to see parodies of this,0.1513,8
I want to do that in this horribly ugly place i live. XD So much not to see.,-0.3542,20
I was almost everywhere those shots were taken 2 months ago..,0.0,12
"I was walking like this on streets in my country and they tried to call police, no joke",0.3612,19
I will never get these 55 seconds back and i am bitter,-0.4215,12
I'm *i* *n* *l* *o* *v* *e*,0.0,19
I'm still waiting for KKB-like stuff featuring Akana.,0.0,9
I've got a bad feeling about this Chewie.,-0.4588,9
Im in love with this?,0.6369,6
Ioputa boqueron thats my song thats my shirt!!,0.0,10
Is that Atomic Mari at the very right at 00:42?,0.0,11
Is that Maude?,0.0,4
Is that Ray's ex ?,0.0,5
Is this a new animation meme,0.0,6
Is this old? I thought that version of the Gundam was replaced w the  unicorn one,0.0,17
Is this on google play music?,0.34,7
Isn't that Pennywise's dance? :P,0.4084,6
"Isnt the beat the same beat from that dance bug from adventure time? You know the ""Shakin its all I know!"" bug?
hmm maybe its just me...",0.4501,33
It does seem like a really fast way to get around.,0.3612,12
It's just.. beautiful,0.5994,4
"It's weird I watching a vlog and you were in it and you were acting like a dick! Why!
It was one of maxmoefoe's vlogs.",-0.4738,28
It’s good workout for quads xD,0.7717,8
Jacksepticeye And Martzia XD,0.6739,4
"Jacksepticeye,  *S T O P*",0.0,8
Just monkey gajins fooling around. Do something good for society and back to Your cage kiddy adults.Offended crowd word wall incoming in 5.4.3.2.1..:D just say it how bad are my words or just suck it up and accept that someone just shi.t on u. Your choice.,-0.5574,57
Love the edits. There classic simple and I think easily one of your best videos yet.,0.8957,18
Loved this and still miss Tokyo!,0.5562,7
Lyrics?,0.0,2
Markiplier has sick moves!,-0.5562,5
Me on a Saturday,0.0,4
Michael Anton I had the same thought. It's just fun and a good time.,0.7351,16
Mike Diva your awsome,0.0,4
Mike fix your 808s... lol,0.4215,6
Mike meets doge,0.0,3
Mike you have some of the most underrated videos of all time. I feel like I'm watching Van Gogh create a master piece. Your videos are incredible!,0.5983,30
Mikes aesthetics are always so on point,0.0,7
Miss that rx-78,-0.1531,5
More vids pls,0.1477,3
Nice where can I download the remix of booty bounce by dev?,0.4215,13
Noice,0.0,1
Not exactly sure what I just saw ... Is that it? Just some weird walking and thrusting your arms around like an autistic pigeon? What's the point in this?,0.5632,32
Not to be confused with the Gaijin Smash.,-0.3182,9
Now make one for each country in the world,0.0,9
OH MY GOD I'M MAKING THIS A THING!!!!,0.5053,11
"OK, I gotta go grab the Kokkoku OP
brb",0.4466,10
Oh hey I remember her as Ray William Johnson's gf,0.0,10
Omg anna,0.0,2
"Omg, is this DEV?? I wonder where that bitch is at, I hope she made a secret cameo in the vid",-0.3094,25
Please make something weird with mowtenDoo,0.1531,6
Poderia fazer uma parceria com S3rl,0.0,6
Pt2 ? Cause I love it lol,0.7906,7
RigidHollywood yessir,0.0,2
SUPA COOL,0.3182,2
So are you and Anna a thing?,0.0,8
So are you two dating?,0.0,6
THATS MY SHIET,0.0,3
"Take me, I want to go back",0.0772,8
Tfw you recognize the furry trash music. 😅,0.0,9
"The  new 
scarlxrd xd",0.5859,4
The guy on the right looks like jackscepticeye plus markiplier,0.3612,10
The really loud noise sounds like the windows error message,-0.0516,10
This cured my seasonal Depression.,-0.5719,6
This dance takes too much space to accomplish in high density like tokyo. Must be american dance trying to be the Japans.,0.6486,24
This gives me technoviking vibes,0.0,5
This is addictive.,0.0,4
This is art,0.0,3
This is beautiful,0.5994,3
This is content,0.0,3
This is fucking retarded you're just another blue haired faggot think about visiting the suicide Forrest and maybe hang around if you're lucky that faggot Paul brother will find you,-0.9476,30
This is sick. Love you style man.,0.2263,9
This is such a mood,0.0,5
This is the most random dance video I seen lol,0.4215,10
This is the reason I subscriber to youtbe,0.0,8
This is why i love Japan,0.6369,6
This shouldn't be watched at 2x speed.,0.0,8
This sounds like a spork song.,0.3612,7
Tutorial,0.0,1
"Unpopular Opinions Podcast Renard: you got curves, she got curves.",0.0,13
WTF stupid...,-0.6739,3
Watched just in time before it's 2018,0.0,7
What I did for highschool tommorrow.,0.0,7
What happend to *2017:* *year* *of* *the* *asshole?!*,0.0,21
What the fuck did i just watch?,-0.5423,8
