,sentiment,wordCount
"+Sukhbir Phalora We need this type of automatic sharpner machine, plz contact me on bgosai82@yahoo.co.in",0.0772,17
"Good morning , I need your email adres , I'm interested buy this machine , my contact biuro@maytobe.pl",0.6808,18
Not true,0.4215,2
We need this machine. Please can you help.,0.6124,10
Where can we buy this machine?,0.0,7
"hello 
contact me about this machine .",0.0,7
"hi   how  are  you  have  make   any  this  type  machine  so  contact  me  i  whoul  like  buy  one   so  contact  me 

+919913030230",0.3612,24
"hi ,
we need this machine send your Email address",0.0,10
i can make and give this type of pencil sharp machine,0.0,11
i want this master machine contect me on this no= +919974451158,0.0772,14
mehul gami Imagine someone putting their fingers in it,0.0,9
we need this type of automatic sharpener machine. please give your contact number.,0.3818,15
