,sentiment,wordCount
*Guys... I did something bad*,0.0,8
*is this ghost in the shell?*,-0.3182,9
*so ready for it...*,0.3612,7
*”I’m so very tame now”*,0.0,11
*🐍🐍🐍*,0.0,5
-...hi-,0.0,4
1.25x,0.0,2
3018,0.0,1
6 million views this weird,-0.2204,5
"A jam 🐝 def prefer this one to the original, good job to all involved 👍🏻😊🤟🏻",0.6369,21
AaAaaaaay.  de donde.   de donde.     salió.   esta.    bruja!!!!!!!!!📷,0.0,17
Am I the only one who liked this remix more than the original song,0.6557,14
Anybody watching after delicate,0.0516,4
Anyone from Terrace House? :D,0.6166,6
Anyone realize she has more subs than Logan paul,0.0,9
Awesome,0.6249,1
BR 2018,0.0,2
Beautifull Tay Tay sucesso lindaaaaaaaaaaa,0.0,5
Better than the original 🔝,0.6369,5
"BloodPop®, your product's so amazing!!!",0.7745,10
"CAKEP 👍, from Indonesia 🇮🇩",0.0,7
"Check out these artists if you are ready to reach a new level of consciousness. 

Carbon Based Lifeforms 
Cosmic Replicant 
Dreaming Cooper 
Solar Fields 
Lab's Cloud 
Profondita 
Scann-Tec 
Astropilot 
Aes Dana 
SiebZehn 
Alwoods 
Suduaya 
Maluns",0.3818,36
"Comment from December 14, 2017: This is a great birthday present 😍",0.6249,14
Cool,0.3182,1
Cool grt mixing..,0.3182,4
Coollll!✨✨✨✨✨💄💄😊😊😊😊😊😊💃💃💃💃💃👼👼👼,0.0,16
Devyani loves unicorns i,0.5719,4
DinoTv SI ELLA ES LA MEJOR VERDAD,0.0,7
Do anyone got add before watching the videos......and in the end toooooo.......,0.0,15
Does anyone here know 'Like a Vendetta' ?,0.3612,10
Ed sheeron has 1.6b views!,0.0,7
Ente  taylor nee muthanu mole....love u.....Ente molk ningale  ennu paranja jivana...what have u done....you are addicted than chocolate..,0.0,27
Epic ! ❤️,0.0,4
Everyone T.S,0.0,4
"Excellent work 
Is beautiful.",0.8225,5
For the avengers!! Hands up!! This is like a freaking avenger movie.,-0.3544,17
Fyfh,0.0,1
Gorgeous clip🙏💓,0.6124,4
Hahaha an EX.....friend sent me this in a last ditch effort. I still was like nope bye,0.7269,20
Happy Valentine's day everyone♡,0.5719,5
Happy birthday Taylor,0.5719,3
"Hello Guys Please subscribe me on my YouTube channel "" DJ Big Chak "" i really appreciate your support.❤️",0.6478,22
Her beauty hit me like a supernova,0.743,7
Hey Swift Look My yesssss Ready For It..................i Not,0.5106,11
"Holdin him for a ransom... whattt?
Do u listen to Lana Del Rey too, huh?",0.0,19
I   love this music,0.6369,4
I I I I see how this is gon go 😍,0.0,11
I LOVE the remix and the way the lyric part was made.,0.7125,13
I Love!!,0.6988,4
I had epileptic attack,-0.4767,4
I kinda like this song but I wish taylor from red album would come back,0.6314,15
I like the music,0.3612,4
I love Taylor Swift!,0.7424,5
I love her and all of other songs but this so amazing wow,0.9518,13
I love taylor,0.6369,3
I love the remix and lyrics  AMAZING,0.8668,7
I love the version more!,0.6696,6
I love this song,0.6369,4
I love this song 💟,0.6369,5
I love this song😘😍,0.6369,6
I love you,0.6369,3
I love you Taylor Swift,0.7184,5
I love you too much,0.6369,5
I made her fat,0.0,4
I should watch these videos,0.0,5
I want to see that Taylor Swift was threatened me in the phone all night I got the proof and I got the papers that she sent from Zacks & Company okay then the music that you did in the games of throne and she said then she laughs at me threatens my family when she's at okay this is every night that she calls me cuz I got proof and the numbers for my phone so,0.3612,77
I ❤ Taylor swift 💝,0.2023,5
I'm KERAR I from in Iraq I love these,0.6369,9
ILOVE TATA   THEIS NYOSNJK ILOVE,0.0,5
Idk why but I love you,0.765,6
"If you want to know what these songs sound like as Country Taylor Swift, check out Lauren Bonnell covers. They are amazing!!!",0.851,27
Is soou coool,0.0,3
Is this of stranger things????,0.0,8
Iscritti ricambi,0.0,2
It’s amazing ❤️❤️❤️,0.5859,10
Knew he was a killer first time that I saw him.🙄🙄🙄 Joe???,-0.7041,19
Like,0.3612,1
Listen to it at 1.25x,0.0,6
Love from India,0.6369,3
Love it😘😘,0.6369,4
Love u Taylor good song,0.7964,5
Loving the remix. So catchy and danceable,0.5994,8
Low key like this better than the original lol,0.8349,9
M T,0.0,2
May I speak my mother language....I mean Malayalam if u understand.............,0.0,14
Melhor música incrível 😘,0.0,4
"Miss Taylor Swift 
 whatever song you make i will always like it",0.4019,12
Mmm,0.0,1
Movie ghost bright?,0.1531,4
My friend got a boner just by listening to this song 😭😭,0.4939,13
Nice remix 😉,0.4215,3
Niceeeeee!!!!!,0.0,4
OMG😍😍😍,0.0,4
"Oh my god!!!
She is the best singer ever...😚 i love her voice.. 😍😍",0.9077,21
"Ok, is it just me, or does this video has lots of wrong lyrics?",-0.2263,17
Omg !,0.0,2
Omgg... Fantastic 😘😘,0.5574,5
"Once upon a time Taylor said; ""You will never see me to naked."" But nearly i see her naked now.",0.0,25
Que bosta,0.0,2
Rendy in for it?whats,0.0,6
SUP EVERYBODY,0.0,2
"She is stunning in this, like?",0.6249,8
She's woke.,0.0,3
Snatched my wig,0.0,3
Sorry but this album is crap compared to1989........taylor you can do way better than this......this is garbage,0.0772,21
Sweet sound!,0.5093,3
THE BEST SONG EVER :),0.8374,5
TS is my adorable girl ♥♥♥ ... like if you love her and see the latest video i have upload about her!!,0.8881,26
Taylor Swift its greatest performance more over plz do the another album ..like read for it similarly rocks songs,0.7635,20
Taylor Swift ready for it,0.5106,5
Taylor Swift ~ Awesome !!!,0.7767,7
Taylor SwiftVEVO,0.0,2
Taylor hi love ya plz release a new album me and my sis love ya,0.8658,15
Taylor is love☜☆☞,0.0,6
Taylor swift has the best music videos of all time...of all time...,0.7184,15
Taylorrr   ❤❤❤❤,0.0,4
The beat drop makes me energized to hell and back.,-0.5267,11
They removed this song from iTunes :(,-0.4404,7
