,sentiment,wordCount
"""English literacy got good"" at 7:48   Apparently not good enough.",0.7003,13
"""If I were to look over the whole world to find out the country most richly endowed with all the wealth, power, and beauty that nature can bestow—in some parts a very paradise on earth—I should point to India. If I were asked under what sky the human mind has most full developed some of its choicest gifts, has most deeply pondered on the greatest problems of life, and has found solutions of some of them which well deserve the attention even of those who have studied Plato and Kant—I should point to India. And if I were to ask myself from what literature we, here in Europe, we who have been nurtured almost exclusively on the thoughts of Greeks and Romans, and of one Semitic race, the Jewish, may draw that corrective which is most wanted in order to make our inner life more perfect, more comprehensive, more universal, in fact more truly human, a life, not for this life only, but a transfigured and eternal life—again I should point to India"".— Max Müller, (1883)",0.9461,208
"""With the British, this entire area was brought under the rule of one Central Government"" - WRONG. The British didn't bother uniting India; they left behind more than FIVE HUNDRED independent Princely States when they left. It was Sardar Vallabhai Patel and VP Menon that united the fragments to form what is modern-day India.

All the British did was oppress the entire region equally and refer to it by a single name.",0.0008,80
"""didn't rule for long"" - the British ruled us for 190 years. please get your facts straight. Also we don't hate pakistanis",0.735,26
#HEAF,0.0,1
#NUDE,0.0,1
"'India was never one country,before the British invaded India',really ? Why do you insist on spewing your western propaganda and displaying your ignorance,even in this day and age ? India is Bharat.Our Bharat and our Bharatiya civilisation,has existed for 10,000 + years.We don't need ignorant foreigners to tell us how ignorant they are !!!",0.4337,66
"(1) During British rule of India, of nearly 120 yeas, India's average GDP growth rate was *ZERO-POINT-ONE* per cent.

(2) The literacy rate of India at the end of British *SATANIC CHRISTIAN* rule in 1947 was just *SIXTEEN* percent.
One has to subtract pre British literacy rate of India to get the so called contribution of Britain in India's education !!

(3) British *RAN FACIST CONCENTRATION CAMPS IN ANDAMAN AND NICOBAR ISLANDS OF INDIA* where millions of people were killed !!

(4) British forcefully closed down India's far superior textile industry and banned Indian cloth in Britain by a special law.
While they kept zero tariff of British lower cast cloth in to India.

(5) British Christians were manifestation of *EVIL* on earth not only in India but wherever they went.

(6) *CONCLUSION* *IF BRITISH CHRISTIAN SETS FOOT ON ANY LAND, IT IS A SURE SIGN OF IMMINENT DISTRUCTION AND MISERY FOR THAT LAND*",-0.6925,190
"10:42 The British didn't integrate the country by introducing railroads , all those were for serving their own selfish needs. They even drained India economically , a country which accounted for 27% of the World's Economy reduced to a meager 3% post colonization . So please don't project things as if we are obliged to the Britishers .[sic]",-0.4601,64
3:57 Gandhi Fucked Up Bad,-0.836,5
"4:00 u give wrong information.
At Asoka time...India called    Araya-Wart...",-0.4767,14
"4:54 , Sri Lanka was not  a part of British Raj.",0.0,12
"7:47 ""English literacy got good.""
My god the irony...",0.2732,13
"8:23 Doesn't properly close the title tag and misspells the closing head tag, all while developing in Notepad. This is the kind of quality software you get when you outsource your development team to India.",0.0,39
"8:30 - </heaf> *And that's precisely the problem with the collection of nations lumped together by the British as the political entity, India. Half-ass effort. Corruption. Laziness. Creating and living in filthy environments. Racism against dark-skinned fellow Indians.* India needs a generational ATTITUDE-SHIFT or else, nothing will change.",-0.6808,60
"8:32 - LOL Gotta love talking about outsourcing programming to India while showing typo in the code: ""</heaf>"" instead of ""</head>""",0.8286,27
8:34 Heaf?? That typo rlly triggers me,0.0,10
"@Wendover
Get your facts straight. The literacy rate in India when British left was below 2%. High English literacy rate in India is not because of them.

Also, did you mean India didn't exist before British came? You naive guys, it was Bharatvarsh. (British couldn't pronounce it and hence changed the name).

The problem between India, Pakistan and Bangladesh is all because of British. Before them, Hindus+Muslims+Sikhs+Jains+Buddhuists and all other people from various religions were happy living together and united India was thriving with wealth and prosperity.",0.7783,110
A problem country.ha,-0.4019,3
"A very well made Video, and one of the most accurate in terms of facts and statements. Really Appreciate Wendover Productions.",0.6582,24
"According to Iqbal, Poet of the 20th Century, India is a continent and consist of small ethnic groups and nations within itself. Therefore, i think it will be split into further small countries in near future.The only reason India standing today is because of the support of the west as they see their own interest in India due to China. Western civilization is clearly afraid of China but their bet on India will not work as India has its own problems.",0.0387,87
Accurate content.. 👍,0.0,4
Actually You made video to get more views as India's Population is more,0.0,13
All problems in India are the legacy of England.,-0.4019,10
Also pak and India won't Fight if only religion didn't exist.,0.2924,12
"Also, India (although being a Hindu majority country) wasn't supposed to be a Hindu country (as it is evident by the fact that we don't have any National religion). India was a country of whosoever wanted to live here. We are not an ethnostate or anything like that.",0.3612,56
Amandeep Singh jokes on you bud i'm sikh and i don't have my head up hindu governments ass like you,0.0,20
Are you a Britisher,0.0,4
"As an Indian I say India's curse is it does not have a Himalaya type mountain in North-West border, to prevent invaders from attacking, which allowed all invaders to come including the Muslims who converted a large number of Indians and very existence of Pakistan and Bangladesh is its result. Historically to protect India from foreign invasion, we needed to keep Eastern Afghanistan, Kabul and Kandahar under our rule, Mauryan Empire and Mughal Empire did that. But since India got partitioned in 1947 the whole scenario changed. India first felt threatened from North in late 1800s as Tsarist Russia was spreading its influence in Tibet. After Chinese capture of Tibet for the first time Gangetic plains, India's heartland felt threatened. Our Eastern border has largely remained peaceful except Arakanese-Bangla Sultanate(not Bangladesh) and Burmese invasion of Assam and Manipur, and it continues to be.",-0.743,159
