,sentiment,wordCount
0:12 you kill me i love you,-0.128,7
22 23 sec,0.0,3
5:31 i actually really like that windbreaker omg,0.4201,8
6:06 I cant omg,0.0,4
Abby Watson exactly,0.0,3
Also I’m thankful for being good from harvey my house was so close to flooding thx god my family and I are ok 💜I don’t know what would I do with out theme,0.9081,38
Am I the only one that thinks she looks like Camila Mendes (Veronica from Riverdale) wearing the cat ears?,0.3612,22
Am grateful for all the good things you do for us,0.7096,11
Am grateful for my family life food and my education,0.4588,10
Am grateful to know you as a YouTuber your one of my fav YouTuber,0.7184,14
Any small or big Youtubers want to support each other?💜🌸,0.4588,13
Are you from Canada????,0.0,7
Awesome!,0.6588,2
BETHANY YOU WERE IN A BOOK CALLED MORE GIRLS WHO ROCKED THE WORLD,0.0,13
"Baby, your face makeup is really, REALLY dark compared to your hands:/ but you are beautiful & cheerful as always♡ keep up the good vids♡",0.9428,30
Bethany Mota I am grateful for your channel ❤️,0.4588,10
Bethany Mota I'm thankful for having a home that I love and great you tubers that I can watch!♡,0.923,21
Bethany Mota U ARE AMAZING xx 😘❤️,0.6739,9
Bethany Mota i love beth.,0.6369,6
Bethany Mota meeeeeehhhhhhhh,0.0,3
"Bethany Mota ты просто потрясающая
Хоть половину не понимаю но это так круто
А созвучкой не интересно
Буду рада если прочитаешь хоть и с переводчиком",0.0,25
Family,0.0,1
Gimme it all,0.0,3
Grateful for my best friend and youuuu!,0.8932,8
Grateful for my parentss and my lovee!!❤️❤️❤️,0.555,15
Great full for all of your videos!!🖤💖,0.6892,11
Great full for having nice family and friends,0.875,8
Great! So I'm not the only one who talks to my clothes!!!,0.7405,16
Happy new year kiddo! How grown up u look.. Watching ur videos after a while. Striped white n black crop top is awesome,0.8718,26
Haven't watched your videos in about 2 years now and wow have you been tanning? Or is it my screen resolution looking really orange,0.5859,25
"Hey Beth
I was wondering if you knew anything about sustainable fashion and fast fashion?",0.0,16
"Hey guys I’m a new YouTuber(: 

Subscribe and ill subscribe back (:",0.1027,15
Hey! :),0.5093,3
"Hi
https://www.facebook.com/fashionus1/",0.0,2
I LITERALLY HAVE THAT SAME EXACT SHIRT OMG,0.0,8
I LOVE HER,0.6369,3
I ahave greatful for my family,0.0,6
I am extremely thankful for my family and everyone that has been there for me this year and every other year ❤️,0.6115,23
I am from Germany 🇩🇪,0.0,6
I am grateful for everyone and my parents,0.4588,8
I am grateful for everyone.,0.4588,6
"I am grateful for everything. Especially my life. That I could live a life though I m just 13...And this is just my dada's channel.
P.S. I love you Beth",0.802,38
I am grateful for food on the table every night and for my family.,0.4588,15
I am grateful for having YouTube and watching your videos 😘,0.4588,11
"I am grateful for having a nice family, friends who always support me and cheer me for what i do and the last thing for knowing you and watching all your videos that make me feel happy and inspired by the work you present keep going Bethany Mota 💗💗💗",0.9674,52
I am grateful for my closet,0.4588,6
I am grateful for my family,0.4588,6
