,sentiment,wordCount
"""It's not a problem anymore."" *dies of cringe*",0.3089,13
"""SIMPLYMOMLOGICAL"" Im dyingggg",0.0,5
"""Who's this bitch ! And someone get her a cup of tea"" 😂😂😂 I AM DEAD",-0.8786,20
"""were u born yet?!?!?!"" ""Please say yes"" me: they'd be 4....
Also me: iean ya but inside... Nope I'm only 2 and a half on the inside.. jk I'm HOLO inside",0.7404,46
#HoloHistory,0.0,1
#Simplymomlogical,0.0,1
#Sweatpantsforlife,0.0,1
#socklife,0.0,1
**Me realizing this might be the first time I've learned something from Cristine**,0.0,17
*can I change my human please*,0.0,8
*its not a problem anymore!!!!!!*,0.5308,10
"...





















I T S N O T A P R O B L E M A N Y M O R E",0.0,22
0:30 the adorable baby in the back,0.4939,7
"1.47 omg, can't stop laughing 😂",-0.1877,7
11:57 YEESSSSSS QUENNN SLAYYYYYYY,0.0,4
12:27 is what everyone is talking about.she looks different but it kinda suits her but i love how she is rn 👑❤,0.7783,23
12:29 wow love you in blonde!!!!😲😍,0.8798,11
"12:29!
Oh goooooooooooodddddd!You look so cute!!!I'm dying!",0.0,15
13:39 LMAO😂,0.0,3
14:36  *MOM GET A LIFE!,0.0,7
3 years from this video you should react to this video!,0.0,12
"4.9 million people know: come for the nail tutorials, stay for the cristine...and beyyyn.",0.0,19
4:43 that was my birthday.,0.0,6
4mil subs now,0.0,3
5million now omg,0.0,3
7:34 TROOM TROOM AND CRISTINE THE SAME VOICE! Conspiracy theory!!,-0.6458,13
7:47 in 2 months she went from sweatpants to full blown 8ft sock... wow,0.5859,15
8:43 that video was uploaded on my birthday! 😂😊,0.0,12
<3,0.4404,1
ALMOST 5 MIL,0.0,3
ARE YOU A SHRIMP OR A CHICKEN DRUMSTICK?!??!?,0.0,14
And my birthday is on June 17 2006.,0.0,9
And oooohhh.  I love your pre Youtube blonde.  That’s a good look.,0.7964,17
Anyone else wish Cristine was their mom? No? Just me?..,0.2593,14
Anyone watching this in 2011?,0.0,6
Are teeth nails help I need help to know,0.6597,9
But is the project plan real holo? ))))))))),0.0,11
Cause i'm holo!,0.0,4
Christine can you do a peelie bag again and recreate some,0.0,11
"Cristine, blonde you had me S H O O K !",0.0,12
DECEMEBER 11th IS MY BIRTHDAY,0.0,5
"Damn that strawberry blonde hair is a look on u!!!!! I love it!!!!!! Seriously why did u ever change it? I mean I’ve always thought ure hair was perfect and it’s good now, I just can’t believe how much I loved that blonde!",0.9256,58
Do Barbie Nail Printer!!!!! PWEEASSE!!!,0.0,11
Do the Barbie Nail Printer! NOW!,0.0,8
Do you make your own music or no,-0.296,8
"Dude I was like 8 years old 3 years ago, in my opinion, when your 8 years old, you hate your name, and that’s not ok like, just cuz u can’t come up with a good name on the spot, DOES NOT MEAN THAT YOU CAN SAY SHIT LIKE THIS: (keep in mind my brother who breathes so fuckin loud, was recording me) I said “hey guys,,,,, it’s AYLA like KAYLA but AYLA",0.2158,93
HER FIRST VIDEO WAS MY B-DAY,0.0,6
"HOLO Christine, I love your videos your awesome and I love nails I even created my own nail art called mushroom nails",0.9382,23
Halo I'm your biggies fan in malaysia....,0.3182,8
Has anyone noticed that she looks like an adult version of Annie Leblanc,0.3612,13
Her videos are still cringe btw love u,0.6369,8
Hey 5 million subscribers!!!!,0.0,7
Hi Cristine I love you so much ❤️❤️ your videos are so cool and you are best (how old are you?),0.908,27
Holodays,0.0,1
I AM FOREVER A SOCK **Hides in sock uniform**,0.0,13
"I bought a sock, like if you did to",0.3612,10
"I can’t stop watching your cat
I know the name but I don’t know how to spell it",-0.1531,22
I cringed a lot when I watched a video of me 3 years ago. I mean I changed. I love your vids,0.6369,24
I don't even do any nail art. Not much of an interest (I'm so sorry) but I only watch Christine's videos for her humor. :),0.8248,29
I got fatter smh,-0.3182,4
I have changed,0.0,3
"I have no idea what to say, don't ask me why I'm here... because I don't even know...",-0.296,21
I like the new and the old you,0.3612,8
I love how Cristine is always very honest and also very funny,0.8998,12
I love your videos Christine I hope you never leave YouTube,0.8046,11
I love your vidoes,0.6369,4
I made cringey ass vids ages ago 😭😂,-0.5423,9
I remember these videos oh my lord the throw back,0.0,10
I remember when it was hard to find your videos but my sister and didn't care because u we're hilarious,-0.0237,20
I slowly realized how long I’ve been subscribed... 🤔 five years of my life damn,-0.4019,18
I swear Cristine looks younger now..,-0.0516,7
I think I need help lol,0.6705,6
"I totally agree with you Christine. Sometimes you just want to see the video for the pleasure, not for the instructions. BTW I'm only 11.",0.7778,29
I was 10 years old when you uploaded your first video. Wow...,0.0,14
I was about seven when you posted your first video.,0.0,11
I was born 2004,0.0,4
I was born I was born 2010,0.0,7
I was born October 18th 2005.😜,0.0,8
I was born and I was 9 years old when u started.,0.0,13
I was born in 2014 because I was born in 2007,0.0,11
"I was born, I was just 8 then",0.0,9
"I was in my house alone... And it was late... And well, a creepy movie came on and this paused and I couldn't unpause.... 😥",0.2732,29
I'm here for the laughs,0.4939,5
I'm not saying this in a mean way but sometimes she seems like a squirrel on crack.,0.5023,18
"I've been watching you for months now and I thought I was subscribed to you, turns out I wasn't lol",-0.3252,21
