,sentiment,wordCount
"""Behind every great fortune is a great crime""",0.6908,10
"""GOOD CAUSES"",  the fucker understood that it was cheaper to pay a worker than to maintain a slave. Fuck that comment.",-0.6775,26
"""If roses are orange and violets are black, sounds like your septics are way out of whack!"" Winston Rothschild's Sewage and Septic Sucking Services.",0.4199,29
*_ALL OF YOU INBRED PILES OF SHIT ARE JUST JEALOUS OF THE ROTHSCHILDS._*,-0.765,17
*looks up available members of family to marry,0.0,9
6:30 and no mention of the Rothschild's giraffe. You're still shite shill kike.,-0.296,15
A WINERY KEEPS TOGETHER A ONE TRILLION DOLLAR FORTUNE...NAIVE AT BEST,0.6369,13
A trillion dollars. The mind boggles at what could be done with that..,0.0,15
"Afaik you are pronouncing it wrong. It would be closer to"" rod-shilled"" in German, which is their origin....",-0.4767,23
"All im saying is, get rid of them  -> get rid of all world debts. 🤷🏾",0.0,19
"Als deutscher Muttersprachler hat es mich geärgert, Sie Rothschild so zu hören. Ich bitte Sie, die Aussprache zu lernen, bevor Sie das Wort sprechen, in dem Sie sprechen möchten.",-0.5994,35
Am i the only one triggered by the way he pronounces Rothschild?,0.0,13
"Amazing that he says several times that their net worth is over  1 trillion.  And yet the richest member of the family Benjamin Rothschild has a networth of 1.5 billion.  So unless there are another 1000 Benjamins that i don't know exist, that number is just an antisemitic spook story and shame on you for spreading it without checking the facts first.
The entire Rothschild family annual revenue in 2015 was 500 million dollars. While walmart had an annual revenue of 500 billion! Yet you won't find  walmart spook videos on youtube will you?",0.7644,101
And btw hitler was not from Linz - he was from braunau am inn...... Only after his family moved to leonding in 1900 did he go to school in Linz.,0.0,32
"And this folks is why, Hitler did nothing wrong.",0.3724,11
