,sentiment,wordCount
"""I'm heterosexual"" 
*dramatic gasp*",0.0,8
#FBELOVESSIMON,0.0,1
#FBELovesSimon,0.0,1
#FBELovesSimon <3,0.4404,2
#FBELovesSimon I can't wait to watch this movie,0.0,8
#LOVESIMON movie: [ nerdy.bid/Jnycx ],0.0,6
#fbeLoveSimon,0.0,1
#fbeLovesSimon,0.0,1
#fbelovesimion,0.0,1
#fbelovesimon,0.0,1
#fbelovesimon I honestly can't wait for this film to come out,0.4588,11
#fbelovesimon 💕♥️♥️💘💘,0.0,8
#fbelovessimon,0.0,1
"#fbelovessimon
I can't wait to see this movie!",0.0,9
"#fbelovessimon
I would definitely watch this, I can already see myself struggling not to cry during the film.",0.3515,20
#fbelovessimon  !!!,0.0,4
#fbelovessimon  :),0.4588,2
#fbelovessimon  hi,0.0,2
#fbelovessimon And so do I 😜,0.0,6
#fbelovessimon I am so excited to watch this movie! Will have to take a whole box of tissues with me!!!,0.6468,24
#fbelovessimon I can wait for this movie. I've read the book and seen trailer clips but I want to see this entire movie. I feel like it'll be worthwhile,0.7783,31
#fbelovessimon I can't wait to see this movie!,0.0,9
#fbelovessimon I'm so looking forward to this!!!!,0.0,10
#fbelovessimon and I cannot wait to see this movie <3,0.4404,10
#fbelovessimon can’t wait to see what the reactors saw!,0.0,12
#fbelovessimon love this trailer,0.6369,4
"#fbelovessimon oh i can't wait to see this, theaters in my city have showing starting Saturday, so definitely going",0.541,21
#fbelovessimon this film looks amazing!,0.6239,6
#fbelovessimon this movie looks like it would be really good!!! I really hope to see it soon!!!,0.8838,23
#fbelovessimon ❤,0.0,2
#fbelovessimon 💖💖💖 I'm so hyped and excited for this movie!!!!! 😍☺️,0.5902,18
#fbelovessimon 💜,0.0,2
"#fbelovessimonI luv you guys, i hope i win!",0.7901,10
*#LoveSimon* movie: [ dotiny.com/er4jwk ],0.0,8
*I like your boots.*,0.3612,7
*coming out* march 16,0.0,6
1:11 WTF IS HAPPENING?!?! From two trailers and a bunch of interviews I already feel like Simon is my child and needs to be protected at all costs... so stop hurting him!!!,-0.8179,40
1:14 Cabaret,0.0,2
1:25 did anyone noticed the princess bubblegum and jake pops?🙂,0.0,12
1:39 When you forgot to study for finals,0.0,8
1:39 that should be a meme,0.0,6
"A must watch for me. Been there, done that. #fbelovessimon",0.0,13
Adults React video got me way more pumped for this!,0.0,11
"COMING OUT March 16, well played, well played",0.7906,10
Can not wait to have this great movie in german. Will it be translate? Or is there a german Industrie that choices if it will be translated?,0.7379,30
Can't wait for this movie :) #fbelovessimon !,0.5093,8
Coming OUT OMG THIS IS INCREDIBLE,0.0,6
"Coming out March 15th, must see! Hope it comes out on Netflix, the small town I live in does not have a Cinema anymore, it closed down almost 10 years now.",0.4926,36
Coming out on my birthday huehue,0.0,6
"Def not watching. Wayy too homosexual, who tf wants to see two guys kissing in a movie theater...",0.5719,21
Eww,0.0,1
