,sentiment,wordCount
"""They tend to look at others with an intense stare."" 
Me: LIKE A CLAUDE FAUSTUS WOULD!",0.5893,21
# www.HotelHideawayStickers.com,0.0,2
#www.Hotel Hideaway Wiki stickers.com,0.0,6
"*F.vck me! F.vck me hard and deep*
*Cl1ck H.e.r.e To Watch S.E.X.Y Livecam Girls.* >>> http://pm.vu/5a9fb0259902e?b=x2Nd476",-0.1759,36
"0:32 right corner, YT SIGN",0.0,6
0:33 I SAW A YOUTUBE PLAY BUTTON :O,0.25,9
0:35 look at dat diaper booty got damn Mami lemme eat ya ass,-0.7351,13
"0:48 lmaooo hannah looked like shes thinking “wtf y am i here?” And twan is like “this is boring, im leaving...”",0.4019,28
"10+ likes for Lele 
20+ likes for twan
30+ likes for Anwar 
40+ likes for Hannah 
50+ likes for innana
60+ likes for Rudy 
70+ likes for Spencer 
80+ likes for cliff 
90+ for all of them
Let's see...",0.9657,49
"100% how police chases work. Fun fact, policemen only have a sight range of about 6 feet in front of them.",0.5106,25
1:44 to 1:51 my favourite part,0.0,6
1:44 😂,0.0,2
1:44 😂😂😂😂😂,0.0,4
2019,0.0,1
5:18 Yurio is that u ?,0.0,6
5:21 what's the music,0.0,4
6:59,0.0,1
A sociopath would not be dating and or care to run from the police,0.4939,14
About the subscribing thing I subscribe to you and tell me so I subscribe to your channel even if you have no videos!0,-0.3595,25
Ah hey get back here😊😂,0.0,7
"Alma Amaya
11 and you wear heels? Don't know if your parents know it, but if they do and still let you wear heels, tell them that their parenting is wrong along with the fact that they never told you that we don't share personal info on the internet! kids...",-0.7766,55
Alma Amaya yea......we don't care,-0.3875,7
Am I the only one whose in shock that she can run in heels?,-0.3818,15
Amazing! Keep it up❤️🔥👌🏻👍🏻✨,0.6239,13
Are they dating in real life,0.0,6
Are you married to Twan,0.0,5
Arii Basu well fuck u i wasnt talking to you,-0.34,10
Ayy Topanga mall.,0.0,4
BOO2 XD,0.5859,3
Bruh,0.0,1
Bruh hey hi guys,0.0,4
Bruh this whole “signs of being a sociopath” explains my whole life xd,0.5859,15
Cheyenne Gonzalez is a good name.,0.4404,7
Chloe the wrs to get a first  1st,0.0,8
Cutest couple ever 😍😍😍😍,0.5859,6
Did anyone else love the way Hannah said tea 😂,0.6369,10
Did he say Lele 😂,0.0,5
Did you notice that when the lady was flicking the pieces of paper there were no writing lil,-0.296,18
Ești o proasta,0.0,3
First  of all why is There a ciren don't know how to spell if theres no car,-0.296,17
Haha,0.4588,1
Hanna I love you,0.6369,4
"Hanna:I'll have the tea.
Yo bro I'll have the tea 
I'm half ......................",0.0,16
Hannah,0.0,1
Hannah I love you my name is Laura and I am a a girl and I think you're really hot,0.6369,20
Hannah Stalking,0.0,2
Hannah and Twan are nigga,0.0,5
Hannah and lelepons bff goals https://youtu.be/uyRhxfiJzCc,0.5994,6
Hannah can you do a vid you turn in to lele,0.0,11
Hannah even looks amazing running in HEELS!!,0.658,9
Hannah looks like it,0.3612,4
Harly quinn and jokers life,0.0,5
Hey Hannah I saw you in the movie boo 2,0.0,10
Hez,0.0,1
Hi,0.0,1
Hola,0.0,1
Hola  mi name is briana,0.0,5
How are you feeling in those heels,0.128,7
How does Twan get his hair so perfect,0.6948,8
How is the name of the guy?,0.0,8
How mean is your boyfriend,0.0,5
How the heck was Hannah running heels?? I could barley walk in them,0.0,15
How the he’ll was she able to run that fast in heals actually how was she able to run at all,0.0,23
"How to trick idiots...


Read more",-0.0516,7
How you can run in these shoes?,0.0,8
I LOVE U MARRY ME,0.6369,5
I Liked my own comment!!!!!!,0.6083,8
I Love Hannah and Twan when they are together 👫👫👫👫👫👫👫👫💑💑💑💏💏💏,0.6369,18
"I WOULD LOVE TO HAVE A SOCIOPATH AS A FRIEND.
Jk Jk.",0.913,14
I am an AUSTRALIAN,0.0,4
"I am dating one,damn it sure is a hell of a ride .",-0.5106,15
I can run in heels that's wierd cuz I don't wear heels,0.0,12
I don’t know what to say TEEHEE,0.0,9
I hate dizzy I hope she dies,-0.4019,7
I just found out I'm a sociopath :000,0.0,9
I know write when I walk like in 5 minutes it hurts.,-0.1531,13
"I like the dating website www.ichwill.love. There you can pay by Bitcoins, by SMS or via PayPal.",0.2732,20
I like the fact that you can play songs on your iPhone and you are  just so cool,0.784,18
I loooovvvee your videos ❤️❤️❤️❤️❤️,0.0,14
I love Hannah,0.6369,3
I love You HANNAH😘❤😘💕😍💕,0.6369,10
I love twan,0.6369,3
I love ur vids so much! Your awesome and halarious 😂😂😍😍😍,0.8707,16
I love you Hannah,0.6369,4
I love you guys,0.6369,4
I love your videos,0.6369,4
I love your videos and I'm a Latina,0.6369,8
I love your videos 😘❤❤,0.6369,7
I love your vids sooooooo much ❤❤,0.6369,8
I lv twan,0.0,3
I meant running in those heels,0.0,6
I never seen so much cringe in one comment section talking about how she can run in high heels and about how people love her so much. This isn't funny at all.,0.4203,34
I seen u on madia,0.0,5
I think they should be a couple!!!♡♡♡,0.0,13
I used to run in them when I was a 5 year old,0.0,13
I was lying hahahhahahahahahahaahah,-0.5267,4
I watch boo made a 2  with you and inna,0.0,10
I will kill Twan 🔫😤😡😵,-0.6908,8
I'm a Sociopath and I date someone.,0.0,8
"I've got a dark secret to tell you....



Read more",0.0,11
"ITS TWANS BDAY TODAY
19/2/18",0.0,7
"If I ever talk to Hannah this is how it would go:

Me: Hannah, you can’t run in heels 
Hannah: watch me :)

Me: yaas gurl slay it!",0.5093,36
