,sentiment,wordCount
...... ur kidding me right lol,0.4939,6
360 is annoying,-0.4019,3
360 makes me dizzy. Hate it,-0.6808,7
360 thing is annoying af,-0.4019,5
"360 view Me: ""THE FUTURE IS HERE! IMAGINE VLOGS IN THE FUTURE!"" *pun intended*",0.0,21
"360 view is dope!  I had to re-watch and start clicking the screen, being nosy; checking out the crib.  And Yeh, Tyler is a subbie of Gigis' lol.",0.4753,35
360 view sucks when you can't watch it on a device that supports 360. So hard to watch.,-0.1761,20
After my Mama passed away I saw a Lady Bug as well and it was winter time. I read that its a sign of the Mother Mary (Jesus Mother). Gave me some peace. xo,0.6808,39
Amazing ❤️,0.5859,3
Another great reading from Tyler. Didn’t know it was 360 view until I moved and thought ‘shocking camera work’ ...then I checked the title again and understood 😉,0.6249,34
Are they the same person?,0.0,6
Awe,0.0,1
BS,0.0,1
"Before you connect someone with his deceased mother, you first need to ask "" um, have you lost your mother figure ? """,-0.3182,25
Can I call myself a medium too now? Since I already knew most of this lmfao,0.6657,17
Can you make more 360 videos,0.0,6
"Cold and hot reading...google it,don’t be fooled",-0.3818,13
Cool 360 likerr,0.3182,3
Coolest video ever!!!,0.0,6
Desperately trying to make thee channel relevant again I see....360 crap and bullshit mediums aren't going to do it.,-0.8402,22
Doing what Tyler does is about as dirty and low down as you can. He literally profits off of other people's grief and death and it was so obvious that he actually knows who she was. Disgusting excuse for a human.,-0.9062,44
Everything about this video was breathtaking😩💖💖💖,0.0,10
"FRAUD! Preys on the vulnerable; the grieving. 
No sincerity.",-0.9047,13
"Forget the video, i used the 360 to check out that beautiful house",0.4588,14
"GIGI I HAVE WATCH ALMOST ALL YOUR VIDEO FOR 6 YEARS EVERYTHING HE HAD SAID YOU HAVE ALREADY TOLD US FROM YOUR OLD VIDEOS AND HE IS JUST TELLING YOU WHAT YOU WANNA HEAR ABOUT WHAT YOUR MOTHER THINKS ABOUT YOUR TRANSGENDER
HE OBVIOUSLY DID HIS HOME WORK :/",-0.34,49
GiGi I loved this thank you for sharing this moment! Tyler is amazing and so wonderful. You could feel your mothers love come through the reading. <3,0.977,30
"Gigi Gorgeous Gigi I would do anything to get closure from losing my mom suddenly to a heart attack. December 22, 2012 changed my life for forever. I never got to say goodbye but my last words were I love you❤️ I feel your pain in so many ways babe! Love and hugs coming your way! I'm so glad he was able to connect with your mom!🐞",0.9651,76
Gigi Gorgeous I kniw I'm late but love u gi gi,0.8519,11
Gigi Gorgeous I seriously love you Gigi. You’re an amazing person and you inspire me everyday. Thank you for that. It means everything to me and all of your other subscribers and fans. We love you so much. ❤️🧡💛💚💙💜,0.9709,52
Gigi Gorgeous cold reading,0.6124,4
Gigi Gorgeous he’s a scammer that prays on people’s insecurities,0.5574,14
Gigi Gorgeous love you!!!,0.8772,7
"Gigi I love you but I’m kind of doubting the authenticity of this and Tyler because HE DID know your story, but still it seems a tad bit staged.",-0.2357,33
"Gigi if you want to talk to your mother you need to see Divaldo Franco. Most famous brazilian medium, after the iconic famous Chico Xavier. You will help people and open minds with spiritism, witch is something that people should know!",0.2003,46
"Gigi looks like barbara in the fox show "" gotham"" lovely video",0.743,13
"Gigi your beautiful love, thank you for sharing your reading ♡",0.9246,12
"Gigi, you have a responsibility to use your platform and not promote hocus pocus pseudoscience rubbish like this. I feel your need to get in touch with your beautiful mother but the ‘art’ of psychic reading is nothing but bluff!! PLEASE golook up James Randi’s channel on here and see what it is all about. It is nothing but fooling people who are heartbroken and looking for any way to contact their loved ones!!! Please don’t perpetuate this circus!! Your mum rests in peace and obviously loved you for you. Move on with your life now and be happy knowing that xx",0.9694,119
Girl. Lady bugs come in you’re house when it gets cold. Cannot tell you how many girls I see say “lady bugs are my spirit animal” every time it gets cold. Oml,0.1779,39
"Great vídeo, great 360 camera but do not watch this on your bed cos otherwise you have to stand up from your warm and confy covers 😅😅😅",0.7543,30
Haven’t watched you in like a year and the view count has gone so down it’s surprising. To bad,0.0935,24
"He couldn’t tell her what the thing that was trapped in her house was, that she has 2 brothers, who it was and when they passed. Yeah he’s definitely a psychic...LMAO.",0.128,41
He didn’t say anything anyone who watches your videos couldn’t have told you.,0.0,18
He is horrible...... my god.,0.2732,7
He just said he follows you on youtube so he knows your story.  Another fraud psychic telling you what you want to hear.,-0.5423,25
He kinda asks too many questions,0.0,6
"He may scamming Gigi but hey, she's responsible for his terrible use of concealer. 
An eye for an eye.",-0.296,22
He's watched her forever.she posts everything online...so...,0.0,10
He’s followed you for years so I don’t believe this..,0.0,15
