,sentiment,wordCount
15 ppl now god help them,0.5859,6
A nurse saw my penis today. Of course it wasn't a micropenis. It was and is very large but it was embarrassing.,-0.5267,25
"Ali Aziz 
No because all of you scum are going to be deported....sure maybe you don't fuck goats but you have a freaking pedophile as a prophet...our country doesn't have room for dirty pedophile worshippers such as yourself...",-0.7206,43
"Ali Aziz 
Really are you really going to say that Mohammad was not a pedophile when your quran says that he married wish a at 6 yrs old and then had SEX with her at 9?!!",0.508,39
"Ali Aziz 
We ARE fighting the evil by killing you dirty sand niggers...your stupid goat fucking child raping prophet does not belong in our country...",-0.9741,28
Ali Aziz shut up stupid....another cum guzzler heard from...,0.0,12
"Ali Aziz so you're canadian? 
I don't understand why you're ashamed of your country?
Have you figured out anything else the military does? Or are you so indoctrinated that you are a lost cause?
I can atleast see another perspective, you however have yet to open your eyes.",-0.8034,54
And remember as a Canadian resident. You do not have freedom of speech.,-0.5216,15
Another libtard attacker prick on the loose!!!,-0.851,10
Anthrax?,0.0,2
Attacked by the floundering deep state,-0.4588,6
BAN ENVELOPES,-0.5574,2
Ban *envelopes*.,-0.5574,5
Blicky Got the Stiffy Ugh! Yeah but don't you wanna fuck Martha Raddatz til the fucking cows come home???,0.6494,23
"BlueBell22 listen kiddo, you've fooled no one. Go read your own comments, you started calling me names. what do I have to be ashamed of? I live in North America. Your part of the military, so your opinion is biased. Your part of the military and your having a hard time convincing Me about anything. Who's pathetic? Me or you, im pretty sure it's you guy.",-0.7399,79
"CRAZY MARIO that this is more biased against this administration than in history! Is the point you libtard pricks 
Liberalism find a cure",-0.7729,24
Call in rainbow6 IMMEDIATELY,0.0,5
Damn libtards,-0.4019,2
"David Holcomb this administration is the most corrupt chaotic power, hungry propagandist govt in American history!! Biased my ass!!!",-0.8819,25
"Daz White  ' Marad ' did indeed struggle with substance abuse before ABC sponsored her in their ""Reporter Rehab"" program some 30 yrs. back. FYI she just celebrated her 88th birthday this month.",-0.0688,38
"Daz White  I am a cunt alright, but a joyous one. And you'd have a hard time of it trying to fook me.",0.6652,26
Dead Kennedys- chemical warfare,-0.7579,5
Democrats are scared to death,-0.7783,5
Did anyone check Hillary's snuff bottles for a chemical match?,0.0,11
Don't fight for the evil by joining the military,-0.4966,9
Ed Denoy she's a mess. I'd rather fuck you and you're a sad cunt.,-0.9062,16
FALSE FLAG,0.0,2
Finally...Biochemical Warfare,-0.296,4
First,0.0,1
Found the Trumptard.,0.0,4
George Washington no it’s based on what you’ve been watching,-0.296,14
"George Washington well am not sure of the name of these programs yet i did stuied the mk ultra but thats an old 60 70s programs it was based alot on psychological mind control using drugs fear threats ,force and electroshock and phyco therapy now these new programs use technology social apps and mass media to manipulate our thoughts and decisions love money political thru. Bee hive like and school fish  structures chains of commands face book and Google are in the forefront of this these experiments they have done for years has proven they can effect and choose the mood of millions by the touch of a few buttons so think of the potential",0.2776,117
Gilbert Witherspoon false flag distractions,-0.25,5
Gina Campanale along with the genetically engineered samples they been studing there its all part of there plan to introduce there plauges to the public there plan is going right on schedule,0.0,32
Gina Campanale he didn't work on infections disease tho,0.0,9
Gina Campanale hmmmm good observation...,0.4404,6
Give it to trump,0.0,4
God I hate the way she talks.... It's not the end of the world you don't have to over exaggerate every word.,-0.4939,24
God bless America,0.5994,3
HOMER DRUMPF TDS,0.0,3
Hahahaha,0.0,1
