,sentiment,wordCount
1.Ty,0.0,1
2018 anyone,0.0,2
American football =HAND EGG,0.0,5
And I love soccer and F2,0.6369,6
Anyone want to see some football.A LOT IS GOING TO COME YOUR WAY SUBSCRIBE,0.0772,16
BIIIILLLLLLLYYYYYYY!!!!!!!!!,0.0,4
Bill and jezza representing England,0.0,5
Billi,0.0,1
Billi is goed,0.0,3
Billie,0.0,1
Billy,0.0,1
Billy Easy. I ❤️ F2 😁,0.4404,8
Billy did,0.0,2
Billy had a better pose,0.4404,5
Billy had better,0.4404,3
Billy had that pose,0.0,4
Billy&JAZZE is the best,0.6369,6
Billy's pose was way better,0.4404,5
Bily,0.0,1
Both,0.0,1
Cracks...,0.0,2
"Dude PSerfect as.?&
 .

€220…~

. xsxxx",0.0,13
Dude Perfect I watch it,0.5719,5
Dude Perfect Ty,0.743,3
Dude Perfect it's my Favorit Chanel,0.5719,6
Dude Perfect o,0.5719,3
Dude Perfect or football vs football,0.5719,6
Dude Perfect rocks,0.5719,3
"Dude Perfect you are awesome
Make more real life trick shot",0.8093,11
Dude Perfect your amazing🔥🔥🔥😎😎,0.5719,9
Dude perfect you guys are so cool i watch all your videos,0.7712,12
Everyone who watches dude perfect is probably a fag,0.1531,9
F2 < F2 (The one with neatmike Jon and Rob),0.0,12
F2 WINS,0.5719,2
F2 are winner s,0.5859,4
F2 billy,0.0,2
F2 freestylers NO WAY IM PUTTING A GOLDEN LIKE ON THIS VIDEO,0.2732,12
Fantastic~~,0.0,3
First one was billy,0.0,4
Football Soccer you act like you got hit and Football is the same thing because you kick in both sports.🏈⚽,0.3612,23
How much money do you have,0.0,6
I hate overtime😡👎🏻✌🏻⚾️,-0.5719,10
I just love dp and I also love football 👌,0.8555,10
I lof soccer,0.0,3
I love Football ⚽️,0.6369,5
I love soccer,0.6369,3
I lovve you,0.0,3
I want to get a soccer ball for me please billy,0.3818,11
I was so funny when Garrett and Ty talked in British accents!,0.7257,13
Im billy,0.0,2
It is not fucking soccer It is football american idiots,0.0,10
It's a tie.,0.0,4
Its billy,0.0,2
Jezza,0.0,1
Jezza was the best,0.6369,4
Jezza's laugh is amazing!,0.8268,5
Just amazing video from Dude Perfect,0.8176,6
Love ya partner,0.6369,3
Make more with F2 plz like if agree,0.6771,8
Mind Dumbing....,0.0,3
My god it’s soccer yes,0.5859,7
Never mind Tyler is better,0.4404,5
Obviously Ty,0.3818,2
Ok for all you British guys out there( or from wherever you’re from) it’s called soccer in AMERICA and guess where this video is filmed in AMERICA. It wouldn’t make sense to call it “football vs. football” now would it?,0.296,53
Ok?,0.296,2
One of the best videos i want more like it  billy and ty you both are the best,0.9336,18
Or Ty if you liked to be called that,0.6597,9
"Os cara são melhor que os br nessa merda de esporte
KKKKKKKKKKK",0.0,12
Overtime Ep. 2 launches MONDAY @ 5 PM CST! 🔥,0.0,12
Please Subscribe,0.3182,2
Please do more synchronised stuff it looks sick and matched the music so well.,0.188,15
Please make a video on beyblade battle,-0.0772,7
Please sub me,0.3182,3
Plzzz make on cricket alsooo,0.0,5
So weird,-0.2484,2
Soccer,0.0,1
Soccer is awesome,0.6249,3
Soccer is better,0.4404,3
Soccer is stupid football all the way and with the pose Ty,-0.2023,12
Soccer is the best,0.6369,4
Sucking soccer's..😯😯,0.0,5
TY,0.3818,1
Tay hade the best,0.6369,4
Team#  dude perfect,0.5719,4
Thanks for THE dutch under tinteling i'm dutch,0.4404,8
That was a day after my birthday 🎉🎉🎉🎊🎊🎊,0.0,13
That was funny when TY failed on the shot on the crossbar,0.4466,12
The music goes perfectly with this video!!!,0.7249,10
The person is being mean to to F2,0.0,8
This vid was lit,0.0,4
Tie,0.0,1
Try,0.0,1
Ty,0.3818,1
"Ty
Had the best pose",0.7783,5
Ty men because he is dude perfect,0.743,7
Tyer and Billy,0.0,3
Tyler,0.0,1
Tyler and Jezza are the BEST,0.7125,6
Tyler rocks,0.0,2
U guys gain so much subs in a year,0.5267,9
U shouls make NFL vs Rugby,0.0,6
Well I prefer Ty but Jezza is still awesome,0.8402,9
"Why is there a 
hole in the wall",0.0,8
Why u just dont join nba,-0.2235,6
Woooaaahhh trop fort😍,0.0,4
Wow Ty cool hairstyle.....,0.8271,5
Yah I also choose billy,0.0,5
You,0.0,1
You are so awesome you rock,0.7384,6
You both had an amazing pose,0.5859,6
You had the best celebration ty I love dude perfect,0.9403,10
anyone here a Christian?,0.0,5
biily,0.0,1
billy,0.0,1
billy did,0.0,2
billy had a better one,0.4404,5
billy+,0.0,2
billys only because tylers was to extra,0.0,7
billy😀,0.0,2
como se llama la canción ?,0.0,6
dp win,0.5859,2
f2,0.0,1
f2 is better,0.4404,3
hey u r amazing guys,0.5859,5
how many timed you guys try before film,0.0,8
is dude perfect editan because all the hurdles he can do I'm still confused ??,0.4137,16
shut up,0.0,2
soccer is better,0.4404,3
sorry ty but billy all the way,0.1655,7
thanks,0.4404,1
the earth is not flat nor a sphere,0.0,8
they did not lie to me,0.0,6
thought you have a better one I can tell what the song on the movie explosion,0.4404,16
ty,0.3818,1
ty's dance was cooler then the flat word soccer guys,0.0,10
what is the music of fonde,0.0,6
why are f2 not in a soccer club,0.0,8
you guys are so good,0.5777,5
класс,0.0,1
كينغ علي يا بهيمة الانجليزي يا ورع,0.0,7
ควาย,0.0,1
