,sentiment,wordCount
"""A young kid throwing rocks""?  According to govt statistics...the most violent and dangerous group in society are TEENAGERS!  Have you heard about the shootings and violence in Chicago??? GUESS who's committing MOST of these shootings???  Mark Walberg wasn't merely throwing rocks. He was ATTACKING blacks with racist epithets! I know this part of Boston during this time. Racism was alive and well. Most people were good. But quite a few were really exteme racists like Mark Walberg. Once Mark got famous...he knew he had to CLEAN UP his past because it was gonna come out eventually. Mark likes to talk about a few incidents. But he has A LOT MORE he would like to keep to himself. His highschool classmates have a lot of stories about Mark. And throwing rocks at blacks isn't the worst of it.",-0.8623,162
"""One incident""???? ""Hasn't done anything wrong the past 30 years'???  That is what ALL CRIMINALS SAY. ""It was my FIRST TIME robbing this store!""  ""It  was just this ONE INCIDENT!"" Are you that stupid, Pete?  Racists and criminals NEVER do just ONE INCIDENT! NEVER happens. They were CAUGHT for the FIRST TIME! Nobody CAUGHT all the other crimes they did. See how that works, Pete. Criminals are DISHONEST. You think Mark is gonna CONFESS to all the things he's done the past 30 years??? One incident? Yeah right. That's what ALL child molesters say. It was just this ONE TIME!  Mark ""maybe"" didn't RAPE anyone BUT he SURE knew about Harvey Weinstein and Ben Afflect and Matt Damon...,etc. Mark Walberg KEPT HIS MOUTH SHUT about his HOLLYWOOD BUDDIES because he was doing the SAME THINGS!!!!! OPEN you eyes, Pete. Walberg is a scumbag.",-0.9387,188
"*Nazi Whalberg goes on Roidrage when he's in private and hits innocent people in the Face with Iron bars, while screaming racial slurs at them.  great guy.  i hope he dies.*",0.7783,37
*sounds pedophiley*,0.0,4
1:57 laugh track failure,0.0772,4
74 k views 21 on trending,0.0,6
A fellow named Albert also believed in God.....(Einstein)!,0.0,13
Adrian Rami nothing wrong with beating a dindu like a runaway slave.,0.7604,13
Again why are you guys acting like he’s the only person who has ever starded a fight and went to far just because he’s famous people find a way to try to end. His career I’m not saying what he did was right but that was a long time ago when he was still a teen,-0.0129,63
Alejandro Nunez k,0.0,3
Alejandro Nunez that is so sad of your. Just cuz he’s got a better life then you doesn’t mean you have to judge,-0.2712,28
Alejandro Nunez what’s wrong with you,-0.4767,8
And you think it's not torture for the girls?  *sigh*,0.4847,13
Anonymous Redneck You know comments like this are what ruins the concept of white pride,0.25,15
Are you alright in the head?,0.25,7
Are you blind?,-0.4019,4
Are you blind? Mark is one ugly white trash dude. No matter how famous he gets...he can't wash away the white trashiness. Why has he been given a pass for his past racism and criminality?,-0.9111,41
"Are you one of his 8 fans, or why are you watching his videos? :D",0.6166,17
Ariana Potorski Its cool. they both struggle on the same level of things,0.0,14
Ariana Potorski hahahaha get rekt,0.0,5
Ariana Potorski lol I hate those teenage hooligans who do that sometimes,-0.4588,12
Ariana Potorski well I'm not a boy. I. guess what I meant to say was that younger girls don't suffer as much as parents when going through the teenage phases. the parents end up putting up with a lot of bs in the end. maybe this was all a misunderstanding but oh well,0.4981,57
