,sentiment,wordCount
"""We're going to Target!""  My favorite words ever!!!",0.6331,14
#I'mAModel who remembers?,0.0,4
#lategroup,0.0,1
#latesquad,0.0,1
#what??????,0.0,4
2:21 re planet is showing the demonetisation sign...,0.0,9
3:04 *im a model*,0.0,6
3:04 I’m a model 😂,0.0,7
3:05 did anyone else catch the blue hat from the what's up Elle days,0.0,14
3:50 it’s the hat from Elle’s I’m a model video!!!!!!!!!!!!,0.0,19
Almost 2mil 🙏😊🔥,0.0,5
Aly,0.0,1
Anyone else wondering who’s crutches are those?,0.0,10
At 3:05 who saw her old hat from what’s up Elle“I’m a model” haha.,0.4588,22
Awesome,0.6249,1
Be careful!!,0.2924,4
But who has a desk in their garage?,0.0,9
CAN you do another update on Connie’s family,0.0,10
Can I have the crutches,0.0,5
Can I have the crutches and the boot,0.0,8
Can you do a house  tour  please,0.3182,7
Can you do a house tour,0.0,6
Can you do a house tour please😫🙏🙏💓,0.0,11
Can you do a house tour 🖒 pleas,0.0,8
Can you guys do a house tour 🤔🤔🤔,0.0,10
"Can you make a ""how to use crayons"" video?",0.0,12
Can you make squishy,0.0,4
Can you please  restart  what's  up   elle,0.3182,7
Can you try to make an easy stress releivers for kids when they come back from school please,0.34,18
Can’t believe it’s been 4 years since Connie past away. I wonder how her family are doing. I’d love to see an update re on Nathan and Ella xx 😘,0.6369,38
Cool  video 😙😙😙😙,0.3182,5
Could you please do a house tour???? Like if you agree,0.8053,14
CrystalCrafts Diy no they're not,-0.296,5
"Day in life please,
Elle",0.3182,6
Did anyone else see the “I’m a model” hat?,0.0,14
Do a house tour,0.0,4
Do a house tour like if you agreed,0.5574,8
Do a update on connie,0.0,5
Do an update on connie,0.0,5
Do another day in the life,0.0,6
Do quick and easy art ideas!🙂,0.4926,8
Does anyone in whatupmoms have a basment? If so do a cleaning episode for that😊,0.0,17
Elle quick question what happened to the clones,0.0,8
Elle you are sooooo skinny how do you keep yourself skinny and in shape,0.0,14
Elle you should get Presley and Ford to react to baby gangnam style,0.0,13
"Elle your house is so beautiful, I would love it if you would do a house tour 😊",0.8874,19
First clean out without Do it On a Dime!,0.4574,10
Have Brooke do a house tour,0.0,6
Have u guys done a house tour for Elle? If u haven’t you should!!,0.0,19
"Hey, you need more money for your family and children? There is a great solution for you right here. You've got a great chance to make a lot of money from home. All you need to do is to take surveys. Give your opinion in questions and get money for it! Click the link below if you are interested in it. See you around!!!
https://tinyurl.com/ya7ag87d",0.9466,75
Hi Elle where do you put your shovels for snow.,0.0,11
"Hi Elle! I’m actually only 10 years old but LOVE watching your videos! I have a baby sister and use all of your hacks for when I babysit her. I honestly have no clue what I did without you and my mom doesn’t even know I watch you guys. I help her all the time because I have 3 siblings and we are very busy with sports, so I watch my sister all the time! Thank you so much for all of the 
tips and I love you, Meg, and Brooke!",0.9773,104
How many days a week and when does she post im new and love love LOVE her videos,0.9364,18
How old is Pres,0.0,4
How old is Presley,0.0,4
How old is tess?,0.0,5
How's Connies family now? It's been like 4 years and I'm really worried for them.,0.0018,17
"I LOOOOOVE ur organizing videos, they are so satisfying❤",0.0,11
I Like Your Videos veryyyy much,0.3612,6
I REALLY want to declutter the garden shed but - no one comes between a man and his shed 😆,-0.2817,20
I SAW THE MODEL HAT,0.0,5
I SAW THE “ I’m a model” HAT!!!,0.0,14
"I WAS GOING TO WATCH A SWOOZIE VIDEO AND A NEW COMMERCIAL STARRING MEG, BROOKE AND ELLE POPPED UP! it's for pampers and it's freaking awesome!! I LOVE YOU GUYS SO MUCH",0.8446,36
I am 13 and my dad has the garage full of his stuff,0.0,13
I am 9 and I LOVE this Channel,0.7125,8
I am I the only person who has noticed they haven’t posted in almost a week,0.0,18
I am not even a mum i am a kid just 12 😂 but i CANT stop waching i LOVE YOUR mum vedios 💜💜💜💜,0.7269,26
I don't have a garage,0.0,5
I have been here since what's up Elle,0.0,8
I have been waiting for this......i think a little TOO long,0.0,13
I heard if you get rid of your baby stuff you will get pregnant,0.0,14
I live in India,0.0,4
I live in Ross,0.0,4
