,sentiment,wordCount
(Sorry if i spell bad im from the netherlands) Find  the difrence  ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️🙂☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️,-0.5423,99
*cry*,0.0,3
0:43 who's hand is this???,0.5775,8
0:47 I wanna kill that woman for that now.,-0.6908,10
0:48 She's beautiful,0.5994,3
0:48 is that Lucy Hale ???,0.0,8
1:06 is the cutest part,0.5859,5
1:07 his face omg,0.0,4
1:34 I love when he wakes up and he hugs his owner ❤💜,0.8126,14
1:41. Sooooooooooooooooooooooooo adorable.,0.4939,5
:(,-0.4404,1
:(😢😢,0.0,3
@ 0:48 who is that goddess!!,0.0,8
A love you cat,0.6369,4
Aaaawwww,0.0,1
Ahh Its so sad And Its so happy,0.1901,8
Ahhgg soo sad,-0.4767,3
Araon vc me fez chorar não quero te ver triste,0.0,10
"At the end Aron was like ""Michael your on camping too"" hahhaha",0.3612,14
Average life expectancy of cat is 15 years haha,0.4588,9
Aw poor thing!,-0.5255,4
Aww he's soooooo cutieeee pieeeed,0.0,5
Aww poor Michael xcc,-0.4767,4
Aww poor thing,-0.4767,3
Awww,0.0,1
Awww so cute,0.5095,3
Awww that was sad and it was so cute like if you love Michael,0.8292,14
"Awww, poor Micheal.",-0.4767,5
Awwww! 💕,0.0,3
Awwwwwww. Michael is adorable. This is what I do on Saturdays if I were a cat. :3,0.7579,21
BibleThump,0.0,1
CUTE🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈🐈😍,0.0,5
Cats wondering what kinda efffing psychos u are for dressing them like dat! Fagz,0.4199,15
Cool,0.3182,1
Cute 😘,0.4588,2
For Phil's Pub by the time he's 21 he'll be crazy old or dead 💀,-0.7717,15
From whatI know of the gray cat is a girl,0.0,10
"HERE'S A STORY FOR YOU:  THE CAT AND THE 'POSSUM
https://youtu.be/HwMtwJ71j-8?t=72",0.0,13
Hahahaha funnyy,0.0,2
He is so cute!!!!!!,0.0,7
Hint if u cant find it second row,0.0,8
Hohohoho kaciaannnn,0.0,2
Hola tu gato es lindo hello Kitty cat Beck Hellen,0.0,10
How do Michael do that cute eyes? I want this British cat!!,0.5972,15
How sad !!!!!,-0.6449,5
I ALMOST CRIED,-0.3197,3
I almost cried 😰😢,-0.3197,5
I almost cry,-0.4228,3
I am surprised that nobody is commenting about the barista at 0:49.,0.2263,13
I can’t stop laughing. 😅😂 I know I shouldn’t be because it’s the saddest day. But they’re all cute kitty pies!,0.0752,33
I cried!,-0.4389,3
I feel bad for Michael,-0.5423,5
I feel so bad for him o cryed of sadness and cuteness,-0.5256,12
