,sentiment,wordCount
*NANCY PELOSI this is directed to you and all Democrats.*  Whatever message you were *attempting* to get across *》》NEVER MADE IT《《.  NOT ONE NEWS STATION BROADCATED your stupid 8 Hour - whatever -* message you wanted to get across.  *You are a really dumb leader* speaking for 8 hours only to the *people there that fell asleep.*,-0.7902,75
4inch heels bad hair dye I'm on my feet 8hours a day no voter IDs no taxes social services who  would want citizenship u got made thanks to the party of illegal aliens,-0.6808,33
8 HOURS OF BLABBERY!,0.0,5
8 hrs and 7 mins!!!,0.0,8
"8 hrs.?? Get her back in her cave, it's almost sunlight.",0.0,16
A mental and physical evaluation of this woman is desperately needed. We can't let senile people continue working in the government,-0.3818,22
"All these republicans getting salty because they know dreamers will do more with their lives in a foreign country than, school shooters will in their own.",0.0,28
And yet she couldn't stand briefly at the SOTU?  What a bitch.,-0.5859,14
Botox kills brain cells,-0.5423,4
CNN should televise Nancy's 8 hours every day to increase ratings.,0.3182,12
"Can somebody break this down for me into ten seconds, please?",0.3182,13
"Cant wait to see the day Pelosi gets her tits and ass handed to her on a platter. She's a total f--ing freak show equally insane like Hillary. This kind of rhetoric is well planned, She is playing the sympathetic race card with this phony white guilt BS to gain favor from minorities to get votes for Democrats. That will be the day Pelosi has guilt about being a rich white corrupt bitch with political power. Oh yeah, she cried tears of joy her Grandson wants to be Hispanic, Get the Fuck outta here, make me puke. She's like Hillary and rest of them All corrupt to the core, You cant get them out because they have a totally rigged system that keeps them in. No ones vote counts. Votes mean nothing they are automatically in. Trump is finally going to destroy all that. That's why there all going literally insane. Hillary spent a Billion on her campaign [all stolen money] and the phony Russian Dossier which is about to destroy and end the Democratic party for good. Hillary and Obama finally in jail though chances are Obama has his escape well planned and will likely take off for Kenya. This is going to get bigger and bigger HUGE can't wait for the party to begin this is gonna be great, prison and suicides galore what do you wanna make a bet Comeys the first to be found dead",-0.8385,259
Chick in the background goes home has a shower gets changed comes back lol,0.4215,14
Curious if she wore diapers so she didn't have to stop to go to restroom?,0.4919,16
"D emocrats 
A gainst 
C itizens of 
A merica",0.0,9
"Damn, she must have been wearing an extra absorbent diaper.  A couple times there you can see she was doing number 2.  Too bad there's no smell on television, that would have really topped off her show.",-0.7964,42
Dear Nancy we the American people want you out. You are a disgrace and a traitor. How many of these dreamers will you personally sponsor? Sell your big house and personally sponsor as many as you can afford. They are here illegally. Period!!!!! Americans wake up and vote this women out.,-0.3544,60
Democrap Pelosi wants and willfully to violate Section 242 and Section 241 of Title 18 U.S.C. of legal AMERICAN'S Constitutional Rights under the color of law!,-0.4574,32
"Democrats don't represent Americans or their interests. If your tired of representatives that don't represent, remember to vote republican in November.",-0.2263,24
Did she just say she wanted  social justice fort her cocaine dealer Pablo from Mexico!,0.5707,16
Did they take a lunch break? Lol,0.4215,8
Didn't she have to pee?,0.0,6
"Dreamers are ""THE"" pride of our nation? So, foreigners are now our ""pride?"" You never hear about the parents that brought them here. They are not DACA, they are illegal . . . So, do you deport the kids and leave the actual criminal? This is ridiculous. What is this costing the actual American people? They make America more American? OMG.",-0.8504,74
Dreamers are the pride of our Nation? Huh?,0.4137,10
"Dreamers are the pride of our nation? What a disrespectful statement to people who were BORN here and have legal citizenship. And you forgot to play the disgusting story of her grandson...which was a complete lie anyway. You think a 5 year old kid would say something like that as a birthday wish? If you don't have brown eyes, brown skin, and brown hair, you should try to change that. You got to be kidding. How does she stay in office? How do the people around her even stand it? She is a disgusting person. To know people of her character are in charge of running our country. Living lavish lifestyle on taxpayer dollar. Not working for us, but simply opposing the president in order to gain power. They do not give A SHIT about what's good for the people of this country.",0.9528,162
Dreamers are the pride of the nation!! Dont you like American citizens? Your own people! Shameful.,0.3769,21
Every person that she named is an ILLEGAL ALIEN. Key word being ILLEGAL.  Send them back and let them apply LEGALLY...,-0.8647,24
Everyone needs to just walk out on shit like this.,-0.2732,11
"Fellow liberals:
1. We desperately need some younger representation in office. These old multi-millionaire relics are so in the weeds of politics, they cant see past the next round of elections. These out of touch people like Nancy and Chuck need to have power pryed out of their dying hands and placed in the hands of someone fresh. 
2. Stop spending us into oblivion (you too Republicans). 20 trillion in debt and growing every year. What happens when our trading partners abroad dont trust the value of our currency anymore? Thats what we risk with the debt-income ratio were proposing. If that happens, thats not a slow gradual development but an overnight catastrophe to the American markets. 
3. Stop giving the government so much power. Trust no one. For all your skepticism on big business and corporations, you should be 10 times more skeptical about government.(yes this includes FBI, CIA etc.). Every rational person has 1 goal: Prevent Tyranny. When given the power, the past 100 years have proven, government, will commit every atrocity in the book. If our CIA were a private enterprise, upper management would be imprisoned and the organization shut down decades ago. Do Not Trust Them. 
4. Stop being complicit in these wars. We continue wars and funding wars everyday that kill thousands upon thousands of people. (Yemen, Afghanistan, Iraq). The war hawks want to go into more countries to nation build. If we as liberals truly support the oppressed, this should be our main goal. 
5. Stop getting distracted. Trumps tweets and rhetoric pale in comparison to the above!",-0.9923,313
