,sentiment,wordCount
*M Y   P E O P L E*,0.0,10
Also Daniel’s incredibly talented sooo,0.5563,7
Beautiful and heartfelt words. I couldn't help but tear up.,0.4715,12
Best speech of the evening! Glad he won :),0.9348,10
British people voted for British actor. Simple,0.0,8
Congrats.,0.5267,2
Daniel is so amazing and funny. Well deserved,0.8787,9
Eva Johnson before it kinda sounded like u Wells up and about,0.4512,12
Exactly. Simple as that.,0.0,6
Fatemah Jafar Daniel Kaluuya isn't in Attack the Block,-0.089,9
Fatemah Jafar Watch Black Panther & the Black Mirror episode 15 million credits...,0.0,14
First movie I saw him in was Jhonny English reborn,0.0,10
Get out is sooo good,0.4404,5
Get out 😑,0.0,3
God's Plan,0.0,2
"Hahaha LEVELSSSSSSSS!! 
This is so inspirational to me as a young black guy",0.8564,15
He deserves everything,0.0,3
He is so fine. 😍,0.3327,6
"He really wasn't. I know Timothee has so many fangirls, but Daniel has been putting in the talent and work for over a decade now, and it's finally paying off for him. He's also British, and this award probably means a lot to him.",0.8857,50
"He said ""there's a countdown""",0.0,7
He was good but nothing special in 'get out'. Jordan Peele should have hired a black American actor instead.,-0.2351,23
He's in black panther and sicario too,0.0,7
His performance in Get Out was by far one of my favorites of the year. Definitely well deserved recognition by bafta and the academy!,0.784,26
I missed the awards this evening as I had a family outing and this is the only thing I felt I'd missed out on. Well deserved. Here's hoping he goes even further!! Good luck Daniel!,0.8827,40
I really love him :),0.8297,5
Indeed,0.0,1
"Jonathan G no he wasn’t, Timothee is super talented but he’s also very young and relatively new to the scene. Daniel deserves it he’s been working very hard delivering quality content time after time. It’s well deserved.",0.5589,49
"Levels... 

Please keep breaking the rules. Congrats Ssebo.",0.6908,11
Levelssssss 😂😂- Keep on grinding,0.0,7
"Man, I've not even seen Get Out or Attack the Block or Skins, but Daniel seems like such a nice, down to earth, friendly guy (not saying the others aren't) that I'm really really happy he won",0.9705,43
My KING,0.0,2
Now I want him to win the Oscar just so I can hear his speech...,0.6249,16
Ok I was rooting for Timmy but this speech made me cry. So sweet.,0.2238,16
"Only Britain gets to vote for EE rising star and Daniel Kaluuya is British so...

Not that he doesn’t deserve it, but it makes sense.",0.0,30
Poor Timothée,-0.4767,2
Pretty sure it’s for best rising British actor,0.8658,10
SO HAPPY FOR DANIEL! Well deserved! Timothee was amazing aswell. Happy they have maintained their friendship after their variety interview into award season! Timothee even said yes when Daniel won!,0.9835,35
So many of my faves here! Will Poulter laughing when Daniel was talking: cutest thing! So happy for Daniel!,0.9164,23
"So well deserved. I hope for big things for him! Humble, humble guy.",0.7049,17
So you thought he didn't deserve it?,0.0,8
The BEST actor.,0.7125,4
This is what a genuine acceptance speech sounds like.,0.6705,10
"Thought timothee calamet would win knowing his crazy fans, but im so glad Daniel won!! So deserving. I loved every role he does!",0.9686,28
"Timothee is great but Daniel has been grafting for a decade now and is truly a rising star. From Skins in the UK to Black Mirror where he acted his FACE OFF in the second episode of season 1 to GET OUT! And then Black Panther I mean come on, give the guy his dues. Timothee is definitely on the rise but Daniel is for sure a few steps above.",0.9215,75
Timothée Chalamet was robbed!,0.0,5
Totally Deserved,0.0,2
"Victoria Spence It'll go ""hmm hmm hmm thank you""",0.3612,11
"Well deserved! Daniel is an amazing actor, and I look forward to seeing what he does next.",0.7345,20
What did he say that he wasn’t supposed to say I couldn’t understand him ??,0.0,20
Yeah well he was on skins and black mirror (before it was big) so he’s pretty iconic in england,0.7769,23
defooo deserved,0.0,2
dont we all:),0.0,4
no he wasnt. CMBYN is the most overrated film I've ever watched. there was nothing ground-breaking about Tim's performance,-0.296,21
should of been timothee sorry,-0.0772,5
"this was voted for by the public ... but i agree both are good actors but Daniel just brings more groundedness, maturity and consistency to the table ... to an unbiased eye he's just a couple of steps ahead of Timothee",0.7876,42
you can tell he’s a good person just the way he talked to his mother it was so sweet 💕,0.7761,22
♥️♥️,0.0,4
