,sentiment,wordCount
#AllwaysEatingBrocoli *DAB DAB DAB DAB DAB DAB DAB DAB*,0.0,11
#kiwi,0.0,1
"* eating strawberry's, a apple, and grapes watching this vid *",0.0,13
*I LOAF POTATOES*,0.0,5
-Pyramid Head-,0.0,4
....Im horrified...by this...;-; but i never get sick though...but my mom says i almost have leukemia because i eat like 10 hotdogs a day 😥😥😥😥 and some other junk foods that causes leukemia...,0.7784,45
0:12.  Aww,0.0,3
"1:10 I’ve seen enough. I get it, vegetables are vital for u. Not like I didn’t know that but thx for proving it to me... lol",0.8519,34
1:19 Diarrhea,0.0,2
A disease in your eye,0.0,5
AHHH CHARLIE WHY U EATING MY APPLE COLLECTION HELP MEDD,0.4019,10
ALL YOU NEED IS NUTZ,0.0,5
APPLE !! :),0.555,4
After this I'm turning egeterien,0.0,5
Alright I’m now going to eat them NO JUNK,-0.2342,11
Apple,0.0,1
Apples and carrots,0.0,3
Better eat your produce kids!!,0.5399,7
Blanco talk about glaucoma eye disease in your eye which I have as an 18 year old my name is Mackenzie,0.0,21
Bye macdonald✋🏼✋🏼,0.0,6
Can u get 20 likes because my friend challenged me?,0.6808,11
Can’t you drink them,0.0,6
Conclusion: Fruits and veggies are life boi,0.0,8
Corn,0.0,1
"Did you know if you eat a carrot raw, you're actually eating it alive.",0.3818,16
Do a video called “Would it be possible to explore other universes?”,0.0,15
E,0.0,1
"Everything, but  brusel sprouts",0.0,5
"Fav veggy. Carrot
Fav fruit  rasberry",0.7184,7
"Favorite Fruit: watermelon
Favorite vegetable: cheesy broccoli",0.7184,9
Favorite fruit and vegetable: pineapples and broccoli,0.4588,8
For 13 years of my life I’ve barely eaten fruits or vegetables... AND I’M STILL ALIVE! XD,0.8465,23
"Hey there, welcome to life noggin I like banana and kale (with zucchini or courgette)",0.6705,18
"I Haven't Ate Veggies Or Fruits In Five Years And I'm Fine, Just 40 Pounds Later.",0.2023,18
I LOVE KALE,0.6369,3
I LOVE STRAWBERRIES,0.6369,3
I LOVE bananas and kiwis and cucumbers!!!!!!!!! THERE YUMMY!!!!!!,0.7964,15
I LOVE! btocly ps I am youjng and it is night so I am preaty tieder,0.7371,17
I LUV BROCCOLI,0.0,3
I a kid I don't eat fruit and vegetables,0.0,9
I actually like to eat broccoli everyone is like watching this right I’m not reading this probably things that I’m weird and the where are you thing about me is I’m only 12,0.5106,39
I actually love broccoli and tomatoes! 😂😂😂😂😂😂,0.6696,10
I am 11 and have never had a fruit or vegetable in my life the only thing I suffered from is being tired and sick all the time,-0.8555,28
I am 9 years i love wegies,0.6369,7
