,sentiment,wordCount
*TOO MANY COPS LIE ON THE STAND & BULLY PPL ON THE STREET. GOOD COPS SUFFER. THAT'S LIFE. SUPER COON EX-COP CLARKE CAN CATCH  IT TOO*,0.0258,31
+Chorp Squatch no they were doing there job dummy.,-0.296,11
.,0.0,1
100%% my dawg. them niggas signed up 4 this shit like wtf who goes walkin in the woods at night lookin for some crazy dude with a gun like you should know that aint goin end well. common sense bitch,-0.9419,44
20yearfool Great! So you’re following steps of “white people”! Hope you found your ignorance by now you racist fuck.,-0.555,26
"20yearfool LOL Oh Lord, then why are you hating on them? Such a dumbass. Maybe just kill yourself and hope you’ll be bred as a full non-white individual in your second life? Oh the irony.",-0.7735,42
"20yearfool So 4 officers are shot, and you blame them for it. Nice logic stupid Americans.",-0.4588,19
"20yearfool You’re bashing Caucasians, yet you post stupid videos that “white people” would. Quit being an arrogant sack of shit. And I hope you don’t believe in all that flat earth bullshit either. Hope “white people” don’t unlike your dumbass.",-0.9153,55
20yearfool just wondering what the year has to do with anything?,0.0,12
20yearfool lmaoo Black people die everyday by their own people. So that’s karma too?,-0.5994,18
20yearfool not the right thing to say to someone mourning but ok,0.2144,12
20yearfool one officer has died. He was my friend’s dad,-0.5574,13
20yearfool you know that more black people kill white people,-0.7152,10
3 hours away from where I live,0.0,7
3V KW Space Ghost these were good officers protecting a woman from an abusive man.,-0.5574,16
A Filipino probably took their Job..,0.0,7
A white guy did this...,0.0,6
"And at another point they were lying in front of a judge for another officer or in a report, not reporting other officer's for misconduct, and in general being another brick in the blue wall. If you're part of a corrupt institution you are complicit and also corrupt.

Every officer has seen or heard of one of their ""brothers"" (because they call themselves a fraternity 🚩) lie, abuse their power, deny someone their rights, or participate in corruption and did not report it or fight against it. They are nothing but a legal mafia (many mafias helped people too but did more harm to many communities). So fuck the police.",-0.9597,126
And did you also know that more black people are killed by black cops than white cops.,-0.6705,18
And? Thats the job..,0.0,6
"Andrew Brazell 
I won't pray for Godless, devil worshipping faggots, like you.
You're on your own, pussy.",-0.7552,22
Andrew Brazell Christ died to redeem everyone.,-0.5574,8
Andrew Brazell What are you trying to say?,0.0,9
"Another one bites the dust! Another one down and another one down, and another one bites the dust!",0.0,21
Ashley Matunis but they were 👮.,0.0,7
"Ashley Matunis the spirit's agree with you, so does Me!",0.4199,12
"Badges are just like maxipads, they both have dirty pussies under them!!",-0.2462,15
Bet a conservative blames Obama.,-0.4019,6
"BiggusDickus ThePussyWrecker 
Before you got thatclose...I'd crush your fucking sternum, with a single strike.
I have 32 teeth. Google how many you're supposed to have...I'm sure you're too fucking stupid to know.",-0.5413,40
"BiggusDickus ThePussyWrecker 
Fuck you, white nigger. My ass hasn't been kicked yet...and I'm 52.
Fuck you cop hating queers.",-0.959,25
"BiggusDickus ThePussyWrecker 
You sound like a stupid, confused little BOY. Grow the Fuck up, you pathetic white nigger.",-0.9403,22
"BiggusDickus ThePussyWrecker Im not going to argue with you. The truth is there are at max several hundred/thousand serious abuses of power from cops per year. Yes that’s an issue but if you put into perspective that there are over a million cops enrolled and that only the very serious events are portrayed by media, then you need to realize that the things you see on news broadcasts are few. I know this man, he was so kind. He was simply protecting a woman from and abusive man. Put your fucking life on the line for someone else if you are so great",0.8667,114
"BiggusDickus ThePussyWrecker You also may not see it, but you are being very discriminating. Just because some black people rob stores doesn’t mean all black people rob stores. Because some men rape women doesn’t mean all men rape women. Just because some cops are bad doesn’t mean all cops are bad.",-0.9894,62
BiggusDickus ThePussyWrecker b8,0.0,3
BiggusDickus ThePussyWrecker he wasn’t fucking abusing his authority you asshole. He’s a nice guy - they were protecting a woman from an abusive man,-0.6285,29
"BiggusDickus ThePussyWrecker i understand your frustration, and I’m honestly sorry if anything has happened to you with abusive cops, but my family knew this man (we vacationed with his family and I was friends with his son). You don’t have to believe me, but he was a great guy who was just responding to a dangerous man who sexually assaulted a woman. He’s now dead, as of today he has died. My friend has no parents, his only father is dead - I hope you can understand why I’m so mad because he is struggling so much",-0.9766,115
BiggusDickus ThePussyWrecker lol so who are you going to call when someone breaks into your house,0.4215,16
BiggusDickus ThePussyWrecker newfag,0.0,3
Bison Days OKAY “SOLAR BEING / SEED OF DARKNESS”,0.3885,11
Bison Days cheers to that ✊🏿✊🏿✊🏿,0.4767,11
BlackRose Goku   Screw you.  The vast majority of us in this country respect cops and always will.,0.4019,19
"Chorp Squatch   There’s a problem with some committing disproportionate amount of crime, if you compare the percentage of population they represent versus the high percentage of crimes they are committing.  Had to spell it out since idiots really don’t understand what most of us can see clearly.",-0.4404,54
Chorp Squatch Are you saying  these cops trying to stop domestic violence are bad police officers?  Or that they   In their acts of heroism should be the ones to pay for the bad police officers out there in the the world?,-0.8823,43
Chorp Squatch yeah but that’s their job to protect the civilians,0.6124,13
Clorox Bleach Crystals Either a brother of mine to pop a cap in the home invader or I would do it. We have a-lot of guns.,0.0,28
"Clorox Bleach Crystals Guns will
Protect me. You know the things Americans can’t live without? 
Yeah I got a few at home illegally and few dirty ones. I’m Good on this end. Somebody gone have to kill me. 
Plus I got faith in humanity, I don’t think we need police.",-0.2933,63
"Clorox Bleach Crystals I am sorry, I meant to respond to someone else...
I wouldn't want anyone to be shot.",-0.1336,23
"Clorox Bleach Crystals I didn’t know that but I did know that every mass shooter and sibling fucker in Amerikkkas history is a caucus mountain cave beast. But hey you didn’t hear that from me. 😂😂✊🏿
Must be the white privilege why you left that out huh.
What about the kids getting Gun down by cops for having skittles and a juice but the cracker kills a bunch of members of a black church, and they take him in peacefully, not forgetting to swing him by Mcdonalds. Sound like white privileged to me. Or better yet every time a white commits a crime he’s not a thug but when it’s POC he’s a thug, gangbanger, drug dealer.",-0.1531,140
Clorox Bleach Crystals IT WOULDN'T IF YOUR CAUCASIAN. ..,0.0,9
