,sentiment,wordCount
#asphalt8  any one from that game,0.0,6
"*Hold Me Tight Or Don't, Such A Beautiful Creation.*",-0.4847,13
"*READ THIS*

I made a lyric video for Young and a Menace, it's on my Chanel, PLEASE CHECK IT OUT!!",-0.1904,26
*me screeching because brendon is the one in the skull head and suit*,0.0,15
*the absolute best in every way!*,0.6696,9
... Asphal8...  ☣📵🏁🚘...🚔,0.0,10
...this is my 32nd time listening to this song day and holy yeesus it never gets old MANIA IS A BLESSING FROM GOD HIMSELF,0.7761,25
0:39 reminds me of another song,0.0,6
0:40-0:59 my favourite part😂👌,0.0,7
1: Stay Frosty Milk Tea 2:Hold me tight or dont lol,-0.3252,14
1:30,0.0,1
1:35  llama!,0.0,3
1:42 ❤️,0.0,3
"2017 was a good year cause of FALL OUT BOY!! (THE BEST BAND EVER!!!)

EDIT:
I JUST NOTICED PETE HAS THE COVER OF MANIA ON THE BACK OF HIS JACKET",0.875,38
2018 👍,0.0,2
2:49- perfect timing for a heavy as fuck deadlift,0.0516,9
: ),0.0,2
After the solo projects can we all agree Stump is the brains of FOB and Wentz is just a bass player?,0.3612,22
"Al fin encontré esta gran canción, gracias asphalt 8 :3",0.5106,12
"Am I the only one who isn't here for Asphalt8?





What the heck even is?",0.0,18
Amazing,0.5859,1
Amo esta cancion y no solo por lo del dia de muertos es tan bella la cancion *_*,-0.296,20
And I should apologize to one of my favorites «the last of the real ones» cause I thought it made no sense. But Now it seems rather logical.,0.25,32
"Anybody else going to their October concert in Des Moines, Iowa? I am. I got tickets for my birthday and almost shit my pants xD I'm excited",0.4391,30
Anyone came from Asphalt 8 ?,0.0,6
Anyone else,0.0,2
Anyone else here because of Asphalt 8?,0.0,8
Anyone else just wanna play this aloud and start dancing like an idiot ;-;,0.1531,16
Asfalt 8 ?,0.0,3
Ashpalt 8❤️❤️❤️❤️,0.0,10
Asphalt 8,0.0,2
Asphalt 8 ???,0.0,5
Asphalt 8 Anyone????,0.0,6
Asphalt 8 anybody? Maybe I'm too late.,0.0,9
Asphalt 8 den gelen Türk kardeşlerim yanlızmıyım?,0.0,8
Asphalt 8 players?,0.0,4
"Asphalt 8 đưa tôi đến đây
From VietNam with love !",0.6696,11
"Asphalt 8, what is the next band???",0.0,11
Asphalt 8? 😂😂,0.0,5
"Audio's classy as always with FB. But lyrics Generously generated by random() function. You can find some sense after thousand or two times, though it's like searching for rational in clouds.",0.802,37
Barreling up to 20 million views. Great.,0.6249,9
"Be sure to go follow the man behind the skull, Butch Locsin! He's an incredible artist!",0.4374,19
Beebo is the lama my fav song is this,0.4588,9
Big boat....,0.0,3
Can i use this for my nightcore?? xD,0.6322,10
Cumbertoes,0.0,1
Damn Patrick baby HIT THAT NOTE!,-0.4574,7
Do people from ifunny remember that Smoke and skull guy,0.0,10
Epic,0.0,1
Es divertido ver a personas de habla inglesa diciendo alguna que otra palabra en español <3,0.4404,16
Fallout boy featuring The lama who I see in every video so far,0.0,13
"HOLD ME TIGHT,HOLD ME TIGHT OR DONT",0.0,9
Have loved Fall Out Boys since their beginning😍😍😍,0.5994,11
His vocal cords are what i live for,0.0,8
Hola,0.0,1
"Hold Me Tight






or Dont",0.0,5
Holy trash,0.0,2
How can you not keep listening to this oh god,0.2732,10
I LOVE ASPHALT 8!! I LOVE THIS SOUNDTRACK,0.9091,10
I LOVE IT!!,0.6988,5
I LOVE THIS SONG. It's so good this should get more attention,0.8649,13
"I LOVE YOU FALL OUT BOY!! 😍😍

I ALSO WENT TO YOUR CONCERT IN DENVER!!🤩🤩",0.7964,22
I NEED TO SEE THIS IN CONCERT,0.0,7
I broke the replay button,-0.4215,5
I didn’t know what all the fuss about fall out boy but dang I listened to this song now it’s at the top my list ❤️❤️❤️,0.296,35
I feel like you could dance Samba to it really well lol,0.7889,12
I hate this song soo much,-0.5719,6
"I just listened to this song, and I love IT!!!!",0.7482,14
"I just wanted to thank for this song, and all the song in Mania. Seeing the negative comments, I cannot pass by. I LOVE the new sound, there is so much energy, rhythm and sence in it, that I became addictive (and that doesn't happen usually). Also, the videos are perfect, it's nice to watch, re-watch and show to friends. Exceptional quality of every detail. I realize I'm not some famous critic or anything, jut wanted to leave a positive comment here, coz Mania (and this song  especially) made me feel a lot. It's best I've heard of nowadays music.Thank you.",0.9358,122
"I know that! I was just expressing my opinion on this, and I understand, people grow, change, and make different stuff. I understand. So, stop being so rude about it. Please and thank you.",-0.3134,44
"I like fuzz, shhhhhhhhh",0.3612,5
I look for Asphalt8,0.0,5
I love asphalt8👍😊,0.6369,6
I love this song,0.6369,4
I love this!!,0.6988,5
I love you music,0.6369,4
I luv it so much,0.0,5
I only came by asphal 8,0.0,6
I saw this somewhere else- but what if this is the response from the person The Last of The Real Ones is about?,0.0,25
I think FOB genuinely have a variety of musical interests and tastes - from R&B to hard rock. They've said that in interviews over the years. I think they want to be able to show that variety on records. Unfortunately a lot of fans aren't interested in musical variety. But that's on those fans I think.,-0.4133,63
I think fall out boy is the best band ever,0.6369,10
"I understand that, but they have always had a bit more of a harder background than they do now. They used to be more heavier. Even if it was just the slightest bit. I honestly still respect them now, though. I will always have respect for their change and their different ways. Peace be with you, Erline Andrews.",0.9587,67
I watched this two months ago i wish i was latina,0.4019,11
I would give my first born to hear this song in spanish,0.0,12
I'm here because of crankthatfrank,0.0,5
"IM GOING TO SEE THEM IN CONCERT SEPTEMBER 29,😄😄😄😄 CANT WAIT",0.0,15
