,sentiment,wordCount
"""I would've"" no you wouldn't have you haven't worked hard enough to have a munchies segment 
""They should've"" no they shouldn't have because they are them and they are different that you
""Wash the ri-"" before you do that realize that this isn't your recipe and washing rice is an entirely optional thing, and you know it is yet you just want to state your opinion in a way that's not cohesive for conversation and only presents argument. You probably do this with other things as well and waste a lot of your time pandering and arguing with people.
""They wasted good ingredients"" they also have a kitchen that not only feeds people physically, but mentally as well and your instant negativity is very obvious of a person who is guilty for wasting things constantly so maybe you should look at your waste. I'm sure everything in this video was eaten I would put money on it.",-0.9428,172
"""get this king crab buss down"" the best merging of worlds",0.6369,13
"""mom used to work two jobs"" c'mon dude most well off parents don't work two jobs",0.3384,18
#SecretSociety#ReleaseTheMemo#Obamagate#DeepStateOwnsMSM#InternetBillOfRights,0.0,5
"(((We are all in a Spiritual battle for our SOULS!!!)))

***There is an ongoing Spiritual battle for all of our SOULS! And all of us are being used as guinea pigs for SATAN and you don’t even know it! 

*** But the fearful, and unbelieving, and the abominable, and murderers, and whoremongers, and (((SORCERERS))), and idolaters, and all liars, shall have their part in the lake which burneth with fire and brimstone: which is the second death. (Revelation 21:8). 

(Sorcery=Pharmakeia in the Greek Language=Pharmacy=DRUG USERS! 

This is a freewill open door portal, to allow them to come into your body/temple of every foul and unclean Spirit/Demon. Your freewill choice’s gives them the access so they can take it over). 

*** But he that sinneth against me wrongeth his own soul. (Proverbs 8:36). (So when you are sinning against God you are sinning against your own Soul. 

*** abstain from fleshly lusts, which war against the soul. (1 Peter 2:11). (Lust is a name of a Demonic Spirit. Just like the Spirit of Anger, Homosexuality and Pride etc. 

***Now with this CERN/The Devils Portal being opened up in the name of, “Science”, this world is becoming HELL which, the Baphomet/Satan wants as his saying goes, “As above, so Below.” This is why you need to put the Blood of Jesus all over yourselves and your family members. And by showing Jesus you love him by obeying his commandments……

***(Jesus): You will know the truth and the truth will set you free. (John 8:32). (Set you free from what??? Demonic Spirits!!! Submit to God and Resist the devil and he will flee from you!!! (James 4:7). 

*** And the seventy returned again with joy, saying, Lord, even the devils are subject unto us through thy name. (Luke 10:17).

***Keep in mind, God will not allow Demonic Spirits to destroy mankind. Demonic Spirits, through mans freewill, is the only way they can cause harm to us and make us hurt or destroy our selves. Jesus, my king and hopefully your king as well, has them on a short leash or they would destroy the earth if they got the chance. 

***Remember, Demonic Spirits are inter-dimensional beings with alien bodies. Case in point, “The Greys”, are the working bees of SATAN!!!

*** For we wrestle not against flesh and blood, but against principalities, against powers, against the rulers of the darkness of this world, against spiritual wickedness in high places. (Ephesians 6:12).",-0.9695,568
"*season. And yes, the nigga did season these crab-legs.",0.4019,13
2211tomash nutz,0.0,2
"2:50
twitch.",0.0,3
"320 million people will have different tastes. Some people find it spicy, others don't.",0.0,17
<3,0.4404,1
ARJUN CHALIYATH deez,0.0,3
ARJUN CHALIYATH fair enough,0.3182,4
"Abdulhamid Alyahyai
Pineapple in savory food served in pineapple bowl is not new, at least here where I live, for example, pineapple fried rice. It is one of the most popular dishes in Thai/Asian restaurants around the world.",0.4754,45
"AcademicEndeavor lol, you don’t wash rice. The water is cloudy because of the starch. Starch it was adds to the creaminess of rice.",0.4215,29
Acting hard in the kitchen,-0.1027,5
Adding $100 worth of seafood is always a good idea,0.5859,11
"Agree. Horrible, worse than amateur cooks.",-0.6249,9
"Agreed. I like everything that's going into the dish but not all on the same plate, plus the pineapple. This should be split into three dishes that build upon each others flavor hues instead of all at once and overload the palette.",-0.2382,46
Akoo is a dope brand.,0.0,6
Arco sauce on the side though.,0.0,7
Are they crips and blood,0.0,5
"Aye as a chef y’all are doing gods work, fuck the haters. Keep it up!",-0.7901,20
Ayo bros thank you for showing niggas another way to hustle yall dead inspiration,-0.2023,14
Beautiful dish. Nothing beats fresh!,0.7574,7
Bette than damn Matt Mathy clown. Least they're aw and eal how many personas can a fat Canadian wear.,-0.4019,21
Big Props to them. Doing what they love.,0.6369,10
Black excellence,0.6249,2
But who’s more successful 🤔,0.624,7
Controversial opinion debate time,-0.2023,4
Cool ass dudes! Well done!,-0.1739,7
Dalm at least wash the dalm veggies ahaha looks old and dry,0.0,12
Damn they don’t rinse their cilantro ?,-0.4019,9
"Damn, that looks amazing....prob screw it up, but gonna try to make that myself. Great vid, great business.",0.9052,25
Did he just put sriracha on lobster?,0.0,8
Did work at a few actually. Did i hurt your feelings?,-0.5267,13
Did your R key break? 😂,0.0,7
Do Tell Us More about your restaurant that has served millionaires and stars,0.0,13
Dope,0.0,1
"Everybody needs haters, it's what keeps you going!!!! Hahaaha!! Creative work guys thats the beauty of food! Ppl fear/hate what they don't understand!",0.6876,33
Ferr D. Also looks like they forgot that chives arent the same as green onions,0.3612,16
Fire ass dish,-0.7096,3
First clean your ingredients including rice.,0.4019,7
First off shout out to these brothers man. I’ve been following them for a while. They both were or are blood and crip or at one point. But they came together and started something. We all know food is universal. Idc what you say. It brings people together. Much love homies. ❤️🤙🏽,0.6369,65
Food looks so good!!! Wish I can cook like them,0.8778,13
Forgot to clip ur long ass nails... Didnt tell u that in culinary.,-0.5423,15
"Geez , people always have to put in their unwanted 2 cents , watch the video and if you dont have anything positive to say , leave immediately afterwards",-0.6154,29
Good flavors and seasonings equates to being stoned? Lol,0.6908,10
Good job yammy,0.4404,3
Good stuff!,0.4926,3
Great episode. Congratulations to Trap Kitchen.,0.7717,8
Grill the pineapple and Toast the sesame seeds,0.0,8
