,sentiment,wordCount
""" spoiled sociopaths who think the world owes your lazy asses a ferry ride."" Sounds like a typical black folk who always pulls a race card for that meal ticket. How long will you blame others for your failures black man ?",-0.6597,45
#FreeLocklear,0.0,1
#Mgtow,0.0,1
#metoo,0.0,1
#pleaseMe2!!,0.0,3
*F A K E     N E W S*,0.0,10
*This music came for cheappornintromusic.cum*,0.0,7
"+Boys are raped by women well, that's a weird remark...",-0.6369,13
56?! Damn she looks hella good for 56! She can whip my ass anytime she wants and i wont call the police.,-0.556,26
A lot of us guys had a crush on Heather. What a shame.,-0.5719,15
"A woman gettin arrested for violence ? I must be dreaming.

A female celebrity getting arrested for violence ? I must be drunk",-0.9528,24
Addiction sucks. I hope she can pull herself out of it and stay healthy.,0.4767,16
Alcohol is a very powerful drug!,0.5244,7
All Stars lose their glitter over time and explode as Super Novas.,0.296,13
"And another case of a great tragedy brewing for Hollywood .... 🤦🏻‍♂️
“ .... what a poor soul” as my old teacher would say.",-0.5267,30
"And if a guy had done what she did, to a woman, this would be # 1,2, and 3 of trending.. not 50",0.0,27
And this is why you dont put your hands on your children. lul,0.0,14
"And we live in a society that eats, sleeps and breaths celebrities.  They are losers just like everyone else. Even worse something's because these fucks have money and power because they are celebrities. That's why they shit the bed so early.",-0.8934,46
"And you talk about Whitney Houston, please this is what happens when you sleep your way to the top.",0.4767,21
Another Hollywood freak,-0.4404,3
Another western woman difficult to deal with.,-0.3612,8
AntWrocksNY .... Homo.,0.0,4
Are you smoking crack?,0.0,5
Ayayai,0.0,1
Baloney. Looks like she just hopped out of the shower.  Locklear manufactures these situations  (drives into ditch;  pretend she's high;  hits Jack Wagner;  etc)  to get a headline. She doesn't mind a bad reputation... As long as she gets a headline. And that's pretty sad example for her young adult daughter.  Grow up  & get a job Heather!!!  Working is a great way to stop looking in the mirror!!!,0.8449,86
"Beautiful women die twice...  lol....   This one died once already, now she's an angry one...  Since this happened in California,  California CORRUPT courts will let the woman off, and somehow find a man to convict..",-0.7845,42
Because a white women who happens to be a famous actress poses a less threat than thuggy looking street niggers who hates da police.,-0.719,25
Better watch out if she gets her hands on bath salts again... she'd chew your face off.,0.4404,19
"Black people get killed by police for no reason. Fox News: ok
17 children die in school shooting. Fox News: What a tragedy
Teacher with gun arrested for shooting in school (Literally Today). Fox News: ok
Woman attacks police officer. Fox News: SOUND THE ALARMS BREAKING NEWS! A WOMAN HAS ATTACKED A POLICE OFFICER! PEOPLE ARE SO EVIL! AMERICA WILL NEVER RECOVER FROM THIS SAD AND SCARY OCCURENCE! WE NEED TO SPEND MORE MONEY ON THE WALL AND MILITARY ON THE DOUBLE OR THIS STUFF WILL KEEP HAPPENING!",-0.9921,103
Brenton Alloway ... Homo.,0.0,5
But can she fight Ronda Rousey?,-0.3818,7
Butt ugly now. In her day she was alright looking.,-0.3182,12
"Chantey, are you related to Chantey Binks?",0.0,9
Come on...She looks so butch!,0.0,8
"Cop fighting with a girl...
police business is not fighting with a girl...",-0.6124,15
Dafuq is with this music?,0.0,6
Dakota Colley Fag.,-0.4767,4
"Dammmmmn, the Wall hit hard with this one.",-0.1027,10
"Damn, bitch really hit the wall.",-0.7579,8
Damn. She was my dream girl when I was a kid ;(,-0.1779,13
"Dana Louise 
All women are ugly",-0.5106,6
"Dana Louise 
All women are ugly
Men are sexier than women",-0.5106,11
"Dana Louise 
Men are hotter than women
Men are better looking than women",0.4404,13
Definitely a story the liberal news media FAKE NEWS cucks over at MSNBC doesn’t have the BALLS to report,-0.2808,21
Did ya ever think that these people didn't want to be show and given a lot of details about?,-0.0572,20
Didn't Heather die like 7 years ago??,0.3391,9
"Domestic Violence by women is a lot more common than people think. Men generally are more reluctant to report any incidents of Domestic Violence and are more inclined to support their partners and find solutions to the causes, whether stress, addiction issues or mental health. More needs to be done to eliminate all the causes before it ever reaches the stage of Domestic Violence. This is a human tragedy not a gender issue.",-0.9579,79
Drink up.last call.,0.0,4
Erik Ghast Fag.,-0.4767,4
Even her mugshot is pretty......Bitch,0.0,7
FUCK FOX NEWS,-0.5423,3
Fake News.,-0.4767,3
Fake news.,-0.4767,3
Female actress arrested for DV?  No wonder it’s hush hush!!  Sad!,-0.851,17
Feminists love behaving like sluts... They'd say you were slut-shaming her :D,0.8941,13
Fox is garbage,0.0,3
Fox “news”,0.0,4
