,sentiment,wordCount
"""The Moment George Clooney Met Anal""",0.0,8
"""The Moment George Clooney Met Anal"" ...my spell checker fixed it",0.0,14
Alamuddin (or Alam Uddin... not sure of the Arabic naming conventions and I've seen it written both ways),-0.2411,21
"Alyssa Monelo FFS, meaning photos that Amal had taken of them that evening, why is that so hard to understand???",-0.7869,25
"Amal clooney. Lol A ""male"" get it??😂😂😂😂😂 I would bet my soul, life and the lives of my kids that amal clooney was born a male and transitioned early in life.  The rumors have long been whispered by those in the know that Georgey boy is gay. Hell, Matt Damon even said it on late night TV.",-0.4871,70
Amal is a man and they both eat poop.,0.0,10
"Amal, not anal. Damn it brain",0.3089,8
Amazing that no one put a ring on Amal before Clooney met her when she was 35. He was lucky.,0.6597,22
Anal looks like a tranny,0.3612,5
"Are they actually making a film about this? 
Why? 
He isn’t that interesting nor are his movies that good.",0.7149,24
Arranged marriage?,0.0,3
"BLACK MAFIA FAMILY : Il y a une chose qui fédère encore plus que le foot ⚽️ 
Qu’y a-t-il de plus fédérateur que le sexe ? 
Qu’est ce qui nous fédère ? 
Qu’est-ce qui unit les gens ? 
Réponse : #nogame ( NO GAME ) L’ Union De La Famille ! On abandonne pas la Famille. https://youtu.be/28Fb4Oyub98 @alinoofficiel",-0.581,67
"Bailey Ray oh please what complete & utter nonsense! For a start Amal is a well known & respected Human Rights lawyer who has lived in the UK since she was a young girl. There’s plenty of evidence from family, friends & people that went to school with her to prove she’s female. It’s delusional to think otherwise except of course if you’re a racist bigot who dislikes the fact she helps people of different nationalities other than ‘white’ so therefore makeup BS stories to try & discredit her out of hate!",-0.3578,107
Boooring...,0.0,2
Bruh netflix.......................................step yo game up I want movies were all this anime y'all spent millions on give me sumthin,0.0772,21
"Clooney is a good dude. I remember being shocked at how his friends opened up about him giving them $1 million each. I mean shit, my friends won’t even cover $1 cheeseburger at McDonalds for me.",0.6808,44
Clooney is still alive? Isn't he like 90 now?,0.2144,11
"Conservatives must be so mad right now, finding out his wife is a muslim.",-0.6269,16
Cringe,0.0,1
"Disfigured ugly Amal Alamuddin camelcunt, humped nosed she male can't even be improved with a ton of caked on make-up and Photoshop.
Lying lowlife queer George Clooney is in a sham publicity arrangement marriage financed by beastly UGLY Amal Alamuddin's arms dealer family like uncle Ziad Takieddine. No Clooney twins NOR was equine deformity UGLY Amal ever pregnant. Wore padding ulin early months, then hid.
False liberal narrative for Deep State money laundering.",-0.9634,80
Dude that investment isn’t going to pay off until the end of the year at the earliest,-0.1027,19
Fuck celebrities.,-0.5423,3
George Clooney beats his wife,0.0,5
George Clooney is the DON!!! He’s attractive and charming,0.8213,14
"Go away, Clowney ...  Who cares how you met this woman...   leave us alone... and GO AWAY...",0.4215,21
Great interview😃,0.6249,3
"Guess why they don't live in London.ok I'll tell you Muslims ran them 
Out of town bet they wouldn't say  that in America.piece if shit lying hypocrites",-0.7906,27
"Gypsy Doll That rumor is 100% fact.  My mom was a make up artist in the late 90's and the stuff she witnessed would blow your freaking mind out. Tom cruise half naked with young men,  George clooney with a guy sleeping in bed. John travolta with several young men all naked. You don't see that shit being reported because people are being threatened and their family's lives are being threatened. She was a very popular make up artist that was in demand at every big Hollywood function and often got called to houses like Sharon Stone,  Tom & Nicole Kidman, brook shields, to name a few. She was made to sign a confidentiality form stating that if she ever went to paparazzi with stories of what she saw, they would make sure she would never find work the Hollywood again.  My mom never did say a word untill a dozen or so years later wen she retired and my family moved out of state.  she told us about the threats and what she saw and how awful she was treated. She was so scared to mess up because of the tantrums her clients threw. Ask any hair dresser, make up artist or chef that has ever worked in Hollywood and they will tell you some pretty shocking things.  As for amal's gender.... She looks like she was born a boy.  Remove the hair, the make up and you got a very typical looking Lebanese male.  The things people can do with make up now are insane.  There's a guy online that's a dead ringer for Kim kardashian just by putting on a wig and contouring his face.  You couldn't tell the difference tbh.",-0.9537,311
Gypsy Doll because people are trash.,0.0,7
Gypsy Doll lol at you,0.4215,5
"Hello, good as you can, they can help me. With the Netflix platform, my account was suspended even though I was in the free month and I did not have any money in my debit card ... that's why they saw that there was no money and I was suspended ... and when I have money I can restart the membership please help me
Ah, someone else has passed him? ...
I'll have to have money to restart the menbresia",0.6705,86
His beard is so distracting... as soon as it's on screen that's all I can think about 😑,0.0,19
I adore this story.,0.5574,5
I like Paul Joseph Watson's YT video on Clooney. It sums him up nicely.,0.6597,16
I love amal,0.6369,3
I moment i swiped up,0.0,5
I pay 10 bucks a month for this?,-0.1027,9
I read it Anal I'm so sorry :-\,-0.4441,8
I read it as anal the first time,0.0,8
I read this so wrong.,-0.6113,6
I read “the moment clooney met anal”,0.0,9
I swear i read this Anal,-0.0516,6
I thought it said anal,0.0,5
"I thought the title said ""the moment George Clooney met anal""",0.0,13
"I've seen her in a porn movie, great performance",0.6249,10
Is Amal available,0.0,3
Ju Fuck outta here weeb,-0.5423,5
Kirby C well considering she's a he.... It's appropriate,0.2732,10
Lol Clooney still has a migrant camp outside his house,0.4215,10
Low key married himself,-0.2732,4
MEET  ANAL       AHAHAHAHAHAHAHAHAHAHAH,0.0,3
Maa shaa Allah,0.0,3
Minomoretti.music.angels,0.0,1
Neither of them are super attractive. They’re both decent looking and both are extremely successful. Great pairing.,0.9457,22
She's prettier without makeup. The harsh makeup doesn't suit her strong features.,0.4222,14
"She’s a successful human rights lawyer man, a little respect.",0.7655,14
"Shia are kuffah, wot wot who can do anything about it thas rite nothing",0.0,15
So I guess Amal never had a family name before marrying George 🤔,0.0,13
So Letterman made fun of Joaquin Phoenix's beard and now he has the same beard style! What a douche bag.,0.3304,22
