,sentiment,wordCount
#TrumpNation,0.0,1
"$30,000 dollar raise for the superintendent,  while teachers are not being given a raise....are overworked and not recognized ! The teachers should all go on strike in support!",0.4184,33
140K for a public school official? Vouchers are seriously needed yesterday.,-0.1779,13
"6th place in the district? He sure didn't do that all by himself so why is only HE deserving of a raise? OF $30,000 A YEAR? AT ONCE? Yet NO Teachers were brought up to their pay scale? And he doesn't see the problem? Seriously?",-0.3474,53
"A $30,000 dollar raise ?",0.0,6
"A person has to follow the rules? What ? Not question why you can get a $30,000 raise and the teachers don’t in 10 years ? That’s absurd !
When they get one , then you can get one too . They are the reasons WHY your rank is where it is , not you . You are being selfish and very unfair",-0.8087,69
"All I know is from what I remember, the US is a place where there is ""Freedom of Speech' -- and give me a break for the crying from the superintendent. What does it take for leaders to be leaders and address the question directly and appropriately? Rather than resorting to ""rules"" and physical means.",0.2732,64
"All politicians are corrupt and in it for their own selfish agenda. The people no longer have a voice and never have. Let no one deceive you about this. They do it to gain power for themselves and not to serve the people. Its called money!!! If a person disagrees with them, they will humiliate them or have them arrested. DO NOT EVER TRUST A POLITICIAN. They are their to protect the white shoe boys club only and that ain't you and never will be! That officer is just part of that same group. Its called give me the power group and I will use it against you ever chance i get. Disgusting! When you go to any City Hall Meeting whatever is being voted on has already been decided by the elite of that governing body. The mayor already has or who ever is in charge has already arranged to get what they want for other favors. Its NEVER about the people who actually do the work. All systems whether school or any local government are corrupt. If the person who ran for that office wasn't corrupt when he got there, he surely was and is after the fact. NEVER trust a politician.",-0.4828,225
All she did was ask something,0.0,6
All those sheep in the room not a single one stood up against the Tyrant that was arresting her for absolutely no reason whatsoever shameful,-0.6901,25
"America is Great Again - $110 now $140k per year now, and maximum teachers can get is $45k....",0.6249,23
And he's a big p*#sy too.,0.0,9
"And she thinks this is gonna change anything, that's the funny part, nothing changes ever",0.4404,17
"Arrested...for what?  What was the charge...the charge they’re now not going to pursue? If this teacher was following protocol - speaking during the “Public Open Session” of a School Board Meeting - what was the charge??  Or, did she interrupt protocol/format and just stand up and start speaking?  I happen to agree with her line of questioning - however, as a teacher, SHE KNOWS A) during Open Session - the School Board Members, Superintendent and the rest of the crew sitting at that table up front cannot answer questions from the audience, B) during that time is a GREAT time to get “on-the-record” and C) if she just burst out...she was out of order.  Having said that, I think that Superintendent is a sniveling cry baby just boo-hooing for the cameras and, frankly, SHE’S not better...boo-hooing that, “...if they have to remove a woman...”. BUT, then again...we have a media outlet ONLY reporting what they want us to see and NEVER THE WHOLE STORY WITH THE FACTS.",0.4813,212
"At what age do you introduce homosexuality to children?
You'all should be arrested!!

First and only PTA meeting for me. Have a nice day.

Sexuality discussions with children: where is child protection services? PERIOD.
I'll walk out on my own, (under my own power) thank you. Just like you did from your children.

It's your school. Parents.",0.6852,72
Big 😢 crybaby whan na waze.,0.0,7
Blah blah blah,-0.296,3
Boo Hoo....Mr. Super.....Boo Hoo....,0.0,10
Brave woman,0.5267,2
But isn't this a state run by the Democratic party how could they be short of money?,0.4019,18
"Corruption, in one word.",0.0,6
Crocodile Tears from him!,-0.2942,5
Crocodile tears,-0.2263,2
Cry Cry Baby!,-0.7574,4
Cry me a river. You should have let her talk and you should have stopped her arrest. You are a coward.,-0.8555,24
Crybaby,0.0,1
Deyshia will show us Dey weh,0.0,6
Did anyone see this teacher threaten the superintendent??  I didn't..  What I did see was the Delphi Technique in full force....,-0.4515,25
Die Schulleitung sollte sich schämen.Die Lehrerin zeigt Zivilcourage und wird dafür verhaftet.,-0.5994,15
Disappointed that this still happens today.,-0.4767,7
Disgusting heifer,-0.5267,2
Dont belive him,0.0,3
"Eh.. there's a different perspective to be had here. Anyone notice how it's all the overweight women shouting their opinions toward the mostly male board? Then how she suddenly forgot how to walk when the officer was escorting her down the hall, stumbling about and acting as if he's shoving her without reason... no piggy, he's moving you along. This shouting, orc-faced creature got precisely what she deserved. You can't disrupt civility without consequence.",-0.1561,84
