,sentiment,wordCount
"""But muh religion of peace!""",0.0,8
"""Islam is a religon of peace"" said no intelligent person ever.",0.6486,14
"""Religion of peace""",0.5423,5
"""Todd Willis"" the muslim.",0.0,7
#FuckThatGuy & #FuckIsis,0.0,3
*MISSION FAILED WE'LL GET EM' NEXT TIME*,-0.5106,10
"*Posetïte's friends Moi channel and or garantïrwyu, something from Your mïrovozzrenïe sekswalnom Planck ïzmenïtsya! If something or someone and Russia :)*",0.5255,25
> Insert Alex Jones conspiracy theory <,-0.5267,7
A Hero of The Left,0.5574,5
"A fucking former marine, really?",0.0,7
A ginger jihaaddi.....wtf?,0.0,6
"AMERICA, FUCK YEAH.  It's sad he was a veteran.",-0.6597,12
Actually killing innocent people is against Islam.,-0.4588,8
All religions are fucking dumb.,-0.5563,6
"And lemme guess, because he's white, he's mentally ill? Even if he got this idea from terrorist inspiration?",-0.6662,22
"And now all the white people Ganna look towards trump for answers 

Trump: He gay

Crowd: FUCK YAH MERICCCAA",-0.6408,21
And people complain about the government being able to access their phones,-0.3612,12
Another White Terrorist!!!,-0.7633,6
"Another trump employee 🤔 
Good thing we have the fbi to spoil trumps criminal plots against america... muller-comey 2020 make america smart again😎",0.296,25
Aren't we fucking glad,-0.4013,4
As a Muslim I don't agree with the murder of random civilians no matter what the people's government do to us.,-0.8364,22
As a person that can see through others peoples bullshit I can see through your bullshit. Theres probanly about 1.3 billion muslims in the world. Thinking you have any significance is a joke and is why your religions a plague. Learn to assimilate your shitty third world goat fucking lands and stop destorying civilized nations.,-0.885,59
Aye I play Pokémon go on pier 39,0.34,8
Ban Islam,-0.5574,2
Ban idiots not guns!,-0.5983,5
Blame it on the mexicans,-0.34,5
Boi I commit a “terror” attack on this pier on the daily basis in GTA. This mans try to take GTA into real life. He forgot the cops were competent IRL 😂😂,0.1027,37
"Bruh lonzo ball is not trash and lamelo and liangelo gonna take over Lithuania
TRIPLE B's BIG BALLER BRAND
BBB",0.0,20
But this fucking Wannabe didn’t have explosives fucking piece of shit,-0.5945,13
"Can everyone stop talking crap about Islam ? just because Catholic priests get caught diddling kids , doesn't mean all Catholics are kid diddlers",-0.5859,24
Completely fictional and fabricated story for attention,0.0,7
Damn... i live hella close to Pier 39,0.0,9
Darn it,0.0,2
Death to all Religious Extremists!!  Death to ISIS!  Allah Ackbar,-0.865,13
Didn’t isis threatened to attack NYC on Christmas,-0.7269,10
Do you nutty democRATS want more of this diversity?,0.0772,10
Don't tell me what the Qu'ran says unless you are an Islamic Scholar. You don't even know the Arabic or the context that the ayat came down at.,0.0,30
Dude if I was there I would have totally stoped that guy I totally know Kung-fu and I would done a spin kick and snapped his neck and then my mom would finally love me 😊,0.6369,36
"Everyone here is trying to blame the Marine Corps. They don't train you to bomb civilians in the name of jihad, or allah dumbasses.",-0.6808,27
Execute this scumbag,-0.6369,3
FAKE,-0.4767,1
"FBI... and the Las Vegas situation, still no answers...",-0.296,12
FUCK ISLAM,-0.5423,2
"Fake news gimmick, Clinton passed the law about Israel in 1995, but this story shows Trump holding up his signature on a law.",-0.2617,26
Fake news!,-0.5255,3
