,sentiment,wordCount
#FAKE,0.0,1
"*Builds something really big*
while in the process
*domino accidently falls over*",0.0,16
*L I F E I S O D D L Y S A T I S F Y I N G*,0.0,23
*_3:59_**_ PENISES?_*,0.0,11
0:24 turn on the subtitles... wtf,-0.5859,7
0:59 Yoshi was pretty good.,0.7269,6
1:11 poor poor mario,-0.7351,4
1:13 is cool,0.3182,3
3:40 to 3:43 OMG,0.0,4
3:58 ...is that what I think it is???,0.0,12
5:10 film call falling dory,-0.1531,5
5:54 Bulbasaur plush in background lololol,0.0,6
9:45 is actually satifying.,0.0,5
AWSOME!!!!!!!!!!!!!!!,0.0,4
All the stuff ;),0.2263,4
Amazing keep it up!,0.6239,5
Awesome,0.6249,1
Best video I ever Watch in my life,0.6369,8
Bruh everyone on background was like *WOWHHH* *ahh*,0.3612,12
COOL,0.3182,1
COOL VIDEO EVER,0.3182,3
Can you make herobrine?,0.0,5
Cool,0.3182,1
Cool 😁😁😀😁😀😁😀😁😉😉😆😉😆😉,0.3182,15
Creeper suck 0:19 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,-0.4404,6
Dios mio,0.0,2
Do doraemon domino,0.0,3
"Dont they ever mess it up??😣 But what happens if u test it then u have to put it back, huh (Fainting😔)",-0.4329,29
"Excuse me. Does the Soul, hell, heaven exist?
Can you go 100% heaven if you die tonight?
Jesus believed and saved? There is a hell of heaven, too. (See the City of Heaven photo)
This blessing is impossible to calculate if you receive Jesus in heaven.
(If you give gold 1, 000, 0000, 000 Ton would live in hell)
There are 800 prophecies in the Bible book, 400 pieces prophecy is 100% right.
If you do not receive Jesus, 100% goes to hell.
Soul, heaven, Hell is 100% present.
Repent of your sins and believe in Jesus and go to heaven.
Look at the site below Heaven Hell soul Reality.
Jesus is God. Heaven and Hell are judged by Jesus.
In the Bible, the Noah Ark case is the truth, and the picture of Heaven is the truth.
Www.jhdh.org (see Noah's Ark Heaven photo here)",0.8844,181
Extramly satisfying,0.4588,2
Fait un personnage fortnite en domino svp,0.0,7
Geil,0.0,1
HE DINT DO IT IT WAS OTHER PEPOLE,0.0,8
Hagan uno con anime,0.0,4
Hebat uang mu habis kan beli sebanyak itu 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,0.0,11
Hello,0.0,1
"Hi really nice video, we love 💕 it. Really cool 😎 keep up with good work, we be there with you all the time, waiting to see the next one 👍💕🤗😎😍",0.915,39
"Hi we want some advice from you to grow our channel, as a very successful channel hope you can help us, will you please give us a way to contact you please. My email: Nishac35@yahoo.com . Many thanks 🙏",0.9498,43
How can u prove that u made all of those so Idt u did all of those dominos,0.0,18
How did he draw the car,0.0,6
"How did they do that!?!?? That must have tooken  4 ever,  so cool but i could do better,
JK😁",0.7888,27
How do you have that many dominos ;-;,0.0,10
How does he do it?? Who will know....AND THAT IS REALLY NOT FAIR THAT THE PEOPLE WHO STEAL YOUR VIDEOS........THEY HAVE TO TRY,0.1115,29
How its is not possible,0.0,5
I AM SOOO SATISFIED!!!,0.5684,7
I could get 89 right,0.0,5
I feel bad for the person who has to clean all of this up😂,-0.2023,15
"I got 88.. Idk if I counted something twice, it was super hard to tell... But other than that super satisfying!",0.8832,25
I heard boooooooo,0.0,3
I like how he said he made all of them as every time camera shifts it’s a different room🤣🤣🤣😂,0.3612,25
I like this chanel's videos because the videos are very amazing and they hard work for make this😇😇😇.I subscribe this chanel because it is my favourite chanel.,0.7346,33
I love 6:00,0.6369,3
I love your videos my favorite is the mincraft head,0.802,10
I loved this video and I subscribed and hi. I love donimos 🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟🤟,0.8442,16
IMAGINENSE QUE FURIA QUE SE DERUMBEN ANTES 😛,0.0,8
If you beed happy on 0:21 and 0:41 like this comment,0.7351,11
Imagine if you do all this and realised it isnt recording....,0.0,12
It kinda makes me mad,-0.4472,5
It's satisfying when I'm watching and I didn't make it!,0.5093,11
It´s a very good,0.4927,6
Kehe,0.0,1
Love it,0.6369,2
Love ur vids!! :),0.8309,6
"Made that things sooooooooo long,break it quickly",0.0,9
My mom would never let me do this (For making a mess ;-; ),-0.3612,17
Nice,0.4215,1
Nice work,0.4215,2
No,-0.296,1
Not good,0.4404,2
Not satisfying for me but cool video!,0.6419,8
O wow,0.5859,2
OMG,0.0,1
OMG 1M,0.0,2
OMG NYAN CAT!!!!!!!! 🐱⬛️🏳️‍🌈,0.0,13
OMG SATIFYING,0.0,2
OMG that’s fantastic,0.5574,5
Oh i mean she i btw spelling crechen,0.0,8
Oh my God there's a creeper,0.2732,6
Ok que fue lo que vi,0.296,6
On captions and see,0.0,4
Ooohno,0.0,1
Ooooooooooo I wish I was cool as u,0.6124,8
P,0.0,1
PLZ make 1000000000 dominos is oddly sasifying,0.2577,8
Packman is awesome 👏😎😎😎😎,0.6249,7
SO SATISFYING,0.5095,2
SO SATISFYING!😆 1:16 9:46,0.0,6
See you in 99999 million years when you finish tidying all that up hahaha,0.5574,14
Shoutout to Cornbell's Tomato Soup!,0.0,6
So cool😎😮☺👍👍👍,0.0,8
So satisfying,0.5095,2
So satisfying i almost fell asleep,0.5095,6
Sonic!!!!!!!!!,0.0,4
Spider-shit 0:29 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,0.0,5
Sub to my Channel Kylie va,0.0,6
Subtitles on,0.0,2
Súper amazing,0.5859,2
THAT WAS STUPED,0.0,3
"THIS IS LIGIT THE BEST VIDEOS I HAVE SEEN IN MY INTIRE LIFE
ME: GET THIS TO 635: IF YOU AGREE :D",0.9216,24
That was amazing,0.5859,3
The best way to spend time!!! No sarcasm btw,0.4545,12
The coolest video I have ever seen make a Nother one,0.0,11
The first one tho..........WOW U SHOULD BE ON BRITAIN GOT TALENT OR AUSTRALIA GOT TALENT OR AMERICA GOT TALENT,0.891,21
"The fun part is to build it up an watch it falling satisfactly , the not so fun part is to build it ALL up again just to let a huge crowd watch it.",0.8074,35
"The was the most SATISFYING video i ' ve ever seen 

👌👌👌❤❤❤",0.6157,17
There are very ugly uuuuhhh 0:41🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,-0.5563,9
These people have a lottttt of time on their hands!!,0.0,12
This is amazing,0.5859,3
This is just perfect,0.5719,4
This is so much cool,0.3774,5
This is so neat and original i love it dude :D,0.9399,11
This video is sooooooooooooooo satisfying,0.4588,5
This was epic well done!,0.3382,6
Thuis is op satishfying,0.0,4
Tu si tienes imsspiracion para hacer esas cosas,0.0,8
Turn on subtitles,0.0,3
"Unless you live under a rock, you all know who kirby, pacman and Mario are",0.0,17
Very cool,0.3804,2
Very nice,0.4754,2
WHOAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,0.0,1
WTF,-0.5859,1
Well I give up,0.2732,4
"When you are on your last domino piece, you're about to record a video, takes you about 1 month to finish, you fall and it all messes up... 





Literally all the time...",0.0,37
Who likes the soud of domnos or is only me,0.4215,10
Why did Dexter turn on the TV soon as Dexter pops up on the video,0.0,15
Why smosh,0.0,2
"Wooo thats so cool you no whats also cool







Is HOW DID YOU BUILD THAT HOLE THE HOLY MOLY.






Did you build in one day?







No you cant build that in one day😐",0.3223,36
Woooh!!!,0.0,4
Woooooooooooooow,0.0,1
Wooow,0.0,1
Wow,0.5859,1
Wow nice video good job 😊,0.8591,6
Wow so many well★,0.5859,5
Wow that was cool,0.7269,4
Wow. Just wow. 😃,0.8225,6
YOU LIAR YOU ARE THE STEELER OF DOMINO VIDEO,-0.5106,9
Yin yang Pac man,0.0,4
Yooooooo,0.0,1
Youre   crazy people woow perfect good job 👍👍🙅🏼😱👼🏻🤤👏👏🇹🇷🇹🇷,0.6369,21
"a,a,a,a,a,a,a,a,a,a      AMAZING!!",0.7284,22
amazed in shock😍😍😍😍😍😍😍😍😭😍😍😍😍😍😍,0.4939,10
amazing you are awsome,0.5859,4
and 6:30,0.0,2
annoying orange? smosh? how old is this?!,-0.5472,11
best vidio in my life,0.6369,5
cool ᐯIᗪIO!!!😎,0.4898,6
cooll!!!!!!!!where did you buy???,0.0,11
exually there's like a billion dominoes,0.3612,6
ez bőven meg volt egy millio,0.3612,6
fake,-0.4767,1
good,0.4404,1
great video,0.6249,2
how sad it might be if the dominoes stop falling in the centre of the video,-0.7096,16
i love how you did the creeper face,0.6369,8
i recognized  55,0.0,3
it was awesome dude,0.6249,4
lets get 1m likes on dis vid :3,0.7269,9
like 7u7,0.3612,2
my talk spanish very good hevesh5,0.4927,7
omg,0.0,1
omg omg omgggg,0.0,3
omg 😲,0.0,2
pd,0.0,1
reply if you thought all of the falling dominoes ceations were amazing,0.4939,12
se mereze nuestro apoyo,0.0,4
so satisfied,0.4754,2
surprised ya had the time bro,0.2263,6
thats cool how do u do it,0.3182,7
they're have too many free time to make it and....very intelligent👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏💛💚💙❤,0.5106,20
"this is the first satisfying video to actually satisfy me ^-^
its really assuring to know someone hasnt given up on their creativity!
i encourage you, hevesh, to keep doing what you are doing ^-^",0.9335,42
wasmy favorite 😍😍😍😍😍😘😺😸😹😻🙈😾😿🙀😽😼🎅💗💙💚💗💖💗💍💎💍💎💍💎💍💎💄💄💄💄💄🎓🎓👠👠👠👠👠👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎👑💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💎💍💍💍💍💍💎💎💎💍💍💍💍💍💍💍💍💍💍💍💍🐽🐽🐽🐽🐽🐽🐽🐽🐖🐖🐖🐖🐖🐖🥝🥝🥝🥝🥝🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍉🍓🍓🍓🍓🍓🍒🍒🍒🏘🏘🏘🏖🏖🏗🏗🏖🏘🏘🏘🏜🏜🏜🏜🌌🌄🌄🎈🎈🎈🎐🎐🎐🎐🎖🎫🎟🎏🎏🎊🎊🎊🎊🥈🥈🥇🥇🥇🥇🏅🏅🏅🥇🥇🥇🥇🥇🥇🥇🎚🎹🎹🎹🎙🕭🎛📱📱📲📱📲📲📱☎☎💻💾💾💿💿📷📷📺🚹🛅🛅🚳🛃🚹🛄🛃🛃🛄🛄🛃🇦🇸🇦🇸🇦🇸🇦🇷🇦🇷🇦🇷🇧🇦🇧🇦🇧🇦🇧🇦🇦🇿🇧🇦🇧🇦🇧🇦🇧🇦🇧🇦🇧🇦🇧🇦🇧🇦🇦🇿🇧🇦🇧🇦🇦🇿🇧🇦🇦🇷🇦🇹🇦🇹🇦🇺🇦🇲🇦🇺🇧🇹🇨🇰🇨🇰🇧🇸🇧🇿🇨🇲🇨🇮🇨🇫🇫🇴🇫🇲🇫🇰🇫🇯🇫🇯🇫🇯🇬🇪🇬🇬🇬🇭🇬🇦🇫🇷🇫🇷🇮🇩🇮🇷🇮🇷🇮🇩🇮🇪🇹🇨🇹🇨🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,0.4588,320
wasnt very satisfying but it was kool,-0.214,7
wat if they forgot to hit record and started?!,0.0,11
woa dep quá,0.0,3
"wow i did not like or comment till i watched the whole video wow
amazing",0.8831,15
you  are  amazing,0.5859,3
Вауууу!!!!!!!!!🖕,0.0,5
Вау🤔,0.0,2
КАК ТЫ ЭТО СДЕЛАЛ(,0.0,5
Очень круто,0.0,2
Это хуйня во тибе 🖕 бич тибе,0.0,7
Я залип,0.0,2
Я один тут Russia?,0.0,5
Я один тут Русский? *(Ненавидим Америку)*,0.0,11
ตัว,0.0,3
สุดยอด,0.0,3
らゃ,0.0,1
ㅈㅓ거 언제다 치워ㅜㅜㅜ,0.0,3
대박,0.0,1
미...친...ㅁㅊ...ㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊㅁㅊ,0.0,7
바보,0.0,1
한국 인 인사람!!,0.0,5
🇬🇺🇳🇫🇰🇮🇰🇪🇭🇷🇰🇪🇨🇬🇨🇮🇰🇼🇭🇷🖕🏿💋,0.0,23
💋💋🖒🖒🖒🖒🖒🖒,0.0,5
😶😶😶😶😶🤪😯😯😯🤗🤗🤗,0.0,10
