,sentiment,wordCount
"""I put googley eyes on my press secretary."" - Christopher Walken",0.0,14
"""as he said"" ""as I said""  just walk in and make a statement and leave.  save the time you piece of shit heartless horrible parent of a person.  You are gross",-0.886,37
#CNNFAKENEWS,0.0,1
*#Trump** is an American **#Hero* 😁😁😁🇺🇸🇺🇸🇺🇸🐸🐸🐸🙌🙌🙌,0.0,26
"*Why she speaks like a hillbilly? Was that a qualification, when she got the job?She definitely fits the profile of a gov't worker woman. Wonder what her salary is?*",0.6946,37
1930/2017 was a very bad year.,-0.5849,7
20 minutes of her lying through her teeth. Lock 'em up! Lock 'em up!,-0.6103,19
82k views 329 likes and like 300 comments......  but its on trending. Hmmmmm.,0.3919,16
"A leader who seeks to investigate and usurp those who are tasked with oversight of the Executive Branch would be known as a dictator.  Get that fucker out now, before it's too late!",-0.68,36
"All federal politicians convicted of sex crimes for the past 50 years were DEMOCRATS! 
All of those crimes were child sex related!",0.0,24
All that lying and deflecting seems to be making her sick,-0.7717,11
"All these triggered libatrds in the comments make my day with their arbitrary 5th grade insults. 

“SHe’S a LiAR!!!1!!1”
😂",-0.6083,32
All this lady does is avoid the question. Never gives you a straight answer. Defends her employer every time. It is wrong. But I do not blame her. She knows one wrong move and whe will get fired! She has i imagine a family to take care of.,-0.7316,55
"Always impressed with her cool head, calm delivery and witty humor.",0.8316,13
Baking soda I have baking soda,0.0,6
Because running a country and foreign affairs are like rooting for your favorite sports team? Be less gullible.,0.5095,20
Bill Clinton is a Rapist.,-0.7096,6
Bitch thinks shes Dwayne the rock Johnson with that left eye brow.,-0.5859,13
By far the most upfront in your faggot racial ass face to play the Presidential game ... You Dumbass Bitch's,-0.8779,20
"CNN 
I don't know if it's real
Or fake 

Either way fuck you cnn",-0.765,14
CNN = Really Fake News!,-0.5697,6
CNN FAKE NEWS. Let's hope California goes up in flames and takes all the criminal Hillary supporters with it. TRUMP 2020!!  I bathe in liberal tears.,-0.6016,31
CNN IS FAKE NEWS AND BIASED NEWS AT ITS FINEST...,-0.6369,11
CNN blows,0.0,2
CNN is Fake News,-0.4767,4
CNN is Fake news.,-0.4767,5
CNN is Garbage,0.0,3
CNN is VERY Fake News. Nothingburger delicious.,-0.1093,9
"CNN is fake News. They have BS news, BS propaganda, Spinned information.",-0.6249,16
CNN is fake news,-0.4767,4
CNN is fake news.,-0.4767,5
CNN is internationally famous as #FakeNews.,0.0,7
CNN is literally the biggest piece of shit worthless propaganda programming network in the world. Close up shop already you lying fucks,-0.9325,23
CNN lies.,-0.4215,3
"CNN-FAKE news station that is a whore house used to SLANDER, DEMEAN, INSULT, ATTACK, BAD MOUTH AND RIDICULE THE POTUS.CNN you and your anchors are so pathetic, you tried destroying Trump and he still WON and will still WIN.FAKE NEWS EVERYDAY-The propaganda machine of the democratic party",-0.976,52
Can't wait to see Ms. forceps fired,-0.5574,8
Crooked face crooked eyes crooked lies,-0.4215,6
DOING THE DEVILS WORK.  DISGRACEFUL,-0.5719,6
"Damn, Sarah is one fugly bitch",-0.7579,7
Dis bitch just just that pussy ass monkey ass trump,-0.8957,10
End the Republican Party. End the lying. End the theft. End the sleaze. End the unnecessary death of innocent people domestically and abroad. End the Republican Party.,-0.128,33
Ewww more fake news on trending,-0.5256,6
"Exam Ple    Really? So you're saying FOX News, Hannity, Limbaugh, Coulter, Brian Kilmead, Breitbart News, Steve Bannon, Drudge Report, The Blaze etc. are absolutely unbiased and pure as the driven snow. Yea... good luck with that.",0.6712,49
Fake news,-0.4767,2
"Feels good to finally have a REAL President.
#MAGA",0.4404,10
First time I hear from her....she's not bad,0.431,10
Fuck cnn,-0.5423,2
Go Sarah! #MAGA #Trump2020,0.0,5
