,sentiment,wordCount
#13 in trending good job,0.4404,5
#Brasil 💚💚,0.0,3
#USA,0.0,1
"#WOW this chris young is nice, reminds me of this record : https://www.youtube.com/watch?v=3RtABZaH7Kg",0.4215,14
#chrisyoungvevo love the music from you,0.6369,6
"*Hey, I just made a channel and me and my brother have a competition on who will get 1000 subscribers,1M views, 4000 watch time fast!! If he wins, I would have to buy him a car and if I win,he will have to buy me a house so,please make the winner. Just go on my channel,subscribe it,watch the video for 1min and rewatch it, if I will be the winner, I would donate my money to Syria Children.*",0.9167,99
*I FREAKIN ❣❣❣ this...❣❣❣*,0.0,12
*THE ONE AND ONLY OF A WITNESS VIDEO OR KILLING A COP* https://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9ghttps://www.youtube.com/watch?v=yH3b4C6DB9g,-0.796,15
0:17,0.0,1
16 on trending congrats Chris!!!!,0.6776,8
63 Number <3,0.4939,3
84th one,0.0,2
"@WolrdsSmallestViolin  Chris Young's first 2 albums (self-titled from 2006 and ""T.M.I.W.T.B."" from 2009) were great! Did you hear that Easton is no longer with Mercury records despite ""A Girl Like You"" took 55 weeks to peak at #6 ? I suggest you listen to Charley Pride. He is real country :)",0.7566,71
