,sentiment,wordCount
#1SWEET,0.0,1
22ndGuN iam also,0.0,3
22ndGuN me too,0.0,3
Auska is from japan and sinskae sorry for spelling his name wrong is from japan they both won!,0.1511,19
Because he don't know English,0.0,5
Benimki 8cm 😔,0.0,3
Bunu masaya vuracan catir cutur sikecen,0.0,6
Can you put a Rey mysterio reaction if you could,0.0,10
Cdub no im not à Roman fan..thé fact IS i dont like how Nakamura IS wrestler i dont like his style of figth (sorry for m'y bah english im french)👌,-0.6619,35
Cena lost so they can set up a rivalry between him and taker,-0.3182,13
Cena sucks.,-0.3612,3
Chris Riberio  *john cena sucks,-0.3612,6
Clean sweep for me,0.4019,4
"Come on man, I don't like Roman either but there's no need for that.",-0.5195,16
Cowboys fan 1987 i want Rollins,0.3818,6
Cowboys fan 1987 yes,0.6124,4
DRAGON GAMER233 Roman hater confirmed,-0.4215,6
Dean Ambrose  ikimiz birden gireriz sıkıntı yok 😁,0.0,8
Dean Ambrose  sokacam 15 cm çavuşu  ona,0.0,7
Dean Ambrose  😂 aynen,0.0,4
Dean Ambrose bende turkum gardas,0.0,5
Dean Ambrose why you want that,0.0772,6
Dovahkiin Tim the only names he said was his name,0.0,10
Elderick Ward  stfu kid,0.0,4
EnforcerX71 🖕🖕🖕🖕🖕,0.0,5
For me the best thing was rey returning,0.6369,8
Go tell Roman when your in bed with them,0.0,9
Got 5/6 right! my predictions were on point.,0.0,10
Gta5 Player Rey isn’t signed with WWE. This was only a one time appearance.,0.0,19
Gta5 Player no,-0.296,4
HEY   LUGE   THAT'S    HOW     i  Was    2     JOHN   CENA   FAN  ALL DAY   EVERYDAY,0.4648,13
HOW DARE YOU,0.0,3
Haha Cena sucks everyone say cena sucks music to my ears,-0.25,11
He's probably a roman fan,0.3182,5
"Headphone users beware. 
I learned that the hard way",-0.1027,10
Hey Lugeyps3 Love From Turkey !,0.6696,7
"Hey lugeyps3! U know what happens when u want cena to win the royal rumble over nakamura..
U know what happens..haah..
U JUST MADE THE LIST!",0.6892,33
Humblehenoc I got 5/6 right too. I thought Rey was going to win before he entered bc of the rr image in SuperCard.,0.5859,25
I 2nd that,0.0,3
I agree,0.3612,2
I am sad because Roman Reigns lost,-0.6597,7
"I could taste Luge's disappointment when Cena got eliminated, and it tasted so good...",-0.5106,16
I didnt really want shinsuke  to win I wanted rey to win but I am still happy for him,0.8635,19
I knew at the start that Cena was eliminated. Almost nothing else would get that reaction.,0.0,18
I know it hurts I wish John cena won,0.5106,9
I mean i still watched rr and i knew all the outcomes indidnt see the matches ik the winners the Womens match and mens match and aj vs cami we're my fav parts what about you guys?,0.7269,38
I think he is sad because he lost a bet,-0.6597,10
I think it was rigged,-0.3612,5
I think tomorrow I'll rewatch the Royal Rumble but mute the commentary and have yours.,0.0,16
I wanted balor to win that would of been a surprise,0.7096,11
I was 2-0 on the rumble matches,0.0,7
I was voting 🗳 for him yes,0.4019,7
"I'm not ANTI-Roman like a lot of people seem to be, but I'm beyond ECSTATIC that Mr. Nakamura got the win !!! So freakin' cool !!!!!! Kinda sad that Ruby Riott didn't get to win the inaugural Women's Rumble match (Yeah, Ruby Riott's kinda my crush I admit.), but even that was a cool match. Great to see some legends return. The coolest mark-out moments for me were Lita, Rey Mysterio, Michelle McCool and - I know I'll get flack for this, but it was cool to see Kelly Kelly. The face-off between Beth Phoenix and Nia Jaxx, I was like ""Oh crap, a blood-bath is gonna happen now !!!"". That was intense !!!!",0.9788,141
IF  ROMAN  1   THE   CROWD   WOULD   HAVE   RIOT     COOL   NAKAMURA    1,-0.3182,11
Iam so happy that Shinsuke Nakamura won the men's Royal  rumble  match,0.8268,12
If you want to hate on someone spell it right,-0.5267,10
Irmağının akışına ....,0.0,3
Jhon cena sick,-0.5106,3
John,0.0,1
John cena come back,0.0,4
"Kevin Fire 
it’s true tho..",0.1027,8
King Collazo how if I say it's Rigged it's my opinion,-0.3612,11
Kyle Hearnsberger riot is weirdly cute idk why lol,-0.1027,9
"LOLOLOLOL. Captios @0:57, ""runs into a kick by shit's gay"". Sorry Shinsuke, I love you, but it's funny.",0.743,28
Linn laishram I was scared because I though he was going to win,0.2263,13
Linn laishram yes I am so reliefed roman didnt win,-0.0956,10
"Luge I'm one of your biggest fans, but I HATE cena",-0.7992,12
Luge be the only one still holding on to John Cena,0.0,11
Mahdi Albloushi 🖕🏻,0.0,4
Me too,0.0,2
Michael Street Yeah.....it would:(((,0.0,9
My Predictions I'm happy because he lost and u can be sad all u want,-0.1027,15
My Predictions lol he choked like he did last year! 😂😂😂😂😂 And I’m gonna laugh when Brock picks your precious big dog apart at Mania!,0.8774,31
My Predictions ya man me to I hate him,-0.5719,9
Nah Finn balor lol,0.34,4
Nakamura  win I'm very happy,0.8313,5
Nakamura Hater,-0.4215,2
Nakamura S£ksin seni,0.0,5
Nakamura is an idiot I hope he gets injured in WrestleMania week,-0.4767,12
Nakamura suck,-0.4404,2
Nicoleto YT nah,-0.1027,3
No I am not lost a bet,-0.0613,7
No lol stop with that Undertaker vs John Cena it wont happend,-0.1531,12
Pae Cooper yea but Mr cancer cena had to ruined it,-0.9052,11
R E L A X,0.0,5
Reziuo SUCH A DAMN HATER SCREW OFF,-0.8442,7
Reziuo it's scripted,0.0,3
Roman Reigns SUCK!!!!!,0.0,6
Roman Will UC at WM 34 Baby !,0.0,8
Roman reigns sucks bich,-0.3612,4
Rude,-0.4588,1
SA gamer He sucks...,0.0,5
SA gamer motherfucker,-0.6808,3
Saaame,0.0,1
Shes so cute! I wanna pinch her cheeks,0.5551,9
"Shinsuke was my pick from the beginning, so glad he won!",0.8451,13
Shut up,0.0,2
Thank God Shinsuke won! Philly’s holding off on the rioting until next weekend,0.8221,16
"That moment ""you both suck""  ❤️",-0.4404,9
That orgasm tho...chill it was a boring match,-0.3182,10
ThatBlitzVIPmember give me 10 examples why he sucks,-0.3612,8
"The most hilarious parts of the MEN'S Rumble match were Andrade ""Cien"" Almas and Adam Coles' entrance in the Royal Rumble. I thought it was hilarious, because to me I didn't expect it.",0.7172,39
They should have let rey win t,0.5859,7
This awesome video here...This was best Royal Rumble watch...Congratulations to all the winners...I am glad Roman and Sami get eliminated last night.That women's Royal Rumble was the best watch...Rhonda shows up at end to try shake  🤝Asuka hand 🤝to get diss and She gos over to announcer table and shake  Stephanie  hands 🤝was shrange and weird.🤘🤘👍👍😊😊😊❤❤❤,0.9538,78
ThugSheep 661 So it’s not her fault.,0.3089,10
