,sentiment,wordCount
!!!!!!!!!!!!LOVE it LOVE it LOVE it!!!!!!!!!!!,0.9191,12
"""Please stop speaking to my husband as if I wasn't here""
""Ana.....""
""You can call me Mrs Grey""  Anastasia......Mrs Grey if you're kinky 😏😏😏😏",0.128,35
#FIFTYSHADESFREED *movie avaiIable here* [ usgo.us/2wZwPJ3w ],0.0,9
#ForeverLoveMyGrey,0.0,1
*(((( N O W ))))* ► *Get **#FiftyShadesFreed** fuII movie here* : [ usgo.us/fiftyshadesfreed2018fuIIHDmovie ],0.0,27
"*ThE fInAl cHApTeR*

Stfu",0.0,6
0:17 -What is the song?,0.0,7
0:17 Musiic please 😭,0.3182,4
"0:18 song, please 🙏🏻",0.3182,6
"0:21

""Bitch, what did you say to me?!!""",0.0,14
0:57 song??,0.0,4
1 song? 🤔,0.0,4
1:17 song????????????????????/,0.0,6
"50 Shades Freed is banned by Indonesia. We cannot condone this depravity said Muhammad Adul, accompanied by his 9 year old wife.",-0.0772,25
<3,0.4404,1
A doctor sayin ‘I think you’re pregnant’? Don’t think so,0.0,17
Absolute shit.,-0.5574,3
Alguém fala o nome da música ?,0.0,7
"Anastasia: Please stop speaking to my husband as if I werent here. 

Bitch: Ana... 

Anastasia: you may call me Mrs. Grey 


Bitch: 😧

Loves ittt 😍🤣",0.8791,34
Any TVD fans here? IT'S LEXI !!!!!,0.0,10
BISHOP BRIGGSSS YASS,0.0,3
BITCH  HOLD MY WEAVE 😩,-0.5859,5
Can somebody tell me what's wrong with the movie i love it . Why is there so much hate towards it,-0.4364,21
Can't wait to see it,0.0,5
Can't wait to watch this movie 😉,0.0,7
"Dakota Johnson Boyfriend ""Chris Martin"" : https://youtu.be/F02lyzjPVGk",0.0,9
Dakota Johnson is a whore and Jamie Dorian is a little bitch,-0.8319,12
Damn she told that women I bet she feeling salty now,-0.296,11
Damn! Wish i could see it with my girl,0.0,10
"Dang 
Mrs.grey: stop talking to my husband like that 
 
That bitch:Ana

Mrs.grey: you may call me MRS:grey
Dam",0.0772,24
