,sentiment,wordCount
# ارجاع_قنات_علي المرجاني,0.0,3
#FREEIDUBBBZ,0.0,1
#Return_channel_al_almajaniانعل ابوكم لا ابو اليوتيوب,0.0,5
#Return_thechannel_Ali_almerjany,0.0,1
#SAVESML,0.0,1
#SupportFamilyChannels,0.0,1
#SupportFamilyChannels We want the Moshaya family channel mmoshaya to remain,0.0772,10
#YoutubeIsBroken #HelpToddyn ❤,0.0,3
#fixbalkantrendingpage,0.0,1
#freeIDubbbz,0.0,1
#youtubehelprohyngas,0.0,1
#إرجاع_قناة_علي_المرجاني,0.0,1
#ارجاع _ قناه _ علي _ المرجاني,0.0,7
#ارجاع-قناة-علي-المرجاني,0.0,1
#ارجاع_قناة_علي_المرجاني,0.0,1
#ارجاع_قناة_علي_المرجاني_,0.0,1
#ارجاع_قناه_عل_المرجاني,0.0,1
#ارجع_قناة_علي_المرجاني,0.0,1
#استرجاع#قناة#علي#المرجاني,0.0,4
#الجيش المرجاني,0.0,2
#عائلة_مشيع,0.0,1
*-Thank you-*,0.0,6
1:23 saluting without a cover...smdh,0.0,7
Aim High Fly Fight Win !!,0.4184,7
"All over America WWII vets are wishing they let the national socialists win the war, we'd all have been better off.",0.5719,23
All the people who disliked this video are most likely communists,-0.4019,11
Alluh akbar,0.0,2
"Alright finally something for the better and instead queers lgbt people and black lives 
Matter God bless America and Donald trump",0.836,21
Always much respect to all who serve and who have served.God Bless you and your families.,0.7096,17
"American army is only filled up with blacks and women, if not latinos? What is wrong with you, Youtube?",-0.5362,23
Anyone who dislikes this video and that live in the U.S.A should be ashamed of themselves.,-0.7003,21
As veterans day is my birthday as well i just wanted to thank all veterans,0.5574,15
Awesome,0.6249,1
"Awesome, but I don't know why they had to put the last 3 seconds of the video of one random woman doing a salute as the thumbnail...",0.3716,29
"Back Ali Almerjany
أرجاع قناه علي المرجاني",0.0,7
Back to the Front! Metallica <3,0.4926,7
Beautiful. It’s nice to know that YouTube thanks and shows appreciation when it’s due.,0.9169,20
"Bonjours, cette chaine youtube et une nouvelle chaine youtube francais car nous avont supprimée  notre ancien chaine youtube venez vous abonné sur sette chaine yiutube qui a eté creer aujourd'hui même cordialement ( l'assistance youtube francais ) ☺",0.0,39
CAN'T WAIT FOR YOUTUBE REWIND 2017,0.0,6
Came off as putting gay and women soldiers higher than the vast majority who are men,0.0,16
"Contact Jack for your PayPal and Bank funding (3835a24@gmail.com)-, I'm sure you won't regret it cause I sure didn't.",0.7124,24
DEMONETIZED,0.0,1
DUDE STOO FLAGGING MY FAV YOUTUBERS!!!,0.5962,9
Dang it i wanted a comedic comment section,0.4019,8
