,sentiment,wordCount
#wedonotconsent,0.0,1
"4:20 To the Bruce's around the world, the last few seconds are the best advice ever...",0.6369,18
Aaaaw. Congratulations!,0.636,4
Are there 2 wigs in this clip?,0.0,8
As a conservative i'm against abortion except in this case,0.0,10
Ash ketchum,0.0,2
Awwww Congratulations 🎊,0.5994,3
Basic nut destruction too press jacket entrance pilot star instruction,-0.5719,10
Both of his parents have impeccable comedic timing,0.4019,8
Bunch of ugly dog faced goons,-0.5106,6
C:,0.0,2
CN What I'm Saiyan? No i think its more like Ashëúx,0.1513,12
CONGRATS TO MA MAN SETH !!!!!!!!,0.7431,8
CONGRATULATIONS! !!! :D :D,0.942,7
Close your eyes and you think Seth is talking to Seth (or Seth's brother)... SCARY!,-0.6399,19
Congats,0.0,1
Congrats Seth to you and your wife on your second bundle of joy!,0.8172,14
Congratulations Seth on the news!,0.636,6
Congratulations Seth!,0.636,3
"Congratulations Seth, as a long time admirer of this show and your work on SNL, I am happy for you and your family.",0.886,26
Congratulations to Seth and his family 💕,0.5994,7
Congratulations!,0.636,2
"Congratulations, Seth! I wish you the best of luck in your new adventures in fatherhood and I have absolutely no doubt that you will make a wonderful father, yet again.",0.9425,34
Dad s Albert story is so funny!!!!! N Seth is so patient.,0.0,16
Dont forget about potcoin seth..heard your an investor too.,-0.2263,12
"Earn Money from Internet daily. $200/500 Weekly Join us! 
http://YouthJobz.com/?refer=42613",0.3595,13
"Family fun, thanks for the Thanksgiving present, Seth. And tell your wife it's Albertus Magnus, not Einstein.",0.7351,22
Fast way to make money http://salarydaily.com/?cash=123274,0.0,6
Frighteningly true,-0.0772,2
From the title and the beginning of the video I thought they were gonna adopt Bruce Springsteen,0.1779,17
Gotta be,0.0,2
Grandpa: Son we're naming your kid after my dogs.,0.0,11
Great!,0.6588,2
Great. Was hoping to meet the family. How wonderful. Riveting.,0.891,14
"Happiness n joy
Hope your whole family does not die in a car crash.",0.8944,15
He can play his whole family in a movie,0.34,9
He got his boyfriend pregnant?,0.0,6
"He seems gay, surprised he has a wife. So will, maybe his wife is like grace",0.7351,19
He's not the gayest guy to have kids.. Probably deem them trans at 4.. He should fight Kimmel to the death and make the world a better place.,-0.5574,31
Hey hey hey!,0.0,4
Hey.....there's the guy who absolutely ruined the final season of That 70's Show.,-0.5256,18
"Hilary moves, talks, and looks like an older lady that I dunked in. It’s really spine shivering.",0.3612,23
Him and his brother gotta be twins they even fucking sound the same!!!!,0.0,16
Him and his husband shat out a butt babby,0.0,9
His dad has a great head of hair!,0.6588,9
His dad is the best!!!,0.7249,8
His family is hilarious.,0.4019,5
His mom is a cute tranny.,0.4588,7
"His mom looks like a tranny, no offense.",-0.1779,10
His new addiction is bleached hair old bitches?,-0.5994,9
Horrible horrendous garbage,-0.8074,3
How come Seth is time traveling now?,0.0,8
How does his brother look like a discount McConaughey?,0.3612,10
I DONT CARE!!!   🖕🏻,0.7012,8
I didn’t know Seth’s mom is transgender!!  That’s so sweet!,0.6949,19
"I feel bad for this late night show.    Trump 24/7, now the writers are so pathetic, he has to bring his family on.   Talk about struggling to keep a show afloat.",-0.9009,36
"I get the feeling Seth's second son will hate his name and go by ""Albert"", and one day - in front of all his friends - Seth will just remind him ""We named the _dogs_ Albert.""",-0.0258,42
I honestly thought this was a very well directed and edited skit with Seth playing all the parts,0.7346,18
I hope his new family member drinks SunnyD,0.4404,8
"I just worked out with my brother and bench pressed 225 pounds for 3 reps! He is a little stronger, but he also weighs a little more. I did squats also. 135 for 3 reps. And I was gonna have. A protein shake but forgot",-0.175,51
I just...they all kinda look like Seth with a wig on...interesting...?,0.3008,17
I knew it!,0.0,4
I like his brother. Ever since he was on Mad TV.,-0.1779,13
"I like them, but I also don’t trust them. Are we sure those aren’t bad actors?",0.5267,23
I love that they are all funny,0.7964,7
"I thought his brother was him pulling a Nutty Professor, split screen thing. They look exactly alike",0.0,19
I thought his mom was transgender,0.0,6
I thought the new addition was gonna be bruce Springsteen,0.0,10
I vote for Albert!!! 😜🤗,0.0,9
I would be honored to be named after a sheep...,0.5859,11
"I'm going to sound like John Oliver, but I think Seth's family is just him moving really fast",0.1901,19
"I'm jus here for Mike Meyers from Madtv. But by the way who the heck cries over wanting their baby to be a boy, typical leftist prick.",-0.6249,30
"If you have a Venn diagram, and one circle is Seth, and one circle is Matthew McConaughey, the incredibly tiny space where they overlap is Seth's brother!",0.0,31
"If you see this please click on it in Jesus name. As you click on it, it will explain what you need to know. Before making a decision, please step back and pray over this. Let God lead you in making your decision in Jesus name Amen and Amen.https://www.gofundme.com/4naekuo",0.8248,57
Im glad Seth is pregnant from my 🍆👲 Who names their damn kids after an ashtray? 🚬 or is it a Pokemon thing? Im more team 🚀 Find a designated driver for the Myers's 👪  🍻,0.168,39
Is Seth's brother the actor from That 70's Show last season ?,0.0,14
Is it Michael Myers?,0.0,5
Is it just me or does Seth’s brother look like Nigel Thornberry?,0.3612,15
Is that really his mom. Looks like a man.,0.3612,11
Is this a skit or like...legit?,0.0,9
Is this like an Eddy Murphy thing,0.3612,7
Is... is this his real family or.. or not.,0.0,12
It's pathetic propaganda,-0.6908,3
It’s actually spelled “Ashe”,0.0,8
I’m hungry,0.0,4
I’m more excited than i should be for this news. Congratulations!!!,0.8161,17
"Jeremiah 29:13 And you shall seek me, and find me, when you shall search for me with all your heart.",0.0,23
Josh looks completely different now,0.0,5
Josh looks like Matthew mcconaughey,0.3612,5
"LOL Seth's father wanting to know how Albert sounds like HAHAHAHAHA
""The dog becomes a real boy!""",0.745,20
Lol fun family,0.7269,3
Lol if Conan did this in the 90’s he would be off the air.,0.4215,17
Look at that POS tranny with blonde hair and a Blue Dress On. That is a male-to-female transgender. Giant ugly feet shoulders much wider than the hips Square jar Adam's Apple eyebrow Ridge what the hell is that Creature From Hell,-0.926,43
Looks like some dressed up Barbie and ken dolls left near the stove too long...,0.3612,16
Love it 😍,0.6369,3
Mama Meyers has some glorious gams!,0.6696,7
Maybe they can all be slaughtered by one of the Muslims they love so much,0.6369,15
Meyers family in their youth lol 😂 http://YouthJobz.com/?refer=48179,0.4215,8
Meyers mom lifts..,0.0,4
Mom has an adam's apple. That's weird.,-0.1779,9
Mom's equipped to 1v3,0.0,4
"My dad hates Bruce Sprinsteen and I have no earthly idea why. I like some of his songs and he seems like a really cool guy, but my dad acts like he stabbed his mom in the heart while he watched.

Dad, why?",0.0378,48
MyricalLyrical I'm still trying to figure it out,0.0,8
"Ngl, I thought this was a skit. I looked at the thumbnail and thought Seth was doing a bit where he dressed up as his whole family.",0.0,30
Nice lizard broach.,0.4215,4
No one cares!,0.2714,4
No one gives a f*** dude you were the clown that pissed off Donald Trump at the dinner that propelled him to the presidency remember your jokes you f****** ass wipe no one gives a f*** about your kid,-0.8779,48
Now we can make fun of Seth and his ugly baby and his ugly wife.,-0.5106,16
"Nutty Professor 3 starring Seth Meyers, Seth Meyers, Seth Meyers, and Seth Meyers.",0.0,17
"OHMIGOD look at this other guy with Seth's face! Also, the reverb laugh at 4:00 is amazing.",0.8268,20
