,sentiment,wordCount
# dragon yes 👏👏👏👏,0.4019,6
A dike is a lesbian ( only dates and attracted to women ) that dresses only in male clothing and is dominant . Kandi is a feminine woman who is bisexual she likes both male and females and married to a man far from a dike .,0.6808,47
"Alexis Ba ...exactly she forgot what folks did for her. I like Porsche, but she does have selfish behaviors.",-0.5267,23
"Alexis Ba Glad Porsche didn't quite her job,because that play flopped,just like the girl group did,if Kandi left housewife of Atlanta, no one would who she were.Porsche will still have Dish Nation",0.6908,39
Alexis Ba a dumb hoe,-0.5106,5
"All Porsha needs to do is really stand her ground against Nene and (especially) Kandi. If she can give them an epic read like Phaedra did to Kenya in season 6, not only will she be guaranteed her peach but she might be able to open people's eyes to Kandi's true character.",0.6652,57
Ashley Williams real talk,0.0,4
"Ashley Williams that is so true,I have said that from the beginning of the season.She gave all of them a story line.",0.0,25
"Be honest Bitch...You were only invited because RHOA was recording her event period. Everybody would have been there but you. So they made her invite you. So since she was made to do so, she was petty. And so what. And Porsha came in talking mess about Carmen and DonJuan. Bitch please. Porsha always want somebody to feel sorry for her while she does the same mess to other people. What's good for the goose aint good for the gander Porsha???",-0.2814,95
Boom! That's why the Bitch REALLY mad!,-0.8628,9
Bridgette Douglas Yesss I was thinking the same thing,0.0,9
Bridgette Douglas right and that aint porsha fault ...but i agree with you i believe thats what she is stuck on,0.4133,22
Caelonnie girl please kandi is not jealous because did you forget Kandi Was Actually Cool and friends With Porsha and gave her her first start to the industry on the play a mother’s love you don’t do that for someone who’s jealous and Kandi actually has way more money then Porsha so once again what does Kandi have to be jealous about because if it wasn’t for Kandi none of us would  even know who Porsha Williams is 🤔🙄,0.9574,88
"Caelonnie ohh really, porsha IS Hooker, I dont think soo",0.0,12
Caelonnie the lies you tell 😂😂😂😂,-0.4215,8
Chocolate Capricorn Exactly...Kandi and her fans are FULL of excuses,0.0,12
"Da'Yan Yisrael
Hating? U do not get it. Kandi don't have to be nice or anything to that slut. Bye lil girl",-0.6486,25
"Da'Yan Yisrael 
The truth hurts",-0.2023,5
"Da'Yan Yisrael She get that from Phaedra, she unto do that all the time.",0.0,16
Da'Yan Yisrael with a bird brain nnnnnnn,0.0,7
Da'Yan Yisrael yea I know what happens .i got the inside scoop  she get fired for pulling out a knife on Marlo.  just watch.  you'll see.,-0.4588,30
Daisy Moore 😀,0.0,3
Don't worry about Porsha. Candy is in her bag. Her husband wants you more than her  she's being petty.  Cause had I been candy shit I'm blessed and rich what they hell I gotta be petty for. Y'all lied on me and everyone saw it. Pick up life and keep it moving. She makes me not wanna support her not that it matters but Candy your being sour. It's showing.  ✋ stop,-0.692,80
