,sentiment,wordCount
#44,0.0,1
68 degrees! Nice and warm! My temp stays at about 60-62 all winter and about 52-54 in my room as I never turn on the heater in my room. I am in Quebec! LOL!,0.8556,39
68 degrees? I take back my proposal. I grew up in Miami and now live in sunny warm California. 68 degrees is NOT comfortable!,0.807,28
7:20 I can see a reflection on the stove that looks like there fan blade rotating in the background,0.5859,19
"7:40 Callie was like ""stop talking, dad, and pet me!!"" Lol",0.5696,17
A Nice fire,0.1027,3
"A Walipini would be amazing to see built by someone like Shawn! He's not afraid to use clay where it's most useful in construction, I think this is a great idea.",0.9311,34
A couple or quilts over windows/door would increase things!,0.3802,12
A friend of mine has one of those in his cabin. He bought it new. It really doesn't heat well. I stayed there one night and opened the doors up. The cabin was the warmest it had ever been .,0.5889,44
A kitchen queen wood cook stove would would be the cats ass in that cabin man.,-0.5423,17
Aboot? Full send eh,0.0,5
Abœut,0.0,1
"All metal collects heat, but it's not flammable. As with the corrugated metal there now, I would have to stand if off th wood a couple of inches",0.0,31
"All you still need are Some rocking chairs and a homemade pan of glühwein, a Nice dure and thats it",0.4215,21
Another great video my friend.  Enjoyed it as always.   Take care Shawn.,0.93,15
"Another great video. Enjoyed the info about your stove. As a student of wood combustion science, it has been very interesting to see the great design improvements of wood stove technology over the past 30yrs.  Up until the 90s, stoves pretty much were the same as in the 1800s, it is only recently that we are seeing the efficiency improve greatly. Generally half the energy is left in the smoke when burning wood, so you can double the heat output if you can get the combustion hotter and more complete.  The nice thing about better burning is, very little soot. and the glass will remain crystal clear. 
The rocket design is a good one but my preference is still to be able to enjoy the warm glow and light of the fire which is lost on the rocket.  
Get yourself to a good wood stove store and experience how they burn.  You seem to have a good scientific/ engineering mind and will easily understand what is happening with the better combustion stoves.  My Thelin Parlor T4000 wood stove is beautiful to watch burn and has fantastic secondary combustion above the fire. 
Lastly, what options are available to create a vent to the outside air for the stove inlet?  Pulling in outside air would allow the cabin itself to not need to draw in freezing air to feed the fire.",0.9915,249
Are you planning for a greenhouse?,0.0,7
"As far as books go for the cabin life or self reliance life goes, what recommendations do you have? Thanks!",0.4926,23
"As usual,  very interesting and informative .
You've really got it all Going On. THE WILDERNESS HOMESTEAD.
VERY AWESOME!",0.8791,23
"At around the seven min mark while you are kneeled down in front of the stove , I noticed what looks like the rotation of a fan blade reflected on the lower part of the stove pipe. Since you dont have electrity I'm wondering what this is.",0.3818,49
"Awesome. I really appreciate the response, Shawn. Cheers!",0.8881,12
Be sure and build a quick exit upstairs in the loft-perhaps an additional window.  I can imagine you sleeping to be awakened by a fire but unable to get to the front door or a window to escape.,0.25,40
"Believe me for a hundred bucks hundred and fifty at the most you can get a airtight fireplace insert, set it on 4 Cinder blocks like I did and it I don't said 8 hi I said you know for four and four on the floor it works great",0.6908,50
"By the way, a gazillion people may have sent you this link already, but here it is. Moral of the story - be careful. Internet celebrity has a dark side. https://www.washingtonpost.com/news/morning-mix/wp/2018/02/14/they-shared-their-lives-on-youtube-then-an-obsessed-fan-came-calling-with-a-gun/?utm_term=.d334574f6047",0.2263,36
Cali sure does love you.,0.7579,6
Cool heat pics-I am surprised at the dampening on that stove -I can hold a fire easily overnight but like you said airtight is s different animal.i lost half of a future wood stove video last week with a computer problem :(,-0.7184,45
