,sentiment,wordCount
"""YuMmY""",0.0,3
%100 99 girl,0.0,4
"*HOW DO YOU EVEN FIX YOUR MAKEUP IF IT GETS MESSED UP WHILE YOU ARE OUT AMA PARTY OR CLUB ETC... IF YOU SWEAT OR IT RUBS OFF? EVERYTHING IS IN LAYERS SO I WOULD THINK YOU'D HAVE TO WIPE THAT AREA RIGHT OFF TO START AGAIN? LOL WOW. A LOOK YOU CAN'T TOUCH, LITERALLY.♥️*",0.8053,65
;),0.2263,1
Alguien de Mexico ✋😍😍,0.0,6
Algun latino?,0.0,3
Allahım sen görüyorsun makeupla napyrlar,0.0,5
Are you serious ?? Oh my god !,0.351,9
Beautiful,0.5994,1
Beautiful 😍,0.5994,2
Ben o fondöteni 80 gün kullanırım 😂😂😂😂,0.0,9
"Bitch you have tons of makeup and you wanna give away your ""true"" subscribers a highliter 
Keep it better",-0.2263,21
Bok gibisin! Bich. ×fuck you×,0.0,9
Bu dolandırıcılık icsjdjdjdjf,0.0,3
Bu fondoten sürdükçe kendimden geçiyorum,0.0,5
Buraya duygudan gelmedim hep burdaydım,0.0,5
But when u added all tat makeup 😍😍❤❤❤💦💦💯💯💯,0.0,17
Ce monstre à 9 millions d'abonnés sa promet les futurs plastiques 😐,0.0,12
Defenetly glitter all the way BABY❤️😂,0.0,9
Definitely red lips seals off my Christmas look.,0.4019,9
Desde México. .. quisiera que lo subtitularas  plis 🙏🙏🙏🙏,0.0,11
Don't worry I sing wen I am doing my makeup I put makeup on every day and I put ed Shereen River and I sing to it,0.3412,27
Duygu Özaslan dan buraya nerden geldim 😏,0.0,7
Evrim diye buna denir😶,0.0,5
First video that i see...of you. Magnífico!! Saludos desde México.,0.0,16
Full of glittery Winged liner+red hot lipcolor,0.0,9
"Girl these brows!!!😱😱😱
You slayed it😂😂😂",0.0,15
Girl you rock my world!! You Always Rock the Gold lids + red lips but this winter wonder week you should do a blueish eye look inspired in winter and snow and the whole thing + nude rosy lips. I would love to see that on you!  Love your videos ❤,0.9627,55
Glider linner,0.0,2
Glitter 🤤🤤🤤🤤,0.0,4
Glitterrrrrr,0.0,1
Glowing skin red lips 💯💄💋🎅🏻😂🤦🏼‍♀️🙈 already entered with a more in depth description of my fav Holiday look in comments,0.6908,31
"God you're so beautiful! may I ask one question? what do you use to edit? I love you so much, xoxo.",0.947,26
Good,0.4404,1
Gorgeus!!!,0.0,4
Gosh! What type of foundation do you use? A magical one??? 😰,0.0,17
HTF did your face get to where it is without make up???,0.0,15
Hahaa i love her,0.6369,4
Hello omg☺,0.0,3
Hello sou do Brasil,0.0,4
Hermosa!!,0.0,3
"Hermoso,  quedaste bellisima",0.0,4
Hi Nikkei m from Pakistan plz I want to give me a that lip color plzzzzz sent me,0.1531,18
"Hi Nikkie, do you have issues with excessive oil about 45 min to 2 hours post application of your fill coverage make up.? If so what are you using to prevent or control the issue. Do you have eye irritation from the glitter winged tip, even though it looks fantastic. You are so helpful in breaking down your instructions step by step. Thank you for being such an inspiration for all of us full face makeup enthusiasts. Count me in if there is  still a giveaway available. Last question.. Do you know the name brand of the  beauty blender you are using; if not what do you recommend?  Thanks doll.  Your friend, Arianne 
😎🎀🎊🎈🌹🌸💐🦋",0.9752,135
