,sentiment,wordCount
"""Barcelona is a house of humanity""- sounds about right. ;p",0.0,14
# FCBARCELONA,0.0,2
#Barcelonaforlife,0.0,1
0:40 Standing guy wearing black does something indecent 😂 😂 😂,0.0,11
"1-Real pirates Gold Antenna Tip When he Noucamp to Stifano Di 1 week, the law requires that each side rock 1, TBN but BARCA did not need. As a result he gives Real 5 CL. New discovery precipitated this profile filled from Boca Junio.
2-Franco pitch burning BE RECKONED, used violence to suppress, deposed President of BARCA and putting limbs as President of BARCA.
3-Mour eye hook Assistant Tito after losing 5-0. Use the many fine Emirates villainous.
4- Player Real violence as the Pack of wild dogs.
5- Red cards and food.
6- The referee abandoned many Vietnamese no desk of BARCA and Real benefits.
7- The traitor BARCA and pig head.
8- Tooth knocked out, MESSI scored and jacket.
9- The row by the hand of BARCA in the face Real.
..........
The whole dirty games of scavengers in the Royal tag.",-0.97,173
1:23:55 Olha eu,0.0,5
34:42 ffs,-0.5859,2
3:08 i really like how suarez is playing with dembele. I guess they both understand each other well. Dembele will feed suarez and messi with assists. MSD <3,0.8221,31
45 minutes on his first game after a nasty injury? Bad idea mate,-0.872,14
5 euros is pretty cheap in my country,0.4939,8
56:32  watch this,0.0,3
56:32 is what you’re here for,0.0,8
56:32 wow,0.5859,2
7 years badluck if you donot subscribe my channel,0.0,9
Alfredo Díaz what's your point? His passing skills isn't decided by how many games he played? Mbappe for his first  2 or 3 games for psg passed way better than dembele. Dembele is faster but needs to seriously work on passing,0.2406,44
All MALI is behind the Team,0.0,6
Allez les catalans,0.0,3
Am in Ghana n my wish is to meet lionel messi!!!!! Lol,0.7696,15
And if u dont like say starightly pls dont use abisive languages,-0.2047,12
Barca #1,0.0,3
Barca is the most powerful team,0.4754,6
Barca super fan... From Indonesia,0.5994,6
Barcelona hablas íngles o español de que pais eres?,0.0,10
Barcelona is the best like if you think you will be a champion,0.891,13
Bayern y Barca 🔴⚪,0.0,5
But I know that it will not happen,0.0,8
"But guys what really hapened yesterday? It was like u were just training,,, arh",0.3612,18
Can you dislike a comment,-0.3818,5
Carlos C. Haha thanks,0.7096,5
Carlos C. Thanks,0.4404,4
Carlos C. They charged $5 wtf,-0.6808,8
"Come on, dembele, I know you're going to score one of these days",0.0,15
Corumon Gamer Dembele played Center Forward that isn't his natural position . That's why he can't do much ...,0.0747,19
Coutinho,0.0,1
Coutinho will have to adapt to our passing game as well. They don't play like us at Liverpool.,-0.2607,20
DEMBELE 💪❤,0.0,3
DEULOFEU,0.0,1
Deberían mandarnos unas playeras firmadas a Guatemala!! ⚽️⚽️,0.0,13
"Dembele is injured 110 days, but he played only 20min so he cant play so good cuz his body is not 100% warm, He should have play 45 min to warm up his body and then he would be good.                    And he is shy to play and shy to do somethings.................but neymar was like this too, so just give him a thing called *TIME*",0.2209,73
Dembele needs to start easy,0.4404,5
Dembele still makes a lot of mistakes. Nothing tactical or anything. Just basic passing skills and finishing.,-0.3612,20
Dembele?,0.0,2
"Did I hear my beautiful country name LIBERIA 🇱🇷 YES, A PROUD SON FROM THERE LOVE BARCA.",0.9524,20
Doesn't matter when you're only 20.,-0.0191,7
"Duisburger Junge so what if he's 20? He's young? Mbappe is younger and doesn't make as enough passing mistakes as dembele.  He has time to improve, but one would think being 20 and professional, he could pass better.",0.6608,44
"ForcaBarca, Greeting From #Somalia",0.3818,5
"Força Barcelona i love.
Messi is the best player in the word",0.8555,13
From CFA to ligue 1 to Barca A un two years... Well i hope i will adapté to the most high level of playing team un the world wich is far to be already donne.,0.7003,37
Haha paulinho so popular in kids.,0.7264,7
He has ro adapt to the Barca way of passing play. At Stade Rennais and Dortmund they always played very direct.,0.5859,23
He is st,0.0,3
"He just have had 2 or maybe 3 matches completed.
Are you serious?",-0.0772,15
How am I ignorant for pointing out what his weaknesses are. Never said he's a bad player. He's actually on of the most entertaining players to watch. He just needs to improve. And for everyone talking about his age. That has nothing to do with it.,-0.2516,52
"I can kill anyone who insult the king messi and fc barcelona team...barca is the best team in the world ever love you barca God bless barca team for the great victory to come all the best barca ,,,, visca barca  a  big fan from India northeasth",0.9423,51
I get dislike in everything I said ((((((((:,-0.3818,10
"I have sold my own phone to buy messi Jersey , Love you so much messi , You are  the reason I believe in Miracles.",0.6369,26
I love messiiiii,0.6369,3
"I understand your point. Iam worried too, ihave barely se en a si bad start for a Barça player. The level is really high, there's a lot of probability that hé cant  adapt to it",-0.6908,39
"I'm a fan of Barcelona and I'm not anymore and I want to open my email is satakanu2009 @ gmail, com",0.2681,23
"IchCool DuNoob messi,coutinho and dembele will feed suarez with assists",0.0,12
If it happens it will be very good team,0.4927,9
Indonesia😍,0.0,2
"It is my opinion that BARCA should offer RONALDO 
If it happens it will become most powerful futball club.
And there will no rivallry between MESSI and RONALDO
please thonk about it",0.4927,33
John Doe Seriously,-0.1779,3
John Doe yea,0.0,3
"Jordi Alba took some dancing lessons  with Ousmane Dembele,😂😂😂 dont think he can afford this type of defense every training. he needs to calme down and avoid the injury. Looking forward to see Ousmane 100%",-0.5423,42
Jorel Tonleu Liverpool doesn’t want to sell Countinho.,0.0772,11
Jorel Tonleu your wish came true,0.6705,6
Kwarteng Evans I’ve meet him when he came to Dagenham were I live,0.0,15
Let Semedo play at RB and Roberto at CM,0.34,9
"Liverpool doesn’t want to sell Countinho. So let’s buy Arthur, he’s a great player, and he’s inexpensive.",0.6597,29
MORE THAN A CLUB! VISCA EL BARCA!,0.0,9
Messi,0.0,1
"Messi is 🐐
CR7 is 🐐",0.0,6
Messi!!!!,0.0,4
Messi!!!!!!!!!!!!!!!,0.0,4
Mike is amazing lol,0.765,4
NVRLND Lots of time to improve he’s only 20.,0.4404,12
NVRLND Who doesn’t make mistakes ?,-0.3612,8
"NVRLND You’re so ignorant, and you know nothing about soccer. So shut your fuck up asshole.",-0.7583,21
None as good as wes hoolahan,0.4404,6
Noooo I did not say anything silly donkeys,-0.0191,8
O yu are a fan of chutiya ronaldo,0.3182,8
Ok I surrender,0.296,3
Ok leave ronaldo think about Hazard,0.25,6
Pass the joint bro,0.0,4
Paulinho>>>>>>>Messi,0.0,5
Roberto ist the best at Training,0.6369,6
SIGN COTINHO ALREADY PLEASE!,0.3802,5
Said Kajatt m,0.0,3
Said Kajatt nor against Ter Stegen,0.0,6
Sergi roberto>>>>>>>>>Nelson semedo,0.0,7
Slick,0.0,1
Suarez es el mejor,0.0,4
Surojit Ghosh I have never read anything more stupid than this,-0.5709,11
Surojit Ghosh WTF?????,0.0,6
"Surojit Ghosh of course my friend, in a team where a GOAT is playing, obviously that team is the best in the world,.... cheers",0.9062,28
Surojit Ghosh suck my duck idiot,-0.7351,6
"Surojit Ghosh you don't Know about the goat Messi, greatest of all time?",0.6369,15
That robot still moves quicker than Pique.,-0.2732,8
The best club. Visca Barça,0.6369,6
There was a time surez only needed one chance,0.25,9
Truth is A path less land . Nice try,0.5888,9
Truth is A path less land . Oops,0.3182,8
Truth is A path less land . Really now??? LOL,0.7685,13
Truth is A path less land . They sold him 125 millon....,0.3182,13
Truth is A path less land . oof,0.3182,8
U r so dumb,-0.5563,4
Visca Barcelona. I'm really proud of them. Watching Leo playing is like a dream.,0.8268,17
Visca Barça,0.0,2
"Visca_barca visca_catalonia 💙❤ 
The dream is to be there someday 😑😭😢",0.25,14
WEIGHT WATCHERS Flex,0.0,3
Wan,0.0,1
What a joke😂,0.0,4
What do you mean by goat,0.0,6
What stadium is that,0.0,4
Where is coutinho???  I'm really excited. I want him at nou campo,0.5874,16
Who watched the full video?,0.0,6
Why why not,0.0,3
YO ESTUVE ALLÍ😁😁❤❤#ViscaBarça❤💙❤,0.0,11
already and for my ter stegen is one of my favorite goalkeepers,0.4588,12
